"anchor_id, distance",x,y,z
1,1.979331,0.09608012310905514,-0.023800635352774435,0.08510774336618591
1,2.044996,0.13622129755551288,-0.023037680162325817,0.2505661942437448
1,1.96995,0.1362329353297054,-0.01624813783514327,0.3797814043614935
1,2.091899,0.12898114588751008,-0.004769631722165435,0.4807658453956306
1,2.040305,0.12559203119158077,-0.0059253373519406426,0.5906399559755864
1,2.10128,0.12298521461499046,-0.018430266930999403,0.6940542880151774
1,2.110661,0.11802779003899275,-0.028473713717829197,0.7863547551875477
1,2.157564,0.10964337975840253,-0.029655253599270823,0.8556577743974753
1,2.162255,0.10998394044863931,-0.030887906459873347,0.9563673471963984
1,2.138803,0.18319402535433132,0.07270992877620258,1.0078252783067911
1,2.026234,0.2707585111606031,0.17544700908323502,1.0344412424618359
1,2.021544,0.368629114075131,0.2829490148216441,1.052786515530621
1,1.918356,0.46323659418968954,0.3835948385514876,1.0592617417928327
1,1.890214,0.553051669840479,0.4750987735826818,1.0693569371660343
1,1.880833,0.6499264402575654,0.571884229152499,1.072414376836443
1,1.941808,0.7416879995378242,0.6650003550332767,1.0755879290692831
1,1.923046,0.8338173186785869,0.75095444842512,1.077288905501757
1,1.876143,0.9285763233322382,0.8360005528146464,1.0727536043548829
1,1.749503,1.027663429073144,0.922324747069249,1.081050521924167
1,1.782336,1.0861610648085283,0.9728235503158974,1.0745154912499892
1,1.768265,1.194349013158282,1.041422000807611,1.1074730719530554
1,1.7026,1.2911016248867493,1.0694844864800295,1.0981187589147874
1,1.796407,1.381284263128155,1.0920893820629765,1.0927362506737948
1,1.688528,1.478528751995054,1.1229406902799302,1.0917327379109845
1,1.683838,1.585306621516267,1.148642382033984,1.0997389724459135
1,1.655696,1.6808535307767538,1.1743362456179385,1.09573780761321

1,0,2.2609156116406055,-0.3067797316159222,0.17026726640068546

1,0,2.3868343670437677,-0.2707432906047077,0.10806885511467414

1,1.697909,1.7693281376025853,1.2193930195345233,1.0787830793670017
1,1.70729,1.8958189704351724,1.2941954589365545,1.065922190205391
1,1.758884,1.9821147125787772,1.3439841586757808,1.0964783360055201

1,0,2.2326165624899006,-0.16830685118171182,0.12104840023952301
