anchor_id,distance,x,y,z
3,5.370459,1.3879077646378508,-1.7225160695798882,0.10470000030777805
3,5.25789,1.4108599314525532,-1.697809843097794,0.33542652142846285
3,5.089037,1.4131807079766716,-1.684894562730299,0.6161689997622795
3,5.009301,1.4037329232265605,-1.6995238559489783,0.8514716474975025
3,5.004611,1.344083345411813,-1.8923709927012238,0.8934583474682165
3,5.037443,1.2962827822979401,-2.0368916704359425,0.9366288182127791
3,5.074966,1.246163541417625,-2.1832893859652516,0.9731547292696874
3,5.159392,1.1469677782640844,-2.484091019647834,1.021396034286306
3,5.26258,1.0930442732767807,-2.634332766907481,1.0354407569391428
3,5.271961,1.021843700912038,-2.8166576807719355,1.0596098574763615
3,5.12656,0.7605753869064871,-2.828396593664027,1.0602403484946128
3,5.060895,0.5826370937584814,-2.8185883168539565,1.0569334430916348
3,4.971778,0.42057461627986614,-2.815862238527916,1.0585288812385625
3,4.816997,0.13512595257774654,-2.825169338635975,1.068776952532849
3,4.493362,-0.030629694628630952,-2.6276040417554127,1.0628390805310393
3,4.408936,-0.0626356961583637,-2.4870699846166335,1.0638860828112509
3,4.193179,-0.03987821538439561,-2.2352279663973293,1.0879807217713129
3,4.099372,-0.004069366637980361,-2.1149208584808945,1.0905821362114072
3,4.038397,0.006068216132930002,-2.0181604455996838,1.2066174121425028
3,4.104062,-0.027080401304187207,-2.1651151581751438,1.2358958543032563
3,4.019636,0.02471155844556871,-2.075505977491669,1.40969352273564
3,3.850783,0.04612037549594886,-1.89005645919338,1.5416090601463752
3,3.738215,0.06250818529385194,-1.7835363724014115,1.6204470086390765
3,3.705382,0.10792128931892132,-1.6620014125206657,1.679310656235675
3,3.653788,0.16265278558970486,-1.553050620816901,1.7393988493824588
3,3.625646,0.210724946616151,-1.4629851261944522,1.778654057718243
3,3.606884,0.2771067702628559,-1.3743077398134835,1.8474129257017522
3,3.696001,0.34774155078290303,-1.2997707384397217,1.8995761116158563
3,3.700691,0.4361698638893276,-1.2286291472025603,1.9355722413195735
3,3.756976,0.5323910379344536,-1.1716453113404757,1.9758357965206226
3,3.841402,0.6886183923506114,-1.0478535714485209,2.020525442502453
3,3.916448,0.8328567484688819,-0.904931605814346,2.05900349830336
