anchor_id,distance,x,y,z
3,5.215677,1.0175721940767164,-1.4917616994170584,0.10956319374642888
3,4.73726,0.9981136954167412,-1.3848927509042845,0.32249946232931853
3,4.662215,1.0220956583814367,-1.4167476456169676,0.548366525473782
3,4.648144,1.0450764011916762,-1.476006035428658,0.7575656205269933
3,4.662215,1.0445192522271773,-1.6737572865593113,0.8279116437047858
3,4.793545,1.0483611840282336,-1.9605039840523997,0.8688685043296626
3,4.957707,1.0502318621335913,-2.1331367562119325,0.8835225524445183
3,4.962398,1.0467611738506646,-2.2846641109532184,0.8928548103437459
3,5.089037,1.0424251194228786,-2.458454638137238,0.9072034891179136
3,5.201606,1.0431881433073147,-2.615042758217865,0.9169738071980487
3,5.332936,1.0188231905459537,-2.8085218293611485,0.9246321937730952
3,5.239129,0.7408986088452781,-2.8499003167329993,0.9272595028539499
3,5.065586,0.4258625698561649,-2.8328960009983013,0.9396514458795755
3,4.962398,0.2508183854851911,-2.8265657443441623,0.9449520064353601
3,4.816997,0.02712070794131165,-2.821021974439691,0.9282214924553975
3,4.680976,0.06108347979108976,-2.6829948942483055,0.937733962788903
3,4.544956,0.0899246817484311,-2.4715948498595814,0.9434499943563577
3,4.258844,0.07981504426377124,-2.2250298176582852,0.9605166432081711
3,4.07123,0.04671312897475593,-2.0060975752064856,0.9461162174598047
3,4.240083,0.135951345082896,-2.1513595237109597,0.9709103484705165
3,4.193179,0.03340369653137991,-2.199453265848292,1.1278003644388377
3,4.089991,-0.08258547914818154,-2.152195221342168,1.2207157440549643
3,3.9399,-0.21380204011299275,-2.065065672316997,1.3640495380664683
3,3.874235,-0.28301868364565647,-2.0167349636473664,1.4557436710343676
3,3.832021,-0.355337854956786,-1.9813394431529434,1.5433750218313944
3,3.68662,-0.4777050115399391,-1.9518600983539731,1.6305494516890415
3,3.588123,-0.6007925816521364,-1.9525075388257112,1.6979158530833782
3,3.536529,-0.6990829659996025,-1.9347616639243528,1.7548956860159375
3,3.499006,-0.8127328152755492,-1.9215396183807747,1.8039322841320464
3,3.367676,-0.9178244774664175,-1.9217569494721054,1.8417212681673056
3,3.311392,-1.0372678046277777,-1.9373599556972407,1.8709240975758221
3,3.358295,-1.1547997845173779,-1.9605669609538192,1.9086952621214643
3,3.325463,-1.2628995456144196,-1.972147110442905,1.936149420177009
3,3.194133,-1.2672037392077962,-1.8255215169791987,1.950786294244042
3,3.053422,-1.2300081985208748,-1.7284500401342076,1.927307348150173
3,2.945544,-1.2089123398522683,-1.6281654686109908,1.9191629775399501
3,2.898641,-1.2139283551797095,-1.5300140139353795,1.8647236344398483
3,2.795453,-1.2345596427293652,-1.4294457755018666,1.8153584795607514
3,2.767311,-1.2741127288648086,-1.3357177314831714,1.7224500106977019
3,2.640671,-1.301803278166153,-1.2588940578441954,1.6508842217667807
3,2.542173,-1.3022441757690555,-1.1737431627916488,1.5631217226776615
3,2.518722,-1.2759602492841378,-1.104005330113098,1.4690304550289657
