anchor_id,distance,x,y,z
2,1.608792,1.534791752524872,-2.093626070101803,0.1079296240170753
2,1.557199,1.5463986060571067,-2.0343470580160856,0.2791616603471173
2,1.533747,1.5636076823332294,-2.0245755310678097,0.41435091132132285
2,1.407107,1.5737220198993938,-2.03592468458303,0.5311865000708209
2,1.482153,1.5713928611426675,-2.0567282870565142,0.6504456915295393
2,1.454011,1.5642231900730306,-2.0752898383791076,0.7468668068604696
2,1.44463,1.5446962995776405,-2.077666975884979,0.8331306516607753
2,1.660386,1.4591421390769566,-2.197374351833237,0.8255538462188243
2,1.862072,1.3737928873402914,-2.3037058976009406,0.8520593552352398
2,1.937117,1.318776232476937,-2.427960988191983,0.8657733939099489
2,1.97464,1.285195650758306,-2.509941297721585,0.8827845909552899
2,1.932427,1.2360039558593654,-2.359697651519183,0.9216679763240023
2,1.852691,1.2323086798399252,-2.222442789802262,0.9170500245825464
2,1.83393,1.2344258192643385,-2.0871891897901382,0.9213465637576284
2,1.716671,1.2355899787512354,-1.9485613446135304,0.9333101195245821
2,1.84331,1.2336668742967658,-1.8180711722390428,0.9397686082884252
2,1.716671,1.2289459540061924,-1.71424003953868,0.9374420290300077
2,1.735432,1.1937373012742472,-1.6242371343401567,0.9437288995380569
2,1.772955,1.129952978144939,-1.5297159927479622,0.9481138345805659
2,1.815168,1.0625211899506362,-1.4276838759153854,0.9467187136389303
2,1.96526,0.9865300461061928,-1.317278619863203,0.9435710704892493
2,2.124732,0.9163583731120577,-1.2076656476180787,0.9451823246085703
2,2.030925,0.8450938227396545,-1.0977499039304417,0.9450988580532285
2,2.204468,0.7679231987982876,-0.9987612966586198,0.9475576608790476
2,2.349869,0.6834238312623947,-0.8967010124071867,0.9509855273206449
2,2.438986,0.6097663790041266,-0.795020709973067,0.9421471472405583

3.167034279082884,-1.3377445720600747,0.7764704753673897,0.0,1.0

2.690990332602426,-1.4371097028276103,0.7803565286213594,0.0,1.0

2,2.49996,0.5207818488000091,-0.6803545447325583,0.9400314848939882
2,2.725097,0.4445008374622853,-0.573754630663555,0.9432085251570343
2,2.570316,0.49102308832973834,-0.6655129748220211,0.941113588214119
2,2.49996,0.5431462332066594,-0.7333745248333513,0.9395213531307556
2,2.396772,0.6940716500061795,-0.7632969093630707,0.8645238143078937
2,2.307656,0.7666704524016532,-0.71592948351014,0.7894455962463459
2,2.317036,0.8472509747349758,-0.6543848249459631,0.7338237040658264
2,2.190397,0.934785658224824,-0.6049845719591955,0.7129926246888546
2,2.148183,1.0426160215836733,-0.5740287004883157,0.7021347158385997
2,2.068447,1.1560324034944567,-0.5400296928333054,0.7003751617104276
2,1.960569,1.27279389280164,-0.5187852740657776,0.6901670456150496
2,1.749503,1.4690435981779724,-0.4711246424151936,0.6849985651316249
2,1.754193,1.5047292552224705,-0.3847093981179779,0.682204790886447
2,1.763574,1.5076670738339732,-0.26979419275429567,0.6776815779247458
2,1.918356,1.491306596700278,-0.15346360578290333,0.6818025563709164
2,1.998092,1.4810321802308055,-0.07738490784367448,0.7822125370084565
2,1.960569,1.4849736686049506,-0.0639730317720505,0.8767328835717874
2,1.876143,1.4615582447534328,-0.14995144917721157,1.1001913837452828
2,1.932427,1.445305105130478,-0.19478128265789646,1.1985711858229002
2,1.960569,1.4409481006156417,-0.2585555667800307,1.3331041807924122
2,1.927737,1.4465384522331204,-0.3348695938150214,1.441864739414454
2,1.979331,1.4538085799316902,-0.40448311060525205,1.5374374569563365
2,2.002782,1.4561937109700738,-0.46325152743105213,1.636438346829703
2,1.993402,1.4523957988196694,-0.5264471765670253,1.7185338035733642
2,2.120041,1.4467638795222324,-0.6204326953183854,1.8199459131715545
2,2.23261,1.4479298047134521,-0.7185623053175274,1.9049339270204495
2,2.331107,1.4643464379641222,-0.8234603397431226,1.9650892008050822
2,2.054376,1.4741706570348623,-0.9315281554588741,2.0221904178786936
2,1.932427,1.4668969097415623,-1.0374096021998374,2.0809370102306017
2,1.998092,1.4586074879997124,-1.1667249741821555,2.1408330983767967
2,2.026234,1.4644713831256198,-1.281653942735279,2.1791159901149655
2,1.918356,1.4629743263692927,-1.3976257867898783,2.2020868045403224
2,2.213848,1.453381011281486,-1.524747122488487,2.231194331883079
2,2.138803,1.4413215784365283,-1.6356039961163484,2.2501598068774493
2,2.129422,1.4402215962909726,-1.7737717601730971,2.263806542495213
2,1.951188,1.4041601419608407,-1.8677591733843468,2.0025097551110647
2,1.810478,1.331022015303147,-1.896148525256796,1.6358132633876465
2,1.810478,1.2750947306124008,-1.8850660525368144,1.2810793795678064

2.9733179541259758,-1.4702672081794095,0.7802550129581343,0.0,1.0
