anchor_id,distance,x,y,z
4,4.854519,1.3118895784544653,-1.8732271617546712,0.0864532528876005
4,5.051514,1.3095739793820533,-1.9575609324331211,0.328528518531955
4,4.788855,1.3240727325805521,-1.8296737850188025,0.5640651341287832
4,5.004611,1.336245183972735,-1.7828084289698807,0.7596552670024742
4,5.487718,1.3038335633612281,-1.8435130794137367,0.9311099080540288
4,5.084347,1.2979727145896074,-2.049940621678756,0.8886058246369114
4,5.590905,1.3119054171554572,-2.3213150104020865,0.9098115601901235
4,5.77852,1.2771279949145873,-2.519625745381669,0.9216192811408317
4,5.548692,1.2563219974462654,-2.279632900413456,0.9344430058072578
4,4.798235,1.2341494465547582,-2.005943722810444,0.9364487267550416
4,4.624692,1.2391231550458215,-1.8559544616824812,0.9425451447746285
4,4.699738,1.258587541748997,-1.6836994575583024,0.9508232917565853
4,4.535575,1.1648251906544826,-1.5686451597713071,0.951219039234705
4,4.413626,1.0076588617856272,-1.3593423201231574,0.9560048134646366
4,4.235392,0.8369806307273122,-1.1503967978884801,0.9470650514911039
4,4.230702,0.7591949225873946,-1.039300103072416,0.9471246701271226
4,4.085301,0.6926316238864118,-0.936101079864408,0.9458307004098491
4,4.155656,0.7349735653433952,-1.0586009342333556,0.953151026735121
4,4.221321,0.8556768524230882,-1.1370777865982844,0.9574188644194819
4,4.089991,0.9801250178726852,-1.0271485555356448,0.9795918466070362
4,3.930519,1.0931384717836592,-0.895528734884209,1.0045753930305987
4,3.747595,1.1818024728089487,-0.8146338942528096,0.9997132412460163
4,3.606884,1.2881640183012777,-0.7140580446414182,0.9975434050335239
4,3.461483,1.442686065204586,-0.6598254784153273,1.0495804386064436
4,3.358295,1.4512050316166865,-0.5575052779366855,1.0963055199846952
4,3.203514,1.4633964920259175,-0.43516753649645273,1.1463715420768414
4,3.348915,1.4745445429047233,-0.44651286539135293,1.2921310783319673
4,3.442722,1.456356935267759,-0.5308227057824931,1.432621711699878
4,3.409889,1.4147842377189495,-0.5773245801543536,1.5984848837755674
4,3.55529,1.455743210049931,-0.646100583022119,1.6743889501283777
4,3.531839,1.4578326909108281,-0.7338713502925481,1.8237264920172638
4,3.705382,1.4738068599140397,-0.8454520215851402,1.9547828891017767
4,3.953971,1.4529472827612209,-0.9544721003781831,2.058655944010719
4,4.230702,1.4298668046507277,-1.0735132275780699,2.1515121245597477
4,4.160346,1.4204158672082638,-1.1988819340471657,2.2108351190202136
4,4.286986,1.4467379084600578,-1.3163122799027318,2.300109510080097
4,4.502743,1.4496730213089117,-1.5308087780713755,2.319033348758892
4,4.559027,1.4553836688099833,-1.6865504668313487,2.3122414669849483
4,4.685667,1.4630614471346617,-1.8802272073141852,2.3112713512573757
4,5.009301,1.4568385787343687,-2.09337221132331,2.3164455341514336
4,5.182844,1.4728276873584618,-2.2803802400047544,2.308154193254684
4,5.26258,1.4785797968211143,-2.496079833039504,2.331118544726036
4,5.12187,1.4259801026955436,-2.626292279670149,2.163342188209049
4,5.492408,1.426693516723422,-2.5655291149010666,1.8031418658320812
4,5.403291,1.3916112638122893,-2.5674651006641604,1.4288432297351517
4,5.961443,1.3545213287650977,-2.5938167793287814,1.1324524227904909
4,6.088083,1.3228165025418692,-2.605574567581671,0.9475263435709073
4,6.083393,1.3315374823353654,-2.8025186598776615,0.9742693499330044
4,5.628428,1.2968597462428475,-2.6260666203956493,0.9220216113316917
