"anchor_id, distance",x,y,z
4,4.788855,0.095189135108576,-0.024376532544955046,0.08526353999586359
4,4.634073,0.13668049087239353,-0.02396623738425286,0.25624932560111935
4,4.483981,0.12896527778740408,-0.00537687181546374,0.485346495309688
4,4.399555,0.12386840814963074,-0.018680819408153276,0.6975603733367355
4,4.362032,0.10937108762182716,-0.02990526124020381,0.8581623331178886
4,4.244773,0.1862451007670255,0.07633421545018994,1.008712019284805
4,4.07592,0.27276117978137604,0.17780169149765923,1.0352345833752077
4,3.949281,0.37323703488646115,0.2879154756321221,1.0530332223989032
4,3.794499,0.46647681877581443,0.3871110619629972,1.0593885592682797
4,3.696001,0.5548060010504721,0.4775597724338883,1.0693819100619508
4,3.54591,0.6561417161025765,0.5782320533163474,1.0723813819228276
4,3.447412,0.7445762523889116,0.6678905337323413,1.0756407887647779
4,3.29263,0.8324944115820746,0.7500474370032785,1.0773876168595606
4,3.189443,0.9322228950609951,0.8390255615290517,1.0730995862780932
4,3.105016,1.0265274225570928,0.9215094449121444,1.0810516224662179
4,3.081564,1.119380291383935,1.00532666096059,1.0959580232595045
4,2.908021,1.2896679635156534,1.0690764711583796,1.0981816358546026
4,2.861118,1.3851562839864981,1.0935709281001693,1.0921307000204534
4,2.818904,1.4810968333901362,1.1237285788477083,1.091825318714696
4,2.832976,1.5877127963589248,1.149234694088059,1.0998597593653878
4,2.875189,1.6833378079794108,1.1751546350036188,1.095623454673523
4,2.786072,1.7727907378507375,1.22218785810556,1.077823794152549
4,2.650052,1.983748229509933,1.3450649464986346,1.0994886959671475
4,2.650052,1.95420171254721,1.3025561402528893,1.2017256311633735
4,2.790762,1.942759489431005,1.1823812596636865,1.3057103754119666
4,2.828285,1.8958870951566897,1.0526157916694103,1.3960721295798912

4,0,1.4109662780818581,4.3038015291628255,2.5262681465734147

4,0,1.53771840378238,3.403900454793635,2.1500978990704955

4,2.983067,1.8562270217817296,0.9508496393239516,1.419050895428178
4,3.15661,1.8556514394950605,0.7985580417115736,1.4251582316102416
4,3.241037,1.891342690479741,0.6909532957234978,1.4273587611444927
4,3.184752,1.918818849869856,0.6879711359085593,1.5392123623486218
4,3.090945,1.910985336844108,0.7979441818987302,1.5811703594613027
4,3.198823,1.988746125007945,0.7372903479721132,1.5513728135286058
4,3.334844,2.1693278273348113,0.7238885465626103,1.550423684737428
4,3.320773,2.2689858527062596,0.667071955372014,1.5481728198896703
4,3.28325,2.3618192858403173,0.6147844084443358,1.547228835912026
4,3.306702,2.453985821539707,0.5765577361549216,1.5472195766192507
4,3.395818,2.553258533053442,0.5479908315039135,1.5433306913217588
4,3.456793,2.7313229382215947,0.5893070792114254,1.5566122566752782
4,3.438032,2.8385829637112057,0.6160428310576305,1.5528016851225723
4,3.452103,2.942719274640773,0.6165236854770761,1.5498820154147643
4,3.522458,3.1229321725697465,0.5684989319169081,1.5462034323654945
4,3.597504,3.2945820432243487,0.5539703144272826,1.5319306041564773
4,3.447412,3.377346190212592,0.7567359110405268,1.5359974881993048
4,3.306702,3.438972577828846,0.9814378329581597,1.3924586548837314
4,3.278559,3.45880388795362,1.082625521885571,1.3391349395330554
4,3.297321,3.470392449194658,1.1955499987854208,1.21095368940503
4,3.377057,3.4836450578265534,1.2856992374395555,1.140940611861307
4,3.273869,3.4818266086030447,1.3895231773277497,1.0165334907794399
4,3.28325,3.460644615738549,1.474925783557905,0.9532210802135876
4,3.194133,3.4205136862411027,1.5823968418395749,0.9267168773874439
4,2.992448,3.3722123108963182,1.7145794328585668,0.9158297081861773
4,3.517768,3.3082640839380657,1.8448454046917189,0.9174968112447563
4,3.236346,3.226906774788715,1.989942520014941,0.9243776503893223
4,2.565625,3.147991977568737,2.101259611796781,0.9271768047619602
4,2.443676,3.0595782282695017,2.2341807557998568,0.92418539058964
4,2.274823,2.996243178408412,2.355404765366302,0.9197311899517014
4,2.030925,2.929184635646943,2.4959037915272426,0.9170264211228086
4,1.918356,2.8422040040833663,2.592412489426016,0.9150373545736703
4,1.880833,2.6879658672337903,2.62155736725898,0.9099319172348502
4,1.890214,2.522648402634304,2.613347780535763,0.9050699909789287
4,1.904285,2.3572374011734567,2.586812524071146,0.9135354748751877
4,1.918356,2.2718551978554316,2.5116939691865867,1.0165213182996626
4,1.913666,2.2509307412372186,2.3754195161036757,1.104328204042128
4,1.993402,2.255840174721845,2.226124991771511,1.138677793510764
4,2.152874,2.279532335620926,2.0686313898038073,1.1385191234118266
4,2.2373,2.3184906940599213,1.90781122992016,1.13741032044155

4,0,1.5140636932233942,4.6034113713390985,2.9308270856150718
