anchor_id,distance,x,y,z
1,4.052468,1.5352856285157424,-2.0937164333078697,0.10810583984849093
1,4.014945,1.5464403575147063,-2.0323795991441798,0.28325424593225895
1,4.258844,1.563255472917748,-2.024302519914797,0.41942316781513156
1,4.057158,1.5722925713263995,-2.05533580122657,0.6461944413556818
1,4.432387,1.5454114487315649,-2.0768956605078377,0.8317267411968157
1,3.996184,1.4582633081390992,-2.2035586123612885,0.8209724498702582
1,3.916448,1.3773843143929854,-2.3015389577594387,0.8511878346077404
1,3.864854,1.3199271055141097,-2.4230566148705415,0.8659660870443017
1,3.841402,1.268678561856674,-2.537007845543846,0.8966542686440013
1,3.766356,1.235488818102734,-2.3559568274403655,0.9217831688644018
1,3.80857,1.230957090582673,-2.225550390092855,0.9185231617865669
1,3.953971,1.2338004267321916,-2.0920219115318295,0.9212977737868542
1,3.9399,1.2342195498242774,-1.9518258002237778,0.9352391017304689
1,3.878925,1.2343512025067858,-1.814467478937024,0.9397761951911112
1,3.888306,1.2271974394203349,-1.6782733148760147,0.9338800396227793
1,3.780428,1.1311053954837784,-1.53168324528328,0.9473962764628054
1,3.700691,1.0608201728950961,-1.4254801588378683,0.944826610073205
1,3.597504,0.9866444214360885,-1.314495433066986,0.9422055972110025
1,3.405199,0.9144783948963376,-1.2047109573837536,0.9452007107417378
1,3.367676,0.8465657098253346,-1.1002635804999832,0.9453829613166245
1,3.68662,0.7702958643181776,-1.001189052584853,0.9477489418330669
1,3.574052,0.6856520176638861,-0.899159291437897,0.9504393033209766
1,3.438032,0.6078869950635618,-0.7922891724736674,0.942243573396126
1,3.255108,0.4427123401072787,-0.5709172861014542,0.9435729952126748
1,3.353605,0.49259775054157917,-0.6681874851767968,0.9401140610009462
1,3.452103,0.6130195594644153,-0.7815041100733793,0.9252883322939022
1,3.611575,0.764070776926882,-0.7175792734993028,0.7911837967915606
1,3.639717,0.8460431452941227,-0.656164374405394,0.7351653530807147
1,3.68662,0.9446220958680651,-0.6074193896371202,0.7134445886330764
1,3.94459,1.1581862560557923,-0.5392589604689811,0.700205546584838
1,4.179108,1.3894451525389826,-0.5095624116903141,0.6870764871338528
1,4.305748,1.5031302714087007,-0.3813063494099338,0.6818083909418645
