"anchor_id, distance",x,y,z
2,7.068368,0.12575384373146356,-0.01604954774278324,0.09601229260866663
2,6.908896,0.24491562012809778,-0.01846201919742582,0.3934876609104056
2,6.998013,0.15010271066082073,-0.013394400155776278,0.6073718713706121
2,7.068368,0.09926774220309147,-0.014230273088839233,0.8797428978558595
2,7.007393,0.21050696842320882,0.08559757750175025,1.0324580259987366
2,6.946418,0.4120906836815505,0.27734602581545587,1.064372089012127
2,6.69783,0.5978536970696587,0.48372105673700927,1.0706296307748764
2,6.627474,0.8028672733966787,0.6664435490858492,1.073843282068092
2,6.547738,1.0379275564100525,0.8015156182642779,1.0832080576726726
2,6.43517,1.2192462929285535,0.8957081725547253,1.0839212626488075
2,6.510215,1.4231682029033037,0.988639586018953,1.1034863803907669
2,6.195961,1.6252753974784946,1.0270502413202651,1.099091435325352
2,5.661261,1.8608426240571907,1.069910911917598,1.1049442906382114
2,5.431433,2.070708700233029,1.1275167408683044,1.1449343049604095
2,5.379839,2.143970334022056,1.0193006038859935,1.2518525473929563
2,5.271961,2.2225888486094068,0.8540989209243997,1.3649386987036578
2,5.046824,2.3529707482530124,0.8820149709368158,1.1862823750249651
2,5.140631,2.379504042618168,0.9765793150655119,1.0370735192807923
2,5.154702,2.3987206931658593,1.1654878335862564,0.9171296121954506
2,5.26258,2.3939405714047557,1.400765497556824,0.9143431709823812
2,5.548692,2.3917402137426693,1.6719884278515773,0.9097698073245428
2,5.952063,2.288057691837022,2.0647365971160974,0.9010241192918392
2,6.120916,2.2048367456623437,2.311073316102335,0.8984486612053045
2,6.219413,1.9369715912063177,2.3191593531902885,0.9032529050267245
2,6.57119,1.6293895285056568,2.2934626135132565,0.8983295662523522
2,7.068368,1.3805212018919883,2.3485071988020154,0.9052424808469233
2,7.124652,1.118021294446182,2.3478804884262194,0.907243079528351
2,7.392003,0.8195280123542172,2.350085970044858,0.9157483951077239
2,7.274744,0.5444763075452991,2.381134332035,1.0630802533366126
2,7.518642,0.3808939794597912,2.4566716708767307,1.2995586403658685
2,7.607759,0.2979730761877531,2.4536849951611277,1.5783459848477652
2,7.804754,0.04385978345793605,2.3798802243768384,1.3357226753534688
2,7.75785,0.034888199468704854,2.1146470738958674,1.1596136348705073
2,7.523333,0.0427961721193212,1.7729713069583344,1.1522859644554013
2,7.856348,0.06038710211786327,1.4299624964571334,1.1424242949002343
2,7.88918,0.18968327004867244,1.1381242921479224,1.1294903867867325
2,7.021464,0.3213431147489192,0.8863583953260254,1.1553656281705351
2,7.035535,0.5470960549787856,0.8295926687560875,1.1467934118361847
2,6.543048,0.7166440460405025,0.922463349747875,1.2869114193588524
2,6.810398,0.5995145261058685,0.8712717244099657,1.512961816849501
2,6.632164,0.703516760548578,1.0454341423600815,1.5832321280399004
2,6.580571,0.8500990404477783,1.2055784351568584,1.5962469350875002
2,6.557119,1.034796554116724,1.3795074804785648,1.605262237543307
2,6.557119,1.2408278847036183,1.522680970787646,1.624330813716813
2,6.482073,1.4415571482064544,1.7117528465899499,1.5986427865694794
2,6.336672,1.6330730374433795,1.7898760331507906,1.5945265239107729
2,6.486763,1.87651336873309,1.9224073811865428,1.582883635857126
2,6.074012,2.1187063219237414,2.003964105536927,1.5710134323731928
2,6.008347,2.308033251645256,2.0270918265328937,1.5935102076634213
2,5.844185,2.4904962852119614,2.096441377555882,1.593758031026413
2,5.637809,2.753866525675338,2.263165164088564,1.6038607824557383
2,5.51586,2.9573355357015045,2.2868601674844444,1.6185459146454857
2,5.445504,3.1301878216643253,2.2509489392453244,1.5995688603170741
2,5.220367,3.31319762549463,2.208545966815059,1.6067877122191103
2,5.168773,3.518321203330411,2.2066869576731296,1.4886277889380364
2,4.981159,3.6981925651737373,2.2075879927317845,1.3508454815014392
2,4.779474,3.7340053377908258,2.1127888744604224,1.2261230697551335

2,0,6.850728403452003,-1.3267223889205013,1.157817256961522

2,0,6.575647058307716,-1.2069064645363299,1.0261604843155807

2,4.680976,3.757182169309547,1.9718935514984908,1.1711065116066237
2,4.526195,3.785067858178373,1.8296473994445095,1.1703840673432235
2,4.455839,3.86126825408833,1.7139231118917695,1.1705445097992797
2,4.34327,4.066601104479567,1.6815823228345697,1.156316203728907
2,4.20725,4.271895739669371,1.7347213610990535,1.1623415400700923
2,4.118134,4.340414422282784,1.6697295113443953,1.2436703819198691
2,4.019636,4.366720890420695,1.5478100432144732,1.2971149762097747
2,3.874235,4.384486958172266,1.4333296990737543,1.3106417609658672
2,3.991494,4.351021883330825,1.4649721471103196,1.178514472551453
2,4.047778,4.278173848377167,1.5585096095190647,1.1290253535133639
2,4.277606,4.190742118924576,1.666853882625034,1.115047854267418
2,4.324509,4.112018961091104,1.7825930958453955,1.1003034829301306
2,4.423007,4.0894267477018165,1.8429417593295205,0.9606442538706622
2,4.240083,4.184407100595314,1.826152718849255,0.8484223223642068
2,4.038397,4.360845780831369,1.752424333885579,0.808061478770208
2,3.888306,4.51770130674084,1.6890280167018832,0.8218020065694638
2,3.710072,4.667504753553794,1.6048075126706927,0.821971960303375
2,3.724143,4.852182606329885,1.5087088542140983,0.8219322845089996
2,3.574052,4.95760923422733,1.4798522574523674,0.8239239215034418
2,3.475554,5.057137958812364,1.4381984776224697,0.8242377028339004
2,3.344224,5.1717974971423635,1.3833457941229244,0.8194222318833598
2,3.264488,5.277914698872382,1.3370740583781087,0.819737715672187
2,2.940854,5.468932133509992,1.1841305642479227,0.8150250815597769
2,2.879879,5.547407538740904,1.1270339360838582,0.8139930560798876
2,2.650052,5.7114435604645895,1.0208698367323625,0.8331601600867033
2,2.546864,5.78422698409768,0.9485453040821354,0.8250298221199674
2,2.438986,5.860804744834121,0.8357417971040483,0.8146892617060135
2,2.223229,5.943581041416966,0.7530240831465482,0.8240963783932492
2,2.143493,5.982202121266351,0.6262802062892767,0.8157516966276399
2,2.002782,5.991371629949121,0.4957270186650505,0.8416053852834506
2,2.021544,5.965615849271357,0.43895215547930505,1.0088878889875141
2,2.138803,5.933824687613243,0.42766573152642934,1.279712582617697
2,2.10597,5.944832101097372,0.410410419707313,1.3696273261705838
2,2.012163,5.942608980383091,0.27766112689876166,1.4047597777906538
2,2.077828,5.9197852430731,0.1638664713304726,1.4030508786402258
2,1.913666,5.8984507476637145,0.03742360337879793,1.4139125064423361
2,1.96995,5.893005970507179,-0.11909964238332277,1.4080821442429188
2,1.716671,5.892909339490056,-0.25388786978592626,1.4004273121170001
2,1.740122,5.883007923823585,-0.3935243254208729,1.4236501689630106
2,1.57127,5.881372103297366,-0.4533129900402892,1.3652720405914318
2,1.71198,5.857921741917855,-0.3484605465862197,1.232494329136659
2,1.777645,5.822661287355546,-0.18949978663263517,1.1578766405728396
2,1.927737,5.766715645237031,-0.0270290306396148,1.1419443985217799
2,2.120041,5.706132726553307,0.09447855597051746,1.1196308686884324
2,2.22792,5.635302346290539,0.2149452388314564,1.1335323622145435
2,2.331107,5.567831118194911,0.3362247621222744,1.1523084606875533
2,2.387392,5.496734707786311,0.44764165261113475,1.165828577447528
2,2.518722,5.439703950270714,0.5552596575580231,1.1583118428556383
2,2.617219,5.387543018976112,0.6611901225678555,1.1527611037399839
2,2.706336,5.337028312523875,0.782093888240361,1.14553923017778
2,2.964306,5.2911675062148324,0.9223572761012577,1.148218523454814
2,3.067493,5.2624142480994145,1.0756907611217645,1.163285047407646
2,3.119087,5.233406846475147,1.226781962188722,1.1721709382689522
2,3.344224,5.213755573993558,1.371037405037925,1.169474092476728
2,3.362986,5.191425492893656,1.509135834129199,1.1699321773941225
2,3.54591,5.172779628109985,1.6336367333614283,1.1676237854641196
2,3.67724,5.168268964301542,1.7578098938384383,1.164183115272997
2,3.747595,5.190002639570169,1.878350741463842,1.153001834471272

2,0,7.207018642291071,-1.5073402457661933,0.566961083157065
