anchor_id,distance,x,y,z
2,1.585341,1.3928433859140195,-1.8032133869009297,0.09562248622699283
2,1.740122,1.3101210511063517,-1.8098983220545155,0.18769861449589514
2,1.726051,1.2812210974875464,-1.822314038862847,0.31836559727653563
2,1.599412,1.3251265595148185,-1.8060943516574326,0.44233414374593594
2,1.566579,1.399390655004396,-1.7717494564176934,0.5591221170677552
2,1.552508,1.4483874190544983,-1.747523443063386,0.6722285409049685
2,1.416488,1.4676759632510383,-1.7396823106576018,0.7721294612674425
2,1.421178,1.4553828471598282,-1.7468804109106844,0.843825401413942
2,1.500914,1.4269159639848463,-1.8108677997733578,0.8261596550642751
2,1.561889,1.3911887245568937,-1.9218200447648761,0.8392690343891729
2,1.599412,1.3493672621945423,-2.054688540061047,0.859963073450801
2,1.735432,1.3026961020463295,-2.1901941382145753,0.8815913483773712
2,1.810478,1.2620574746184015,-2.321164545214313,0.8933744003111002
2,2.091899,1.2080099793590287,-2.453617585781689,0.9042180686780682
2,2.10597,1.1489564812314583,-2.564770285410985,0.9204815008668474
2,2.171635,1.0721647941024324,-2.680898335824276,0.929605557114028
2,2.317036,1.000470715379737,-2.7985059532077745,0.945880000423168
2,2.396772,0.9237283538735379,-2.808868814992826,0.9461638717471765
2,2.542173,0.7947840951352708,-2.818817709300242,0.945705763028243
2,2.63129,0.6365047852102348,-2.833479325737607,0.9301516473360777
2,2.814214,0.4677367158830429,-2.838797420683418,0.9379044555884575
2,2.973686,0.29524154575476247,-2.808105898673416,0.9394066076495247
2,3.053422,0.13879599041514648,-2.7742389275464716,0.9207367202669368
2,3.142539,0.02300914586262192,-2.7464972864216093,0.9301302957378201
2,3.133158,0.03768388440779426,-2.6219541083498203,0.9278363748603987
2,3.048732,0.04785811716123109,-2.4837556506250196,0.9425022345000649

2.9553397253704468,-1.4697109262372043,0.7387466437844843,0.0,1.0

2.9553397253704468,-1.4697109262372043,0.7387466437844843,0.0,1.0

2,3.029971,0.058904221288368135,-2.330877891706485,0.9694192928439355
2,2.940854,0.08004704777830662,-2.2057322752893214,0.9670421555060126
2,2.973686,0.0785786398440714,-2.3153058597078626,0.9913407315698888
2,3.067493,0.08842939392971053,-2.4363979671471707,0.9979363008896899
2,3.039351,0.08758282540081214,-2.337094662001115,1.1758132176622602
2,2.922092,0.11615983286953309,-2.2335299316685613,1.231258314649242
2,2.978377,0.15046271307716216,-2.1335481299276142,1.318452403573518
2,2.978377,0.15098688849035316,-2.0652337811251105,1.3925952644762998
2,2.903331,0.2264795413431262,-1.9033326842178138,1.5535095743216596
2,3.001828,0.2863719785365623,-1.825495639748047,1.616224884456702
2,2.668813,0.3280221782232885,-1.7504782614132144,1.6819528481861574
2,2.711026,0.3661653195091802,-1.6804817008983364,1.7243363445473536
2,2.654742,0.4275221545406314,-1.5919674124892542,1.7796017860879128
2,2.589077,0.49916341551955984,-1.5013136719530826,1.8114309877004826
2,2.476508,0.5817491174043479,-1.420017324340165,1.8656034561739865
2,2.401463,0.6631419173823097,-1.3602283934343904,1.9021939867064062
2,2.387392,0.7593626563773843,-1.3033332622716958,1.9214984993349289
2,2.340488,0.845680007716576,-1.2464197263842913,1.941981059026106
2,2.270133,0.9259358423995439,-1.176877954210108,1.9598292079287802
2,2.293585,1.0097591623964428,-1.105312983146085,1.9703915705047608
2,2.23261,1.0957782939636207,-1.0431655789812806,1.974982308691027
2,2.124732,1.2000591196126509,-0.9828096184074889,1.9787036035388805
2,2.063757,1.306275224790146,-0.9236629737533334,1.9670283149204357
2,2.148183,1.4173112569470565,-0.8485489071770036,1.9420570518393798
2,2.223229,1.486196458252607,-0.7696838890222941,1.9082732218586707
2,1.988711,1.5098996790181907,-0.6674611806365864,1.8626842201635498
2,1.848001,1.5039071681760958,-0.5656076672505855,1.770283025083163
2,1.83862,1.4922358863201586,-0.4861215045784317,1.6835342577713257
2,1.815168,1.485900005214923,-0.42206167783277393,1.5958390243932896
2,1.772955,1.488381789259506,-0.3821334953041349,1.4714444167640255
2,1.84331,1.4823116221401964,-0.34115734275169224,1.3729288462308578
2,1.84331,1.479212892721948,-0.2971316710925756,1.2331476494837732
2,1.70729,1.4852804787934117,-0.259363688009461,1.110960860886803
2,1.84331,1.5069490616205659,-0.23746056815862304,1.0149222064611432
2,1.777645,1.505424921748304,-0.21413585151337466,0.8840837148596293
2,1.862072,1.3881645778196126,-0.23281248408687297,0.9311053520991645
2,2.10597,1.1040052010939867,-0.26659572611888616,0.9503821379758413
2,2.321727,0.9419310047749333,-0.2733695139687916,0.9557996224678067
2,2.467128,0.765204662208901,-0.2741390565584547,0.9564148113495787
2,2.598458,0.5875095824747283,-0.2687022340988275,0.950290719422045
2,2.786072,0.41461668238619837,-0.253367023521616,0.9454712597820196

2.9553397253704468,-1.4697109262372043,0.7387466437844843,0.0,1.0
