t,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1612483654.429883,0.54923739644245428,-0.060984668262890784,-0.019275782227965985,0.46544819417454569,0.094145422247907673,-0.11604717572822686,0.87236899934312184
1612483654.4398971,0.54934123208537622,-0.060791033533131783,-0.019035868628006561,0.46563963711257678,0.093868791812952185,-0.1134992506602391,0.87263182292007269
1612483654.449887,0.54947585338738802,-0.060815880637859282,-0.018207889132411587,0.4657121992491739,0.095058274233591714,-0.11498526287112261,0.87226971820228161
1612483654.4598911,0.54963734119573382,-0.060833185073298685,-0.017236827608209798,0.46580171847039298,0.096673723305923207,-0.11773538781073585,0.87167730769434049
1612483654.4748969,0.54985465221687402,-0.060644315001046889,-0.01638431121896089,0.46606627367677578,0.096875888255402373,-0.11441748938245383,0.87195523333436509
1612483654.484895,0.55002290426951506,-0.060661590718630864,-0.015404236818679043,0.46616237806468419,0.098500184186152931,-0.11716581242851917,0.87135671420511696
1612483654.494895,0.55016333949436602,-0.060600569483612754,-0.014748417867878491,0.46629115403390675,0.099154702702058339,-0.11696253312335443,0.87124087969238551
1612483654.5098989,0.55032400434771933,-0.060485882228551335,-0.014097160730345434,0.46646433925291725,0.099485443883150587,-0.11524435944523712,0.87133943114997903
1612483654.5198989,0.55039827386936446,-0.060411878345200481,-0.013826291685303221,0.46655468463495059,0.099717946672302063,-0.1149456730102241,0.87130393641534087
1612483654.5299022,0.55042476140029906,-0.060443132013547035,-0.013638425655640385,0.46655423988265149,0.099947750439353181,-0.11510145802198987,0.87125727703752687
1612483654.5399032,0.5504379939324453,-0.060571774602622447,-0.013288799822684855,0.46648727137302631,0.10094018161762411,-0.1182627926465331,0.87075519938579315
1612483654.5499072,0.55040144573337091,-0.060416250500488211,-0.013661258107159568,0.4665540387782604,0.099254759944027368,-0.11282395466776923,0.87163442840520722
1612483654.5649083,0.55039607917022348,-0.060398261586542379,-0.013372905326663451,0.46656110380249499,0.099385004345543065,-0.1136388075019223,0.8715099418591703
1612483654.5749102,0.55040856792208814,-0.060523504949278439,-0.012767070702732225,0.46649513678478483,0.10066512078391188,-0.11808913026666548,0.87080639531790749
1612483654.5849113,0.55038459360003966,-0.060479570092667301,-0.012662904126044316,0.46650617709846198,0.10013729346943638,-0.1166570584384219,0.87105432660775461
1612483654.5949132,0.55033221284499323,-0.060367255975380146,-0.012854551222369476,0.46653632091173064,0.098470873406009005,-0.11141433173666922,0.87191409843199297
1612483654.6099162,0.55030060436027106,-0.060363565378844741,-0.012550375247439849,0.46651825255607599,0.098300326634621932,-0.11146629871019774,0.87193636812980868
1612483654.6199186,0.55029427097998751,-0.060444470742084228,-0.012136577655475059,0.46646875681517158,0.099086106682286637,-0.1145029476611029,0.87148030233320439
1612483654.6299195,0.55027458861134382,-0.060527126871983611,-0.011859741543187946,0.46640755006386236,0.09949621677045288,-0.11621950592644588,0.87123907541730805
1612483654.6399214,0.55022446466869812,-0.060354700876578959,-0.01229984202165349,0.46647448015479154,0.097887761592100692,-0.11159213073664698,0.87199010421704892
1612483654.6549244,0.55018136856101485,-0.060349699637780418,-0.012468307324951744,0.46644954665827509,0.097653137434390094,-0.11166376677263384,0.87202057794621823
1612483654.6649256,0.55013666626323243,-0.060344524544288458,-0.012814576665367228,0.4664235617617345,0.097408912242617954,-0.11173839264654105,0.87205223264319143
1612483654.6749275,0.5500743593997085,-0.06046309010646464,-0.013134171501056544,0.46631282817975378,0.09800086051295992,-0.1150556550912277,0.87161366088723469
1612483654.6849284,0.54996766139544417,-0.060365935212384036,-0.014200281323836175,0.46629919271613612,0.096891858713513537,-0.11354602182960181,0.87194284876589889
1612483654.6999316,0.54977649460890166,-0.060303312307683377,-0.015965980789106382,0.4662094819663638,0.095408120153191708,-0.11235200360917506,0.87230902598705951
1612483654.7099335,0.54965886288905141,-0.060371597870632482,-0.016917623236142085,0.46608195972385852,0.095569093762880405,-0.11558226587045245,0.87193743752264763
1612483654.7249401,0.54944329274773196,-0.060266003416501179,-0.019047143036468067,0.46600345447743124,0.093501374691633388,-0.11294050044530812,0.87254954971338949
1612483654.7299359,0.5494089747143196,-0.060368259636637139,-0.019228369146377003,0.46589452422167538,0.094703709120568288,-0.11832859240388016,0.87176363998436091
1612483654.7449391,0.54924983988337506,-0.060376173249792442,-0.020726262536450629,0.46575546944119095,0.09434674802656344,-0.12092410038325478,0.87152045057412664
1612483654.754941,0.549131560285957,-0.060398046830945878,-0.021757796505223345,0.46567994940892365,0.093029297342784256,-0.1182150585472983,0.87207392719142185
1612483654.7649419,0.54905999154249363,-0.060305610215227567,-0.022616040138663127,0.46569055623803868,0.092071013454926812,-0.11666802335838321,0.87237824745791148
1612483654.779948,0.54900203168154516,-0.060217934909896187,-0.02332367626427255,0.46571749732094775,0.090884877895566332,-0.11375398694031932,0.87287294729198872
1612483654.789947,0.5490206438905515,-0.060386053839421361,-0.022855404439125093,0.46560397110081703,0.092365584817070551,-0.11842222637125113,0.87215693377844927
1612483654.799948,0.54902516260669998,-0.060301862790889282,-0.022983231927081668,0.46566689163179892,0.091861439489467456,-0.11673346091737193,0.87240421885451336
1612483654.8099501,0.54901641753238728,-0.06023707674996881,-0.023176025248980034,0.46572232926055196,0.090819208905650095,-0.11293719687026479,0.87298326036927243
1612483654.8199549,0.54904005529325817,-0.060279781807711069,-0.02291135857387995,0.46570639987980117,0.091380183078735591,-0.11440787088047877,0.87274168591404355
1612483654.8349578,0.54908695937100316,-0.060308519113124903,-0.022496398464224812,0.4657088076133501,0.092232796798264072,-0.11661753806096006,0.87235816470227534
1612483654.8449597,0.54911944872546892,-0.060352579026659636,-0.02216406036794516,0.46569733584877848,0.092837541896721887,-0.11803985927399219,0.8721088084754679
1612483654.8549609,0.54913830097996841,-0.060358082580572403,-0.02201015501387539,0.46571798875927883,0.092656049264226797,-0.11670698881341435,0.8722964463087437
1612483654.8649628,0.54915900071016377,-0.0602348490079401,-0.02208820332069128,0.46582103698941557,0.091828278133356395,-0.11345988552588357,0.87275723039664499
1612483654.8799698,0.54923779056200639,-0.060349444281328268,-0.021274160573827958,0.46577997800645177,0.093701821953244682,-0.11864001417775892,0.87189077738375687
1612483654.8899739,0.54926540264042956,-0.060368480173682376,-0.021030702168201451,0.46579582459221869,0.09370214361427763,-0.11777055404947565,0.87200014602832687
1612483654.8999729,0.54930943785714181,-0.06035729077397925,-0.020721969493629686,0.4658282092652537,0.094123087579558437,-0.11850894800120354,0.87183745794779077
1612483654.9099739,0.54933216482123037,-0.060277292933804322,-0.020702374447415961,0.46590792914014101,0.093428990719995761,-0.11547049371546073,0.8722771293221534
1612483654.9249749,0.54939065382321139,-0.060369408123913892,-0.020094661831484006,0.4658889793951001,0.094304016405831845,-0.11706729402509605,0.8719801947507535
1612483654.9349809,0.54944318131096659,-0.060413096661449756,-0.019625133994381178,0.46588461415701393,0.095307637274018614,-0.11973713696697574,0.87151075644536125
1612483654.9449818,0.54946354879040349,-0.060333115659018444,-0.019623145668329525,0.46596215332652918,0.094609581802244741,-0.116741459719961,0.87195167886813596
1612483654.9549828,0.54949294896512413,-0.060380754405903403,-0.019318738135914601,0.46595569180937618,0.094896357664609382,-0.11688368221274217,0.87190491419926475
1612483654.9699819,0.54953297176389226,-0.060299504946606269,-0.019174932482965173,0.46603735402617441,0.094595333473616358,-0.11510901213908854,0.87213004928259441
1612483654.9799838,0.54957346102586668,-0.060386554998061531,-0.018719010824552948,0.46600240548357652,0.095651772272673033,-0.11803482279763518,0.8716422873815538
1612483654.9899907,0.54958864046281075,-0.060347052568719362,-0.018680746510878005,0.46604287940514827,0.09532916970148915,-0.11651872950603301,0.87185994840575343
1612483654.9999869,0.54960402751237014,-0.060393165093452689,-0.018484434180326553,0.46602722723056011,0.095533433193776801,-0.11668659468314675,0.87182350578729906
1612483655.0149889,0.54962600201262346,-0.060351237926698803,-0.018401357864154463,0.46606676209094067,0.095542544997452836,-0.11645278392446716,0.87183263559339053
1612483655.024991,0.54963219576253974,-0.06035193276691922,-0.018355132273212768,0.46607071135343758,0.09557785038129675,-0.11644187685364869,0.87182811141290384
1612483655.034996,0.54961718354178468,-0.060393813181236156,-0.018246135641506012,0.46604430999851953,0.096021205925006126,-0.11792059154762737,0.87159472418077943
1612483655.0499961,0.54912044520979697,-0.060347115152909164,-0.018921281777791274,0.46604323758903204,0.095332368026347133,-0.11651774069827259,0.87185953937924687
1612483655.059998,0.5485031893500627,-0.060341327046725374,-0.019605549222999688,0.46600994171529592,0.095035258594231203,-0.11660963980555521,0.87189748580372251
1612483655.0700002,0.5477129731803364,-0.06033396604526528,-0.020483032104009077,0.46596713256247541,0.094653892636051451,-0.11672772948521611,0.87194604715519763
1612483655.0800021,0.54680805753977368,-0.06036746918130273,-0.021369625816909543,0.46588978545103382,0.09466216483837521,-0.11834148593271863,0.87176893444750492
1612483655.0950041,0.54532394259059336,-0.060353726529104285,-0.023035729816298839,0.46580638295703836,0.093932342485529854,-0.11856827158308829,0.8718616252625534
1612483655.1050041,0.54434594252716095,-0.060371494550201077,-0.024002538754679004,0.46572588308694535,0.094093838392172599,-0.12100291905562137,0.87155266334257231
1612483655.1150141,0.5434080429124637,-0.060419034020495782,-0.02498257032926976,0.46563216495160087,0.09384135742761282,-0.1217698837086361,0.87152313911921664
1612483655.1250081,0.54256862143675433,-0.06032788865809946,-0.026205173205022386,0.46564384226468836,0.092517399837402786,-0.11900946640872892,0.87203961480738579
1612483655.13501,0.54190736016172514,-0.06030583501131187,-0.026983716694558749,0.46560696579441407,0.092353731927302368,-0.11994331502138059,0.87194870421630943
1612483655.150013,0.54129512807972968,-0.060187508592986105,-0.028125985157401515,0.46564529648893277,0.090744842450138141,-0.11609428607949314,0.87261787064334562
1612483655.1600142,0.5412501925239861,-0.060312050430727127,-0.027999063742381383,0.46554015728237125,0.091619864718074082,-0.11929036431456125,0.87215134657251225
1612483655.170018,0.54147643473748042,-0.060266895859927144,-0.028131081215951259,0.4655561230980173,0.091415077085142904,-0.11911402128971695,0.87218841419710114
1612483655.1800182,0.54192576181929142,-0.060308538920848809,-0.028079571785182098,0.46551671942789302,0.091417520539113936,-0.11935380236249686,0.87217641032831617
1612483655.19502,0.54292725487097671,-0.060264395566721751,-0.028120412824871946,0.46553325823889313,0.090828436588857447,-0.11792031998179607,0.8724240819209973
1612483655.2050221,0.54374949345753121,-0.060262972924678804,-0.028011094598895198,0.46552375876466712,0.090745479488599665,-0.11794634414364014,0.87243426565051296
1612483655.2150252,0.54464089198783716,-0.060218508182872305,-0.027932758731197271,0.46554294129772078,0.090572575163894858,-0.11777348759318315,0.87246534834123124
1612483655.2250264,0.54553750495372633,-0.060218626320985846,-0.027855103353085414,0.46553947987704769,0.090145097916011052,-0.11649557724192697,0.87268300916231367
1612483655.2400293,0.54683520593975088,-0.060259125545191444,-0.027491836396019514,0.46549792569712145,0.090520055516249004,-0.11801709586740243,0.87246189934233631
1612483655.2500334,0.54758850913757706,-0.060300158334386261,-0.027221162965464049,0.46546008999524141,0.090929447966668867,-0.11950698917142842,0.8722366763976841
1612483655.2600324,0.54818964456204833,-0.060299617854765064,-0.027104549606491959,0.46545640358781659,0.090897716121926445,-0.11951695679878634,0.87224058527476844
1612483655.2700343,0.54859993657991846,-0.060241513607946995,-0.027123677183675282,0.4654934026778853,0.090635255747915283,-0.11885763005125105,0.8723382407400665
1612483655.2850363,0.54878711468301922,-0.060370472661314817,-0.026701637398013789,0.46538690241188924,0.091972946207908371,-0.12325021561949565,0.87164522173820891
1612483655.2950404,0.54876292566063356,-0.060325064033531717,-0.026982281242986086,0.46543496202008761,0.09087786385653733,-0.11952420246914128,0.87225310261090372
1612483655.3050404,0.54876665213156828,-0.060396635812284577,-0.026811096145432478,0.46537437773262796,0.09155217610453352,-0.12180131264552824,0.87189983819147487
1612483655.3200433,0.54873282567132453,-0.060467130449511353,-0.026938434322515886,0.46533597627320022,0.090927895449958412,-0.11951400212441501,0.87230209807790415
1612483655.3300474,0.54873051210447177,-0.060572542053084572,-0.026748235904966264,0.46525279975682726,0.091620950435363349,-0.1217865209920314,0.87195956159928145
1612483655.3400483,0.54871442461076858,-0.060656888745332344,-0.026708487524330887,0.46519546087870306,0.091661228262200897,-0.12177712085211477,0.87198723342047035
1612483655.3500483,0.54869917617252462,-0.060742631916533785,-0.026659503465154763,0.46513802750476568,0.091708691803630574,-0.12176550712660546,0.87201450245442746
1612483655.3600492,0.54868593393246057,-0.060825428194336451,-0.026600673460834293,0.46508371699278694,0.091763286889499029,-0.12175152896888702,0.8720396783181068
1612483655.3750525,0.5486723767546261,-0.060934617619709835,-0.026492624464544173,0.46501512962597752,0.091858442022717562,-0.1217257998227864,0.87206982834266056
1612483655.3850563,0.54866923300528492,-0.060991118984174753,-0.026406466760633934,0.46498265216358259,0.091930672599288998,-0.12170524879018459,0.87208240266575854
1612483655.3950562,0.54866962591478874,-0.060943635509161792,-0.026496520776157856,0.46502679997557722,0.091456964099582802,-0.12000091119745823,0.87234481733655156
1612483655.4050574,0.54866869717244926,-0.061018783301261953,-0.026356468163642358,0.46499191666648138,0.091435231483754917,-0.11937577618501956,0.87245145420164694
1612483655.4200613,0.54846864197269041,-0.060954126243802198,-0.02597572042328912,0.46505331523935123,0.092183632726188361,-0.12136222360104469,0.87206582465138638
1612483655.4300613,0.54804836513958721,-0.060827201972286665,-0.025804291550824657,0.46517446883240815,0.091930654589165495,-0.11984752989568938,0.87223737472731366
1612483655.4400632,0.54744999841702335,-0.060726868436992376,-0.025536408178969766,0.46528821596211989,0.091599689476178178,-0.11769611820755217,0.87250443937754785
1612483655.4500673,0.54676251446255208,-0.060567584373966199,-0.025015542700066368,0.46542971828461605,0.092414781368135746,-0.11968556171789647,0.87207227443512636
1612483655.4650693,0.5455741021770707,-0.060369361930904031,-0.024199536394071422,0.46562875920320301,0.093264791839469424,-0.12100032067624944,0.87169401718852668
1612483655.4750693,0.54475471789956065,-0.060245242677209015,-0.023602139921131221,0.46575518339557442,0.093972198928203826,-0.12234266279244223,0.87136307463055107
1612483655.4850702,0.54394651034702524,-0.060086293527500445,-0.02320821083280579,0.46591176319378547,0.093896036168229655,-0.12105364859553372,0.87146759978283839
1612483655.4950743,0.54321311147374352,-0.059853283986627231,-0.02296566595208005,0.46610953101069147,0.093574084824351894,-0.11929495036798397,0.87163897949034985
1612483655.5100772,0.54235040024503767,-0.059806477177017564,-0.022100310487187164,0.46618457720169926,0.094833659119322844,-0.12233086068890066,0.8710417197817939
1612483655.5200796,0.54198553819611195,-0.059774818716984895,-0.021699188986168932,0.46622227888121864,0.095379839314845366,-0.12372006381107642,0.87076565087149627
1612483655.5300806,0.54181992581659566,-0.059661604939765717,-0.021770218164513008,0.4663122442624707,0.094547600551602273,-0.12083354069715006,0.87121346266194888
1612483655.5450816,0.54208272903637078,-0.059620860154737054,-0.021590227468429354,0.46633509033902465,0.094490932268024921,-0.12084961781201572,0.87120515213829108
1612483655.5550835,0.54255502403229128,-0.059547491698128119,-0.021473759975301709,0.46637613804789307,0.094388204823703928,-0.12087878450963928,0.87119026860104631
1612483655.5650957,0.54321704932472381,-0.059483007441230834,-0.021242261301317344,0.46640439797646793,0.094679304148349158,-0.12236632509994065,0.87093584688869463
1612483655.5750856,0.54400669968953697,-0.059346808347974955,-0.021158265144624405,0.46648031315926392,0.094488460606261995,-0.12242055218571314,0.87090829405261672
1612483655.5900896,0.54533132435229881,-0.059009322420423949,-0.021343791696678258,0.46668496226581041,0.093247774513210785,-0.11961223102278917,0.87132250787698773
1612483655.6000905,0.54624040557999032,-0.058786835134016363,-0.021506145271059568,0.46681824051002646,0.092313253943142298,-0.11739636871032107,0.87165192943466985
1612483655.6100955,0.54715235202608958,-0.058555613537846191,-0.021456664715822638,0.46694308177811494,0.092569908870740736,-0.11955738839995336,0.87126402498335831
1612483655.6200955,0.54795854441505953,-0.05838608122741426,-0.02153570345004413,0.46703683248130662,0.092143191217605003,-0.11904961023865722,0.87132853718909464
1612483655.6300955,0.54865229674923122,-0.058146274975140577,-0.021709158012455584,0.46717159424507487,0.091807217468709207,-0.11914517862085665,0.87127869408276759
1612483655.6450987,0.54935805613059008,-0.057772637361516749,-0.022109809487054127,0.46738150696900194,0.091283558892123778,-0.11929422191546739,0.87120073888682859
1612483655.6651015,0.54954849443860687,-0.057265899707261342,-0.023011691181802199,0.46766608521275832,0.090572998624679713,-0.11949663171667299,0.87109443785979723
1612483655.6751046,0.54955163286196951,-0.056889656474282263,-0.024083186831760015,0.4679008734917115,0.08922683143659757,-0.11643793771549689,0.8715214006540748
1612483655.6901066,0.54958693214885468,-0.056596291984973263,-0.025238313174035451,0.46804190832801945,0.089822054077230998,-0.12034010651804392,0.87085419526648611
1612483655.7001107,0.54959892987821846,-0.056454940281221389,-0.026152964862680858,0.46810388049441221,0.090050299379156068,-0.12211412548625895,0.87055030928977539
1612483655.7101107,0.54961510351527532,-0.056371092428776859,-0.026995330933906395,0.46811638839287484,0.090737186036029427,-0.12533197748913208,0.8700147730969503
1612483655.7201121,0.5496082714306435,-0.055963859385739861,-0.028734865441511798,0.46840490746444585,0.088585922534682476,-0.1193286011684057,0.87092483139194887
1612483655.7351141,0.549635900940735,-0.055838591924759817,-0.030002109319867673,0.46843250115605367,0.089562419623924375,-0.12382508042397156,0.87018211559982594
1612483655.7451172,0.54964671564839707,-0.055658478051647503,-0.03103338627360451,0.46853764253128477,0.089260721898936635,-0.12363785757579275,0.87018313085888677
1612483655.7651222,0.54964008126493213,-0.055491854247929684,-0.032535655949445061,0.46864701755761617,0.088464978368728811,-0.12168405664668414,0.87048085038935763
1612483655.7801251,0.54965932824101937,-0.055513868685585138,-0.032646549533697528,0.46859624939916711,0.089478248523841217,-0.12540103440059269,0.86987687557573357
1612483655.7901242,0.54963687377078418,-0.055426751191371026,-0.032980599965969332,0.46869817667212532,0.087993101562895304,-0.12023311484704323,0.87070272272213867
1612483655.8001261,0.54962918965143426,-0.05545885525362787,-0.032855351977255157,0.46869470475843239,0.087657719237322823,-0.11872263676889451,0.8709456547386627
1612483655.8151281,0.54963140466842575,-0.055653048019461387,-0.032118086806928084,0.46857936502081404,0.088300624327462621,-0.11990641358018345,0.8707805868313836
1612483655.8251371,0.54962527012491269,-0.055834181038281361,-0.031516876428151444,0.46848027479151033,0.088574721005391016,-0.11982748541449022,0.87081692948020284
1612483655.8351321,0.54960902380919918,-0.056051902906913281,-0.030888021573908173,0.46836915128900647,0.088554733498787785,-0.11846441987553653,0.87106519762835632
1612483655.8451331,0.54959978549638877,-0.056214482590300846,-0.030297958739853859,0.46829545841937426,0.088381690445202388,-0.11667579821022586,0.87136375787029563
1612483655.8551362,0.54961189822220069,-0.056641598467258553,-0.028985131056863289,0.46801693370696129,0.090443491093461711,-0.12199791369853422,0.8705725895843297
1612483655.8701441,0.54958693326075003,-0.0570662679874121,-0.027833808257902784,0.46780132458147172,0.090472666258973336,-0.11951987900365227,0.87102905571672262
1612483655.8801401,0.549577141531984,-0.057302691928667687,-0.027142153163469629,0.46768592958662192,0.090412393424433302,-0.11770626630426313,0.87134419448038569
1612483655.890141,0.54956615798014452,-0.057678595556100137,-0.026224927285924363,0.46747511582095819,0.091011690281879776,-0.11775905830325584,0.87138779685496359
1612483655.915148,0.54955732843900151,-0.05857364639432347,-0.024146018687890181,0.46697535481352892,0.092747822087743348,-0.11886792549684001,0.87132214236919092
1612483655.9251459,0.54956703718266198,-0.058938678130408761,-0.023251224932835088,0.46676609126197138,0.093913434340254523,-0.1210028842551204,0.87101549062021932
1612483655.9351478,0.54956025195324754,-0.05918245924503937,-0.0227218042993758,0.46664446754831129,0.093861254476880304,-0.11917888448027782,0.87133770680983147
1612483655.9451518,0.54954637901616943,-0.059558676470109789,-0.022002918102400376,0.46643488804862598,0.094232249218043795,-0.11844383890295437,0.87151008912364636
1612483655.9601538,0.54953969411543968,-0.059915392928400174,-0.02122972997257333,0.46624650539792822,0.094349653625552796,-0.11658086048434109,0.87184932301039741
1612483655.9701538,0.54955748153883344,-0.06029350278764567,-0.020305805220663609,0.46602687939269083,0.095955337294594822,-0.12041991545411376,0.87126951334831815
1612483655.9801557,0.54952744598313286,-0.060419858520190578,-0.020209789168647699,0.46596705590752041,0.094747113381295461,-0.11506657369913359,0.87215673530159255
1612483655.9901597,0.549534631972735,-0.060666969369693957,-0.019633007093126958,0.46582868234967428,0.095512248192325705,-0.11647423351520146,0.87196032138662183
1612483656.0051618,0.54953009479994797,-0.06081798899740376,-0.019307740700982484,0.46574929456534636,0.095316312569656753,-0.11469411760995396,0.8722600842384568
1612483656.0151618,0.54954236608593721,-0.061049301478542262,-0.018763669820443196,0.46561594052134053,0.09647516300849332,-0.11780497750810356,0.87178915233514287
1612483656.0251632,0.5495471304024383,-0.061191361668661015,-0.018453775835667804,0.46553202241563313,0.097111054945451428,-0.11946363414304054,0.87153761779416605
1612483656.0351651,0.54953110378467207,-0.061068463283146829,-0.018786715745348834,0.46560436599249233,0.096094095952769173,-0.11630934951264345,0.87203820690821565
1612483656.0501711,0.549449259201503,-0.060990906710441606,-0.019519814589675069,0.46559986489679384,0.094989234261782587,-0.11415670998144374,0.8724460193895438
1612483656.0601702,0.54939120722049528,-0.060995141406691961,-0.019935397919118913,0.46553879158450917,0.095558280145217195,-0.11808704620341334,0.87189316899759928
1612483656.0701711,0.54929723263164965,-0.060899052408429272,-0.02080289051069964,0.46551850295638281,0.095076536293767708,-0.11911567077878002,0.87181674257067931
1612483656.085175,0.54911280529604389,-0.060772788485650098,-0.022415723695018541,0.46545835171395117,0.093643734703433193,-0.11867445699087742,0.87206407277702114
1612483656.0951772,0.54898941804153967,-0.060672264404830673,-0.023544381660182315,0.4654211272241639,0.092773020486532909,-0.11894276661708819,0.8721404469881362
1612483656.1051781,0.54886280501607221,-0.060531119892300644,-0.024794077239564727,0.46541533135197055,0.091457196227018409,-0.11773324477106827,0.8724465792680397
1612483656.1151791,0.54874554312091062,-0.060396233871930577,-0.025978474894444298,0.46541303991837613,0.090187222586020424,-0.11648926498744346,0.87274693829244743
1612483656.1251826,0.54865536041557372,-0.060356584954522535,-0.026773782577201741,0.46535061364649366,0.089931003334424303,-0.11820642407699057,0.87257576308594909
1612483656.1401875,0.54855609304948572,-0.06030845315295888,-0.027668300191909634,0.46528177664857212,0.089594139619780563,-0.1199285107985758,0.87241212208575847
1612483656.1501865,0.54852572264395139,-0.0603191502297033,-0.027892412006310333,0.46523370858622359,0.089769480812096278,-0.12147092327009792,0.8722063124684124
1612483656.1601875,0.54851018552517228,-0.060231198151771415,-0.028201052192173767,0.46530373878177222,0.088833520791255879,-0.11854804849399639,0.87266683015787794
1612483656.1751907,0.54850741949965642,-0.060166109435126541,-0.028416192564480552,0.46537678912337666,0.087811931274687713,-0.11471816802287665,0.87324295061368851
1612483656.1851926,0.54855298777701622,-0.060276706467288749,-0.027894513299809326,0.46529606997896328,0.08952233066269781,-0.11994996198906852,0.87240892143172788
1612483656.1951945,0.54855523052417632,-0.060171015214740164,-0.028186275455862206,0.46541074515281838,0.088116051406005383,-0.11462232241447121,0.87320680424812669
1612483656.2051957,0.54860520071049845,-0.060298045493752506,-0.027634216393344638,0.465335251258578,0.089689993398273216,-0.11902656791336441,0.87249726942329109
1612483656.2201986,0.54865520010557534,-0.060262731619931759,-0.027481725091483847,0.46540875455025371,0.089589377130945724,-0.11744571589617843,0.87268261040936612
1612483656.2302001,0.54868302147926484,-0.060184240415898232,-0.027535331862941187,0.46550039287845574,0.088921224807952726,-0.11436901583225592,0.87311060480687008
1612483656.2402031,0.54873011509066361,-0.060229912695739574,-0.027179758847783647,0.46549792146746716,0.089638262863123652,-0.11579748159713842,0.87285027936989878
1612483656.2502081,0.54877677921875845,-0.060275450892400773,-0.026817550856034128,0.46549499064087774,0.090345564174981519,-0.11720808898076973,0.87259060079720685
1612483656.2752092,0.54887036656088051,-0.060369975830031342,-0.026043540515346408,0.46549929941474549,0.091454725659328842,-0.11870725404344216,0.87227004031803346
1612483656.2852101,0.54890756264525786,-0.060358273014950475,-0.02577412173812052,0.46552603069810999,0.091846041714125054,-0.11946449299961695,0.87211126255556082
1612483656.295212,0.54891414319707366,-0.060208558653103927,-0.025919955071268042,0.46565860122767722,0.090350242940753098,-0.11392105411801104,0.87293808149941032
1612483656.310215,0.54897456090427554,-0.060296437020233934,-0.024973617246302635,0.46563232185389053,0.09155567489897358,-0.11682901198281773,0.87244202168274032
1612483656.320215,0.54900679429842569,-0.060299890581541726,-0.024433420799631997,0.46565436911266644,0.091750624342267911,-0.11676807968961733,0.87241793139795565
1612483656.3302181,0.54905305441048924,-0.060329408921764555,-0.023692798873233542,0.46565362979330271,0.092602326075748351,-0.11898292906604842,0.87202899542191059
1612483656.3402202,0.54908446296932312,-0.060332794863202199,-0.023093112246429459,0.46567531802775552,0.092790642359261363,-0.11892411061311334,0.87200541901136341
1612483656.3552232,0.54911785719709116,-0.060396559401686478,-0.022181119145832567,0.46567062009047844,0.092947683856856742,-0.11824050922352647,0.87208416086336338
1612483656.3652232,0.54913807933884884,-0.06035805830760968,-0.021766893350307126,0.46571783990094057,0.0926547283249812,-0.1167074004537722,0.87229661101963984
1612483656.3752282,0.54916545299145514,-0.060317020705483004,-0.021342923934126193,0.46576157829432274,0.092701292512928385,-0.11647148940156149,0.87229984220323886
1612483656.3852282,0.54917211615585493,-0.0602362715225854,-0.021210299822317411,0.46582959475133523,0.091906453583700781,-0.11343555471453397,0.87274759659942913
1612483656.4002311,0.54919504536752228,-0.060238762312213145,-0.020826790425632388,0.46584452228340456,0.092042891220760828,-0.11339310545890287,0.87273076654181014
1612483656.4102311,0.54921095367981909,-0.06028402673632241,-0.020604309649799257,0.4658223030134665,0.092561009928739613,-0.1148840478378008,0.87249280627899961
1612483656.420233,0.54921179532931674,-0.060308601912100884,-0.020590806527670882,0.46580945440522092,0.092604205344541696,-0.11487152998336078,0.87249673061765565
1612483656.4352376,0.54918541909591745,-0.060299964331715555,-0.020937965180159418,0.46581179743970774,0.091722573310825214,-0.11182334916441247,0.87298446577982303
1612483656.4452395,0.54918502588775453,-0.060451750218054212,-0.0207809687724681,0.46571190278859098,0.092673373238457687,-0.11485548981242946,0.87254357252436532
1612483656.4552417,0.54917697145170741,-0.060656687741666854,-0.020609575448741868,0.46557295293468692,0.093693945505303453,-0.11801752949561115,0.87208665441174937
1612483656.4652426,0.54914532624337709,-0.060613948924374161,-0.021105729921867294,0.46559463188063493,0.092697615852388851,-0.11485416945487481,0.87260375345173113
1612483656.4802456,0.5491190730430815,-0.060781884279069415,-0.021282462736050556,0.46547445965730522,0.093159306832787558,-0.11634647674024229,0.87242098112511401
1612483656.4902487,0.54910565925194366,-0.060844609809936889,-0.021475749415354795,0.46542509665489296,0.093365999591769278,-0.11714817539188502,0.87231793202155716
1612483656.5002487,0.54909702650815428,-0.061041402524586841,-0.021385677829906816,0.46528729968737992,0.094369075432470348,-0.12031008285456388,0.87185302105066742
1612483656.5102506,0.54907818709865264,-0.061010179008096799,-0.021801073877119229,0.46530400086689294,0.093813736655201013,-0.11863048167977358,0.87213415161228269
1612483656.5202527,0.54905329898533994,-0.061020665599253204,-0.022178868480152436,0.46529644909711182,0.093152303372928555,-0.11635777875319522,0.87251517474343021
1612483656.5352557,0.54903594150263435,-0.060949125838877849,-0.022741766958786588,0.46534121359774727,0.092232939834054492,-0.11336112751268451,0.87298333002755324
1612483656.5452576,0.54907804517625025,-0.061076533763519208,-0.022381586383998411,0.46525616303450895,0.09425966674583422,-0.12008908137982059,0.87191193965716629
1612483656.5552597,0.54907327117835836,-0.061049476371581674,-0.022672212212766857,0.46528342668299821,0.093709093207022462,-0.11802783167709094,0.87223813815611662
