136,0.19967389191473336,0.0523241972125174,1.174847619034609,0.7277428912811851,0.32365670406426267
186,0.15512896560828168,0.12519413804860371,2.570732314357177,1.4398579347655993,0.06173123092568551
136,0.05056621329144924,0.005004605702258225,0.5809825811313982,0.5975876955827921,0.3134297236397289
156,0.08641716357533179,0.11008445369443698,0.027517420016550047,0.0481598644986718,0.05928121575287421
84,0.11639029034631763,0.024382062646215275,0.3549940240600704,6.2683317659709035,0.3549940240600704
113,0.09681637326199283,0.02660668448723329,0.7959711880279922,0.1763124903586759,0.16049306932088328
167,0.18495675736865705,0.16996395217845447,0.39608923274441854,0.25937069144964614,0.2529172194713794
151,0.04638579381230552,0.09451908331918107,0.37395043950117557,0.2672297131208749,0.07918831570315438
109,0.14947687078053093,0.0751458850312356,0.5157425100537936,5.235561289429829,0.5157425100537936
164,0.1842408532454235,0.036265226603973515,0.15189285608723682,0.059409101532919444,0.12866695858986002
117,0.007852079981822335,0.1025927932163726,0.903052111048648,0.16602424407540778,0.1660189019854516
161,0.15369357111292223,0.05386560837175652,0.5677022623155074,0.6839023139777064,0.22677160862924828
116,0.12475829253384213,0.018748706662222593,0.3337402935564527,0.14764739185286785,0.12576607494687592
87,0.015696988007453273,0.030075875148214994,1.1164909776209517,4.444506560223118,1.1164909776209517
103,0.0992667635081322,0.18222071082146363,0.6204174243634761,0.5750601311913744,0.26802725774829983
108,0.103513944223943,0.0018091036728845823,0.6767338667005462,4.943306434262307,0.6767338667005462
112,0.1280437066628651,0.10239867071466907,0.224806686963938,0.24728564480051476,0.2683671627325249
132,0.1360667512002307,0.10617527288153726,0.1351738386378004,0.18197983332790177,0.0898987398129091
113,0.14456012273920216,0.0031630502645995096,0.3141042394503054,4.8835753092956535,0.3141042394503054
83,0.0368727924531747,0.027242720979567283,7.212050036806969,10.082466554652797,10.044165820403935
103,0.04927999251456199,0.1798224914763008,0.6646113416846247,0.38437179624963225,0.22662135116991214
91,0.01821645971331236,0.17270494572958484,0.9182664637572913,4.224718349890966,0.9182664637572913
96,0.17916471437890308,0.09758538074789867,0.7056826073277122,0.4381194569152235,0.4381194569152235
214,0.008534715473279353,0.0063472114192756335,0.2550449225613902,0.26173374839667674,0.07468378460423047
77,0.05378477668893627,0.1985831555714257,0.3034322345142,5.697529661109037,0.3034322345142
109,0.10752792189984235,0.005739989351899855,0.34898609872102093,0.3425980619237269,0.3236711804819433
90,0.053627702582713946,0.16330285812398615,2.2948345320464587,1.2866779782531086,1.2400793008895048
153,0.07162676668889416,0.04040566707221556,0.2987055736500635,0.17824751195726918,0.11160644310718547
