"[84, 84, 84, 84, 84, 84, 84, 84]",1.7183580016554572,2.220075968976002,8.511044662630269,3.774938961320928,1.3055132654409503,60.10104547872177,184.96402398345256,0.881772829959879,1.0116440330956404,0.015387307997094923,0.3868476808758352,1.2458548446178617,0.25395931281286893,1.5271764070357132,1.7634984222756473,0.881772829959879,0.011644033095640438,3.425904289498725,1.9991946513261314,3.1801434732447484,2.473135191012296,0.011644033095640438,3.425904289498725,0.7484893392348451,1.2801323337231851,0.881772829959879,0.5486156917550753,3.425904289498725,1.0166388031120996,28.9297399744646,28.802178448826172,2.5161115110652146,3.425904289498725,1.5271764070357132,1.7634984222756473,0.881772829959879,0.011644033095640438,3.425904289498725,2.3992357580641093,3.2195401711322718,2.146851440424843,0.011644033095640438,3.425904289498725,0.7571423019496911,1.2859131489391058,0.881772829959879,0.550258882306643,3.425904289498725,0.7732997914426222,3.4064003833364285,3.2201861671117324,0.7974785597692355,3.425904289498725
"[80, 80, 80, 80, 80, 80, 80, 80]",1.7183580016554572,3.1001668586037177,10.769753175928603,6.16021525839967,2.5171804690074007,27.55223157576618,66.57119525850207,0.6574163394658041,1.028121016990599,0.14129325246453667,0.36769615669073136,0.9912904029205307,0.11322335980864658,1.0870146949258341,1.27066438605082,0.6574163394658041,0.02812101699059899,4.261548757758706,1.4842349709869547,2.354642327626615,1.8277298078090343,0.02812101699059899,4.261548757758706,0.7485938752434877,1.000757207629069,0.6574163394658041,0.09447727331401734,4.261548757758706,1.4280225965303897,2.772112029479308,2.3743575918485993,0.08821901049893854,4.261548757758706,1.0870146949258341,1.27066438605082,0.6574163394658041,0.02812101699059899,4.261548757758706,0.37028559474432493,0.8024988530917759,0.7114085998509379,0.02812101699059899,4.261548757758706,0.8137779267259331,1.0509032650342347,0.6574163394658041,0.09983443812953396,4.261548757758706,0.7920344530188208,0.9616135214799375,0.5449896993037162,0.019188996249637658,4.261548757758706
"[74, 74, 74, 74, 74, 74, 74, 74]",1.7183580016554572,3.481892964776743,10.136582857443724,6.672640660873225,2.3162859586882503,40.09694243053617,59.681592402605254,0.3727591496239916,1.026986263712394,0.167126149918763,0.46443186074606396,0.7545420678449007,0.1017740143540311,1.8534693043718347,1.8907739432058421,0.3727591496239916,0.0269862637123941,3.6334176196197863,2.0655492694836184,3.150330217512147,2.3785202198586974,0.0269862637123941,3.6334176196197863,0.4976217207201056,0.625200278029064,0.3727591496239916,0.06556391604212441,3.6334176196197863,3.7510221161285853,5.254316230219977,3.6766174634051207,0.14197238904727794,3.6334176196197863,1.8534693043718347,1.8907739432058421,0.3727591496239916,0.0269862637123941,3.6334176196197863,1.2534304061727093,1.7097676482525306,1.1625357497572066,0.0269862637123941,3.6334176196197863,0.5094662378648415,0.6350237243746891,0.3727591496239916,0.06891951368186389,3.6334176196197863,1.1217276534777259,1.4895873142512657,0.9800955068685456,0.003199315199057029,3.6334176196197863
"[60, 60, 60, 60, 60, 60, 60, 60]",1.7183580016554572,1.8162391745044804,6.918682386549611,3.7215442548283404,1.5897436436279082,14.276119891767387,96.20773571900577,0.9299295479260142,1.139164533958529,0.384993621078507,0.4025333740357427,1.705540172654475,0.24637305115337052,5.818632585957777,5.894117482879644,0.9299295479260142,0.139164533958529,2.65216564192489,7.386942848772669,8.697843269917419,4.589791512639999,0.139164533958529,2.65216564192489,11.25804283550077,11.451770654475178,0.9299295479260142,1.880094059514771,2.65216564192489,10.060631634692767,10.864965640841929,4.086634146490086,0.3613735469511592,2.65216564192489,5.818632585957777,5.894117482879644,0.9299295479260142,0.139164533958529,2.65216564192489,3.921497170798597,5.096152885083057,3.2516561011347838,0.139164533958529,2.65216564192489,11.266978352739143,11.461588553003935,0.9299295479260142,1.8863833102401322,2.65216564192489,10.91784950352592,11.183123013944012,2.1739675978818944,1.0661460719444804,2.65216564192489
"[77, 77, 77, 77, 77, 77, 77, 77]",1.7183580016554572,1.0285483102701747,6.279698553460104,3.2722364310728613,1.171137589066144,77.48218093784098,202.17799532987192,0.2421094932715595,1.0976925654523755,0.1620259847237605,0.036079846843035335,0.5492521569004553,0.00725257796859986,1.0508091789109288,1.0827561011420526,0.2421094932715595,0.09769256545237548,1.462504663433913,0.4042860133228717,0.6777169669061214,0.5350787505772071,0.09769256545237548,1.462504663433913,0.28937376946409216,0.37962883002023057,0.2421094932715595,0.041998373735898875,1.462504663433913,0.20384868806191164,0.20624827543660781,0.029533055373750894,0.010576489791195076,1.462504663433913,1.0508091789109288,1.0827561011420526,0.2421094932715595,0.09769256545237548,1.462504663433913,0.42147048636840523,0.6459525352949209,0.47965974359919894,0.09769256545237548,1.462504663433913,0.3157151401114722,0.4004202939915078,0.2421094932715595,0.04520348894087345,1.462504663433913,0.257441897638586,0.2958410847164452,0.14304529158120444,0.02799395118404968,1.462504663433913
"[88, 88, 88, 88, 88, 88, 88, 88]",1.7183580016554572,2.6976414947433733,9.174611793760466,5.507587637459037,1.8590933511231937,51.602184345846624,103.1320145622241,0.9419487946597483,1.1165249786400706,0.20167501825587553,0.4556893142072382,1.8131930305979533,0.13012469741650845,2.541222499531163,2.712684536493588,0.9419487946597483,0.11652497864007061,4.309233147460924,2.186620284065101,3.528581965126489,2.7669485624571886,0.11652497864007061,4.309233147460924,1.1568042491485042,1.5055433995332792,0.9419487946597483,0.20297124246857257,4.309233147460924,2.331094231529549,3.8545333194789957,3.066244928538754,0.1468633137097245,4.309233147460924,2.541222499531163,2.712684536493588,0.9419487946597483,0.11652497864007061,4.309233147460924,1.3455029565844052,2.5012188938738458,2.1052647525304415,0.11652497864007061,4.309233147460924,1.176229093224707,1.5208656800521978,0.9419487946597483,0.20554806068524423,4.309233147460924,1.4146353161792538,1.7487816507973564,1.027861955349028,0.023323488804699588,4.309233147460924
"[79, 79, 79, 79, 79, 79, 79, 79]",1.7183580016554572,0.9071873504365087,9.349723670814033,4.226206627310418,2.61769861557991,30.04056180193684,58.32573099806109,0.958959114976217,1.1725582764227436,0.09318243717782654,0.7529252407034742,1.9572320669669714,0.1674107225465859,15.433494082840154,15.464220592969436,0.958959114976217,0.17255827642274357,2.364073015658606,5.967649129334735,8.045262422831106,5.392924527805542,0.17255827642274357,2.364073015658606,16.32868489588458,16.608203135460997,0.958959114976217,2.878690392426962,2.364073015658606,13.686550783888633,15.024919056845398,6.1089379295130835,1.0523296432914158,2.364073015658606,15.433494082840154,15.464220592969436,0.958959114976217,0.17255827642274357,2.364073015658606,5.331429637252836,5.371312956740569,0.630146446081555,0.17255827642274357,2.364073015658606,16.33155242468947,16.61173394603363,0.958959114976217,2.8827933518082007,2.364073015658606,15.192801682752888,15.825805776803005,4.093755257771029,1.6958989955490849,2.364073015658606
"[89, 89, 89, 89, 89, 89, 89, 89]",1.7183580016554572,2.3879156771819425,8.986271371322866,5.499691133183798,2.280703650140211,52.13080226892141,167.2937296371425,0.35731140646469484,1.0830981220943443,0.4953982452125479,0.8355806697904319,1.2146301692339019,0.2796240178254663,1.3668142430503774,1.4151882963375442,0.35731140646469484,0.0830981220943443,3.9195955912580147,4.3299557704737905,6.985252794324672,5.480723887267607,0.0830981220943443,3.9195955912580147,3.4375179677886263,3.7407688626656785,0.35731140646469484,1.4314854046862122,3.9195955912580147,4.44919190085667,7.354785991159995,5.83440360185932,0.507250446747672,3.9195955912580147,1.3668142430503774,1.4151882963375442,0.35731140646469484,0.0830981220943443,3.9195955912580147,3.76953146014858,6.177357584684323,4.893206924105237,0.0830981220943443,3.9195955912580147,3.438214454095189,3.741693998859996,0.35731140646469484,1.432230396118604,3.9195955912580147,4.23295817410059,6.748612585429407,5.218077322920815,0.6304807503411469,3.9195955912580147
"[83, 83, 83, 83, 83, 83, 83, 83]",1.7183580016554572,2.566653589453685,6.4589632847516905,4.161393199086688,0.9856803330674192,59.32039284171889,157.03836255122573,0.19990881050968146,1.039159380810352,0.3138986927636612,0.19641579948343785,0.5412080018946872,0.16686873396130392,1.2109564324534359,1.227970875438501,0.19990881050968146,0.039159380810352085,2.5163012505914972,4.991948596350218,5.599937876775799,2.537364770394649,0.039159380810352085,2.5163012505914972,6.313830190191381,6.3760461069720975,0.19990881050968146,0.8657648382456462,2.5163012505914972,6.768510749973502,7.49573128128317,3.220514898520845,0.039159380810352085,2.5163012505914972,1.2109564324534359,1.227970875438501,0.19990881050968146,0.039159380810352085,2.5163012505914972,4.003312431162698,4.510890247182332,2.0784818843370867,0.039159380810352085,2.5163012505914972,6.336330325071176,6.399369029453725,0.19990881050968146,0.8734291351881478,2.5163012505914972,6.426418759103066,13.49544341835526,11.584009554788034,2.576598072120685,2.5163012505914972
"[63, 63, 63, 63, 63, 63, 63, 63]",1.7183580016554572,2.4070919063802605,12.719292322900996,5.602002696899142,3.2312872064502414,55.90894322277551,79.73828377496353,0.6435277636881228,1.1938862401383505,0.3727498138422066,1.1315202483051436,1.9668426186749837,0.06840081027743128,5.115521602437962,5.159484579079763,0.6435277636881228,0.19388624013835054,5.361249906239835,3.759893100636803,6.269860009275854,5.013657001988209,0.19388624013835054,5.361249906239835,6.185717763351204,6.304065231993976,0.6435277636881228,1.0315067710680275,5.361249906239835,6.937404511771619,9.413932819688837,6.362193321550588,0.130559997252226,5.361249906239835,5.115521602437962,5.159484579079763,0.6435277636881228,0.19388624013835054,5.361249906239835,1.6864381845834826,4.024425280201631,3.6488810903330022,0.19388624013835054,5.361249906239835,6.193352022528269,6.312045497710379,0.6435277636881228,1.0344955812246988,5.361249906239835,5.881358877687173,7.659719918859227,4.904764542113971,0.15560132917362557,5.361249906239835
