50,1.9673408948096176,7.197729317055645,34.889037458425406,14.950121330792935,7.030706324391812,80.47834910512046,189.80263035407427,0.3779574795772429,1.2309539362815058,3.8619840103814034,0.11761429203271699,2.6557861305738726,0.1137932217829196,0.5882357768188251,0.6054667199216764,0.0076976907676529205,0.1432109121537628,0.5319691026447726,1.1967109673283174,0.8435892806752807,0.6614250816872269,0.03664682024438378,1.1534633691310117,8
50,1.65467063460831,2.7142449134912026,23.19447170169724,6.977777445641276,5.5004505304574485,85.78759061430881,193.95650638989787,0.627856517492572,1.3412613875938217,3.024998154417876,0.09072497436106877,3.576937895170443,0.1322555237415141,0.34667927108845115,0.3490230538821228,0.016783134478616457,0.036727394896126864,0.4780144344865887,1.0075958495439001,0.7148601430181062,0.5250967266748988,0.060641122284369714,0.9769127353058134,8
7,0.9272333064486152,3.9210227659009944,36.100220515636295,16.32334873553649,11.895384082226974,24.8050480753166,108.22654378556587,0.8185631500671081,1.3613479052939317,6.703583127637818,0.06225460252776449,18.473633121017194,0.05155708405102823,0.20961350721791458,0.2351460963402501,0.003092978348647968,0.10651900159501237,0.0926931909312136,0.7589575935202599,0.5438792413760397,0.5211717297755868,0.13810794079931046,0.6839774478912655,8
107,0.6844712715716621,13.25412006489823,32.90530131648024,19.700743101666006,5.215266071979078,30.841348533737325,104.35701410270578,0.8707902780144295,1.4114222459978518,8.975459421145544,0.005986250799332305,4.602845122719633,0.14883840144252944,0.005384226941529418,0.01578090742824875,0.0002208017589910849,0.01483234256900412,0.0021810971032976308,0.7657610863704394,0.5406033432109799,0.5423405844335946,0.0037768158585014156,0.7688025260139204,8
36,2.4110419209959106,4.91791126137093,30.824683990151147,11.649478192296948,7.335942928621559,32.93457917835214,199.3534738315567,0.09392509112782488,1.2651324004624307,3.1286616630105937,0.184820797311165,3.7760179982485047,0.03575846914042878,0.8114013232351754,0.8300334212503371,0.010260386016172296,0.1745797740963852,0.7606990854372826,2.0582585857062488,1.167426919713842,1.5148860333951926,0.10907805495198938,1.6819666223922327,8
33,0.9299812809868132,14.673279865826817,35.299637714961754,26.470541324842568,5.815460542734682,24.65162680015098,109.10987960159692,0.4700633281964378,1.2291528180725682,6.487082639458535,0.15961506970109335,1.669367605204898,0.23534100341464276,1.402761834909647,1.5496958231695415,0.016812956118478883,0.6584327629884476,0.9434819710239895,1.2977540108910262,0.7719765355022613,0.44503873064078314,0.13840188971373033,1.0704185900783394,8
29,0.9878339654904889,10.532446607737393,26.006071479814356,15.73357631752165,4.804020263156712,37.449144213158775,232.99090858835388,0.6209222691445996,1.0270996473697303,1.0744148187935532,0.05506361763926111,0.016683642077195037,0.29789677853047414,0.1440164279027077,1.206758678387539,0.03608796450368579,1.1975906793123285,0.02622144761133853,0.5282018704178258,0.4046203400329965,0.33851444877528913,0.02624966848956933,0.4981152729876815,8
46,2.7189290733195333,4.008418250738277,31.48493953455143,8.870990741707036,6.903150655019577,52.120395923510344,155.92040590101772,0.2750111360450347,1.1589294648485053,1.6842953983402225,0.004486845694222486,1.2033460330779013,0.29898114209605564,0.048903909835280014,0.0489410223532532,0.0007882708072226574,0.0017349066081241427,0.000630030298316703,1.2504991773351102,0.8839165804491202,0.8845559758346242,0.005239073396692847,1.2484900151858729,8
24,2.8443448093266923,4.892778754409141,31.177055477769493,8.903949915259936,5.423849300672826,68.0766173754656,255.75431608221163,0.030149972189654317,1.4852923161446296,4.358178312540776,0.033406456209744965,6.915066510136065,0.08798880215249165,0.025698370320147775,0.0428285492980543,0.001092685874073629,0.03424448036465169,0.0258007501076017,2.0810793444384266,1.4561353068817298,1.486571736309623,0.011889037380513088,2.0588785933156086,8
24,2.8442279724700277,7.191224977653347,31.778211618609696,12.751716456084713,5.095520604123397,45.190933966856825,252.9501646316372,0.9289037766713867,1.150337566384642,2.824204230946361,0.14621943187922545,0.6164495280010094,0.20562629519154657,0.21780861638118565,0.7711586187438182,0.025922598142346542,0.7393057830144016,0.22827622599639846,0.4565059652830995,0.2279241639450008,0.3230142976307211,0.10921390222185026,0.3200108727071464,8
