110,1.7183580016554572,0.9999770289017436,7.46192546296535,3.018220924022087,1.3901884615034013,77.77331077559701,249.13892349723267,0.3793541312241333,1.1589173906312265,0.9855173694608714,0.028651188265155447,0.22577905528352454,0.1615917501031345,1.1519145407433184,0.18455637796307395,0.019958178248119216,0.07564312540412316,0.18031215285248453
74,1.7183580016554572,4.203555795805332,14.210535955578719,7.754037219940364,2.2418452005131586,25.734434822256375,88.0999426078942,0.19057105605740532,1.1291694586640444,1.6932799338433278,0.06630791960651714,0.9626139140118287,0.36523752107298163,5.245855478081016,3.0924846960030634,3.135043645597552,3.1278293675123736,0.22744765639702005
125,1.7183580016554572,2.229907832561331,8.016952026263597,3.853524672449403,1.5026966956029792,90.98298833486811,159.86308324266204,0.5088510721216531,1.0029240506866648,0.8246266528562388,0.07946747823750475,0.30271743638870957,0.3236255374259251,1.683012405438408,0.3873222727543263,0.10482953875124147,0.23843174435717215,0.014384557496981441
53,1.7183580016554572,5.447980009128766,9.2098047705899,6.459247375080515,0.8022347141547304,49.68946663188734,102.41661059526733,0.6334661867852234,1.164701839526343,2.0343989374219915,0.15875800576319377,0.6422895516942153,0.2884187598916916,3.0197045391496444,1.0262489442290195,0.11800712430967718,0.206353126508222,0.2524424455203491
115,1.7183580016554572,0.5356178329418463,9.778906983095581,4.469231045662996,2.8444970757331323,52.57432569847326,169.371506874407,0.762687552223012,1.1073294292841358,1.439946589034443,0.09709916245347416,0.5121884927982223,0.12865741614760556,2.424011224880355,0.29861667846323126,0.0556917774040359,0.1044276066611549,0.014573239352327969
114,1.7183580016554572,2.139410974542632,9.922985712177075,4.7138318750633905,2.2242515907690774,58.48225673008754,172.64953588156587,0.5038757901179945,1.0252460133079058,0.7093768802528645,0.193521353103256,0.23342381021116096,0.13391468058680484,1.1292717304835906,0.26434685136044844,0.16198473783190687,0.1661612937171323,0.1902570932994645
112,1.7183580016554572,1.673051107699318,8.847754873835687,4.589081243576404,2.495906656637449,68.03301537292101,205.4413314450928,0.6131423323331725,1.0029466889942393,1.0063652788466524,0.14847168705564787,0.45583879665520793,0.38725623294954237,5.473164593277951,0.19319895227098213,0.31997551778759076,0.3651954495277534,0.2974806653163413
98,1.7183580016554572,3.1276173203635027,12.191627399226695,6.741356013290931,2.203075962047408,17.122052187808016,101.05507138475113,0.4389018506881799,1.1945999780643484,1.8823248455120694,0.19365699542454193,0.5230721202855564,0.19699938158121444,3.9288501594307315,1.839895315979191,0.16224458831702504,0.1764942131181312,0.17054545871811438
78,1.7183580016554572,0.6144403181049882,11.120907673716912,5.093658963842868,2.1541973707384425,83.0330139097296,243.7613767525727,0.5122362797596005,1.0125256090568662,0.8776876685086723,0.008965232905847985,0.39259181884881683,0.2829701620635133,2.203174310301829,0.4338486479331089,0.10719461477962951,0.17582469972913883,0.007556115259699833
107,1.7183580016554572,2.1591072835540026,11.00268438960557,5.498125715027902,2.238412208094439,22.82376192240342,255.12028797042137,0.67857903090113,1.1917712523441906,1.9334434764371415,0.06364807136211992,0.3201205165798901,0.25935785849793097,3.1023620671586847,0.30561599351247415,0.06944216967498797,0.11179390628395146,0.13256732423929532
