146,18.046308130198035,-0.1989160644262178,0.0,23.062160748566207,5.56490269213053,1.4250352323944337,7.772458398807399,29.12703194138451,1.3143368746456687,-4.775083644996323,12.160337102815692
74,3.533619046945873,-12.492353411277222,0.0,1.0450046563916724,-15.086936146450933,-9.499531223943714,10.157074117540766,7.056255892733422,-19.500527687308654,-8.396655799397317,11.490313557256883
93,3.916216259788847,-1.1867027321682642,0.0,-3.0339376424792257,0.08550579989934759,-10.683976425552807,12.809000978844756,15.299693455570944,-0.029159672168572764,-5.386986237347743,12.64686046906577
15,-13.923160490852485,4.553175096827982,0.0,-9.134754640835824,1.824764850967625,-15.441486426887764,16.395504143695874,-43.781764805776675,6.600492609298783,70.4840294327671,76.57497088286262
49,-12.133659201100269,-17.1512376229253,0.0,-9.310901390672226,-21.435343876475546,3.2987552571840872,6.0994519667623,-9.242149525614494,-20.8062689033306,1.779177721311167,4.988542395147009
40,-17.7430200635858,6.226754915535917,0.0,-18.13061832236747,10.649249394445423,13.016511522282888,13.75275470718208,8.61830675920816,23.849540212193297,-122.0321009441487,126.08455803274695
136,-2.644844876076803,5.381389983981606,0.0,-1.1457154616804552,11.037785326762585,2.765549771734589,6.47228420380965,-5.164395858788954,20.243631356310203,0.4359505216974241,15.080597091004382
45,-15.782954580242228,5.406719234773391,0.0,-27.301420502777106,3.0255352111671074,-1.687297866982918,11.88242688405025,-30.596506420645337,7.016651130704445,-4.08976206345774,15.451839779571383
57,0.9786818800636077,-7.5419275640635455,0.0,-3.7773416253927827,11.208445667187549,13.081278926886649,23.352004501941156,-4.524078196270475,15.909418001297595,16.38784044519203,29.134297515827484
45,3.137544868593931,-15.298584524462054,0.0,2.528055633235634,-16.188355485006475,-2.849194412795038,3.0464862205741623,9.878254757626232,-22.74395179430328,11.495915265020017,15.265213112545828
24,16.084196641466036,14.819716346993744,0.0,19.26031185510437,18.954826214265935,2.598745941314843,5.8258322952362,13.564987466755078,26.891594522716346,7.352776912268006,14.357575905319706
55,15.123535657912825,4.355972847109754,0.0,11.7978501391099,8.05879800120336,-1.637074699195904,5.2393808663344155,12.543283483805475,4.124084467643954,4.5103044675744,5.201376730514584
50,-15.83372155116531,-6.177716886393352,0.0,-26.048268984158558,-9.055591717456762,-1.4448242421774253,10.71011950890002,-42.75090799995331,-11.39978015549139,-16.060881105763034,31.776670262926157
31,-12.547364012818964,-0.276797571404245,0.0,-16.52041073153777,2.0276735651919076,3.1553317844407114,5.572414747524527,-23.804708789436276,-2.8726324370963496,20.00049699418537,23.097316945567375
47,10.868790201165517,0.37543401503096163,0.0,18.93961064752707,-3.0710279449322364,2.5597804290273403,9.141592780457486,12.867219231460247,-4.482965666507596,-53.622454406730874,53.87917392329461
67,0.4404747279354524,1.3532226974370722,0.0,-0.7184089487043885,3.2554351095934386,-1.8254240358799632,2.8798604736535953,-9.285505856930513,19.79938569383866,-6.04879218145467,21.712750044189058
135,-5.759213186568362,-3.4500900033617263,0.0,-8.30645194604758,-9.681368538360925,0.5241795288673541,6.752186435297724,-7.8459175759962,-19.42467319246059,-12.729222546133297,20.532285549915912
39,-8.277065902690047,19.139177581428015,0.0,-15.428663099473983,18.494417398566423,5.957634257829127,9.330298178971065,-10.758864911867642,26.285101839449688,-13.69191766224154,15.642639454163076
79,8.378459041679115,-2.1878403922236735,0.0,8.853859001083277,0.47323428601344375,-3.4461574066016043,4.379877216958411,12.28199370310271,-22.367920828084493,-25.59531933595631,32.82672084080783
112,-13.862791015629398,-11.60080791270774,0.0,-16.298921072162845,-20.929183746832102,-0.5081171920219809,9.65461073455835,-21.61356317300487,-28.73598971969688,-8.180439094653362,20.50874224264988
143,-1.512924587567479,-14.007765577164491,0.0,7.587653850919512,-17.0036877613363,1.2029080560093632,9.656244893325736,13.934657656740407,-23.164487851863573,15.920592864569203,23.998721573658845
155,1.8645098991892226,-1.668013639678513,0.0,2.57067448585856,-1.9327351760994316,-2.9418691541116027,3.036995231346971,22.117111150983984,-5.639349723614411,34.12062358711327,39.87676418328399
71,-10.123958483658875,-8.06779395522696,0.0,-12.074951342308498,7.783446554357854,1.4229219976125211,16.03411693354187,-19.208974794027306,-16.673131176324517,-4.945128421105576,13.45524600851629
77,17.352307176251863,-1.520459786281382,0.0,19.6366232689215,-1.6724418720115166,-0.3788110220709965,2.3204948515467203,15.038433434814715,1.388908025603545,-27.85950286893009,28.10641088542022
45,-9.154759927862855,-8.85349481493419,0.0,-13.539930020036282,-6.951455144353359,-11.793333333468242,12.725179085578667,-8.926448149275291,-289.4695574647452,163.69466218979434,324.8713117109324
69,-14.155902293532595,12.995725458271039,0.0,-17.579287692120023,8.255616154725708,-8.669596043147411,10.45705978505315,-55.24666095796424,23.951696144222836,-68.65672833478114,80.76032495554942
45,-2.9918986442785247,8.455910165589803,0.0,-9.770477856513587,8.062039158136239,-4.017468893959249,7.889507387726305,-13.330424289832457,-7.052145113005335,16.521466427591562,24.906700784443007
46,15.270889134553599,-6.4073453934307665,0.0,-10.095698829270681,3.270395528031415,-5.706599587403732,27.743246621841774,24.243746281386358,-16.36000248621614,-14.35845473793842,19.64008072909745
48,6.964406234908807,-0.14725152224268356,0.0,9.626274513131335,2.588570955056993,2.344138667260487,4.479425571348549,21.492598131443113,-25.156502420125243,-0.8731503110131582,28.936022216631418
35,-12.180893955141666,-7.569751658033148,0.0,-14.826947988888262,-8.339310380347595,-4.770002802427211,5.508788370572999,-22.452376235903806,-22.625399998148126,3.2054813751241795,18.505431798028532
119,3.669634169369811,5.451664480952843,0.0,12.13567688218238,0.9045503388833254,8.427100101793956,12.781476532929641,8.45079563037655,10.662350749861453,-17.203701818308556,18.600486890468268
51,5.006840239490494,-5.836639445125051,0.0,4.2100892180538825,-6.599551167479035,-1.149375824543931,1.5930823181215235,6.497172396517767,-16.767402733554405,-12.229247515334123,16.469886787626997
73,18.859141740706015,13.161645084608963,0.0,20.482461170598153,21.83165061648761,26.789720964018166,28.20449097615885,28.607681714787418,16.863960307088973,2.670194664384258,10.764344345039154
74,-19.855375422794353,-11.571827696086658,0.0,4.400431543048588,-4.894264082151832,34.924187233882684,43.04222207704518,-44.176362878091,-23.867015705508393,-30.183487115495126,40.66601742781047
66,-1.8384264640136365,-19.560845755299482,0.0,3.854067000463661,-22.833044112409766,2.0908667846135076,6.890826354102388,31.591747843856965,-20.450535886259104,42.661704196367594,54.2069101473429
44,15.597183301644492,0.0007348062550960321,0.0,0.5725663108214064,8.536304156636326,-1.0646836147037586,17.312671979088492,53.93952614016299,13.279812591069838,-98.35551449403476,106.3967875104692
92,-6.6832893308580665,5.444297651501525,0.0,-7.843537521748468,7.753565886475981,-4.838941753277124,5.485822904281105,12.924675670946293,-10.93495182572936,-17.66486554121934,31.06122308504144
35,4.339654266828511,-12.233614290758904,0.0,-7.528362154884878,-23.651267273549564,0.5703275670989771,16.47840668739791,16.77307321309378,-37.52358932904647,-7.107417470389759,29.063518837693383
