227,0.6922345850612878,9.423594914492654,22.97889776605673,12.415225681255604,2.7873168973784113,48.887086460185394,359.07403557510423,0.6816279866657277,1.0994033200613889,2.278014614093636,0.4786245162752452,7.063128642211151,0.24582875498370155,25.03311998875792,25.042595594382714,0.09940332006138886,0.6816279866657277,0.23399214636819995,1.002219982670512,0.4415418575888018,0.86875391055184,15.677494735560144,17.082020662535236,0.7892552755243979,6.73711101599355
201,0.46787853467052,9.265996304393123,23.403539693998372,12.686370843895721,3.816128668567907,26.78628204971411,93.35237854932252,0.6440071066649927,1.1048107570667431,2.123731954049737,0.32824353956290697,1.789676808777414,0.27345316961209554,67.48743856087218,67.49059263301612,0.10481075706674314,0.6440071066649927,19.46816470546941,19.568792462903573,0.4866232131590146,1.9213014613333756,185.0236393259811,1290.7883008273081,6.675487764139496,1277.4412426042654
46,4.3687937666180785,6.487516368486647,19.357198937217124,10.131360803435454,3.058654411885312,56.08727793103607,354.98677455349286,0.18626729451107416,1.1690384506016431,1.793988330907462,0.2823005559394081,0.34937105337854585,0.056246005971365844,17.541898454229834,17.543701743967755,0.16903845060164313,0.18626729451107416,13.492743464110053,13.71291251213009,1.0368899787816948,2.2169128419835316,14.195057514452674,14.610444796116147,1.0845589339250818,3.284687385518041
401,0.10685596908679389,6.655781414571395,20.880348760152852,10.494283928085547,2.7929831833442953,29.69364332482175,130.16221028251087,0.3734274381155499,1.118878133060025,3.1445391032871943,0.44662504825192917,20.43313869115308,0.19267543039161683,79.55714275840734,79.55810797111543,0.11887813306002504,0.3734274381155499,1.092751186001973,1.4345439985661181,0.6734334076587479,0.6405456851485885,5.112095532907262,6.338408958196569,0.976792819209794,3.617704129985799
41,7.2819566428985825,7.931396625764711,26.11571929783913,13.100965996516207,4.687060975271347,58.593311152813605,137.3921576851656,0.8058309556903207,1.0409327897006906,1.256495198616701,0.21731549920128884,0.06694828943367957,0.14039089526932827,3.208608892384529,3.308505712056506,0.040932789700690586,0.8058309556903207,0.22907429787996914,0.4453813103349217,0.2316794022684625,0.30366779910122,0.6998441895095504,1.1179603427774107,0.24455081958989022,0.8368084219644417
643,0.021866776288351195,5.961510630894729,18.912316196503298,12.527671724128087,3.6258074973314978,39.98149446626698,139.4679979763194,0.9263611046742859,1.0391197637658611,2.8050441747110115,0.4524947474789825,23.28711006112239,0.1031980351146085,56.806874231307816,56.81444037552244,0.039119763765861126,0.9263611046742859,4.201582562595565,4.228315157591428,0.08686184580938683,0.46669911222638816,4.719147845663448,4.881402511182738,0.17922213281513288,1.235157283126477
73,4.685872793851887,4.217742207111443,29.591395746520014,10.61380062869945,6.0139102052682825,57.06519879295682,357.1275609514959,0.7156759953250368,1.1035155378100319,1.7803350867467134,0.15938107390625023,0.36125729741136714,0.13024288720946678,6.753493848948785,6.792097375968756,0.10351553781003187,0.7156759953250368,0.05187890002697269,0.505595572169001,0.3798067089007099,0.3296700262427603,0.30060879806571933,0.6569910264510778,0.37785400193347385,0.44553104559119416
162,0.9352390430750693,11.351467611492264,38.55109252219973,17.323867289758564,6.698700346502217,28.343862027447496,103.07330753384727,0.46687441324684587,1.0587390586768872,1.5528736811017585,0.3880841843065949,1.3269790410583584,0.22818317700367058,31.141362318916777,31.144917226937824,0.058739058676887224,0.46687441324684587,19.245625790401366,19.324912844060236,0.5298508706584752,1.666554055896322,18.764665169419008,18.898126075875897,0.5206383054631519,2.180698515196024
466,0.04151772447594417,12.605117463732004,26.828689885802834,16.836102550787565,3.7187000147729576,9.880514392818885,76.12587917151069,0.4464862303014555,1.339689912978177,8.813813927121156,0.08328322397243237,45.502881197250744,0.24554410368777407,11.458549738581484,11.472275332399136,0.33968991297817697,0.4464862303014555,9.215488355430022,9.30340943815918,0.9139554910831921,0.8904419718779277,17175.890676311745,46508.84698841847,2.070641901658698,43221.07846155566
93,2.2151215806354934,4.407437696349437,26.025652661434613,13.615051207762969,7.5127095596112525,62.25722939185073,114.65078047247664,0.005018815653584419,1.1049289344658124,1.416634265586402,0.1449165501402287,0.6401365821725213,0.07439292943826877,2.964336150146143,2.9661969052748254,0.10492893446581242,0.005018815653584419,0.1341549729638543,1.5460461884819792,1.103953516548497,1.0740334694267821,0.14344118963634672,1.426378735689362,1.090950641583779,0.9076384855053437
112,1.805111363760372,6.145893921585155,28.555364028808842,14.420748859550311,6.602940683849944,54.25436433772509,255.4569547325335,0.12016823606867488,1.097897804769926,1.4685039838784886,0.25344960590319243,0.48635357362665,0.16921097212429723,17.571532732967146,17.572216336332605,0.09789780476992593,0.12016823606867488,10.131915977150308,10.21749137246275,0.9726345916443615,0.8918466961613043,9.91035762240292,9.972255371242921,0.9586678854144055,0.5582516196472009
