584,0.08508922796017027,4.2143826911434035,30.87786406596133,16.166189234648837,6.554569472469077,49.435390556589866,71.3242745739343,0.11435298430526086,1.0075170384284498,0.969372719149849,0.024899663155058593,11.53698806687015,0.08355490809996001,7.841090162195179,7.841927571876718,0.0075170384284497516,0.11435298430526086,3.705346122313103,3.868223669467958,1.108677615897828,0.06632054657882203,0.04640778500270925,1.2581925666806424,0.8913032002864032,0.8868333876781933,7.841090162195179,10.267773508728693,1.0350645819485662,6.54775680718766
32,6.485802098355296,4.481658692812853,17.955009723266308,10.12352583203075,3.6744150821849115,36.979698197449686,355.09918473947675,0.2935267585888284,1.0532255187910944,0.6640960540655807,0.2967658536899,0.07978356454588706,0.24409938762064212,0.9869049771367574,1.0310055032615244,0.053225518791094384,0.2935267585888284,0.3796373735656019,0.3866144885309193,0.07291117336502956,0.005494372827774763,0.4321074953808344,1.1375164838421663,0.7698288782256335,0.7173495394145104,0.9869049771367574,1.557409656555099,0.7030758453431315,0.9783801715738156
194,0.6306440673718039,8.80487388313154,42.005693405874446,21.361389229226837,10.289153112351356,17.793169232229715,359.5598030004651,0.10229653381986714,1.012826667530959,0.4121687225714759,0.11440134105051597,0.19953995072803052,0.1922764455024955,1.7774480603036078,1.78043553977912,0.012826667530958957,0.10229653381986714,1.9164337738522679,1.9179690568094736,0.0745934225421574,0.017964259807269012,1.0738221985288803,1.588586062221151,0.9003535937380629,0.7482479330227776,1.7774480603036078,2.1282889255035187,0.8922247354027728,0.7577777806714288
64,1.6569459036120229,18.79666333995906,33.43844262543884,24.368198931801423,4.269355422833384,78.83078799469116,357.3689936558621,0.7565116265477043,1.4725408954100283,12.247957302812889,0.23472009125958143,3.950260741255466,0.04545348954782815,22.501263599555003,22.518935772269426,0.4725408954100283,0.7565116265477043,0.8662974343484372,2.871772937047828,2.736709284367034,0.083850164346287,0.9821830920323019,2.58164232999101,0.6246166977214127,2.3043540254602535,22.501263599555003,31.97037290716978,0.18079571830106977,22.71046439760932
31,8.770937824846781,7.75879450288889,40.59504225157563,19.452371900915736,9.21185124571104,80.45345124509102,310.77390622104406,0.7552054600150515,1.0214761255312363,1.1008714118744072,0.18773746904803584,0.05621830586028604,0.12164718558304886,1.5852312243431563,1.7560622270970017,0.021476125531236345,0.7552054600150515,0.1777150428143394,0.28505996129208533,0.22268050346674184,0.009483589254130287,0.17771502565995365,0.31531307605571546,0.2567870759900279,0.0435901731000351,1.5852312243431563,2.1066853928825786,0.25368702610977767,1.364114439017452
62,4.469025468819363,2.431642732679297,25.30212560456207,13.102912444972144,7.938570940773001,56.27355841945974,125.49057320179762,0.6518232400262334,1.0055871303804924,0.7059741274705651,0.10802852615244796,0.01783638661883856,0.2533378751974307,0.8550383769585947,1.0751722551927079,0.005587130380492411,0.6518232400262334,0.07741502457054568,0.07857791327938665,0.013457635085013298,0.000542663803138943,0.08099425177471598,0.49727711536433006,0.3531404833759215,0.3406115964636901,0.8550383769585947,1.3128472484821538,0.345819145663403,0.9342838916880716
196,0.5772256463510428,12.368886132754596,23.59781905138503,15.985296310980644,3.0904041790324084,70.40826364036057,359.64248905611436,0.17889771997624204,1.071988856412072,1.3085433553744146,0.21981947845799893,0.08182391217070448,0.16101588219317706,29.621238898163245,29.62186659634601,0.07198885641207209,0.17889771997624204,27.101672094946185,27.397106083674007,4.011448968194207,0.0952291640001326,27.346405283828403,27.876193007055875,0.9975819752904314,5.316115576415568,29.621238898163245,30.636553341858455,0.994369558950204,7.758339769996684
37,5.147614694293606,3.7324903884637926,24.10615033448965,9.477804106011622,6.338034924063817,88.87535541568054,331.9452904835,0.6681012244474047,1.0554163875678861,1.166140552178233,0.10190642302665565,0.1286103221305364,0.2931692215897764,6.888846261912935,6.921389531184545,0.05541638756788614,0.6681012244474047,0.10604174529900823,0.15842281158360588,0.11764929114787381,0.0034029070510037673,0.19367999874801256,0.7225124095657729,0.39536150456244123,0.5728887507811895,6.888846261912935,6.928287297059752,0.31715091075061186,0.666616344037388
576,0.08087800608360035,11.22640942025732,24.574140138406527,13.585909025036777,2.795228237046309,29.63792084149444,100.68460139026021,0.8614681762652534,1.1340128286604996,4.703280099828238,0.24750863750886276,32.53040463691732,0.17627829987788193,10.40056868519122,10.437045359312357,0.13401282866049957,0.8614681762652534,37.94109222334484,61.16858377840376,47.979562651651115,0.1753000614012501,0.7046720799713658,1.342476441144628,0.28855892445859044,1.105628328984237,10.40056868519122,14.342065470068016,0.32831828948406505,9.86991489695465
35,6.138139287879188,7.763883123638388,25.485031949489912,12.615275491276948,4.312863093113525,35.48366643077235,354.9095903972702,0.8446639407398088,1.0128955120638974,0.898167248059052,0.2412720467003257,0.06107470808293593,0.05941015541519846,13.776299072449547,13.802175176420263,0.012895512063897385,0.8446639407398088,13.746493019784284,13.848145875530902,1.6732545627929496,0.0727531105732343,13.787729978586984,13.864448933544779,0.09756917493110673,1.453246890431215,13.776299072449547,13.876412275879494,0.0659981519529178,1.662541957528795
