run,anchor_id,method,outlier_method,position_error,constant_bias_error,linear_bias_error,anchor_position,estimated_position,constant_bias,linear_bias,noise_variance,outlier_probability,num_measurements
1,1,SIMPLE_LINEAR,NONE,10.878283100451059,0.9780775467755339,38.92386914244606,"[2.0, 3.0, 0.0]","[0.03230225408404053, -0.00580102449871589, -10.267929148343342]",0.11236203565420874,1.0285214291922975,0.146398788362281,0.11973169683940732,100
1,1,SIMPLE_LINEAR,IMMEDIATE,5.342212772295284,0.11236203565420874,2.5318988891326972,"[2.0, 3.0, 0.0]","[0.03202091481864826, 0.4164084101625137, -4.241621166686699]",0.11236203565420874,1.0285214291922975,0.146398788362281,0.11973169683940732,100
1,1,LINEAR_REWEIGHTED,NONE,10.878283100451059,0.9780775467755339,38.92386914244606,"[2.0, 3.0, 0.0]","[0.03230225408404053, -0.00580102449871589, -10.267929148343342]",0.11236203565420874,1.0285214291922975,0.146398788362281,0.11973169683940732,100
1,1,LINEAR_REWEIGHTED,IMMEDIATE,8.240589187860976,0.11236203565420874,0.0285214291922975,"[2.0, 3.0, 0.0]","[-0.07420067040429972, 0.04037664711631025, -7.405783641928185]",0.11236203565420874,1.0285214291922975,0.146398788362281,0.11973169683940732,100
2,1,SIMPLE_LINEAR,NONE,10.895091402304526,0.047199672957014334,0.004679835610086114,"[2.0, 3.0, 0.0]","[0.02962416787886113, -0.009652258854124796, -10.284095926504051]",0.04680559213273095,1.0046798356100861,0.011616722433639893,0.17323522915498704,100
2,1,SIMPLE_LINEAR,IMMEDIATE,5.789464237478827,0.04680559213273095,4.982086935397654,"[2.0, 3.0, 0.0]","[-0.11458958586745736, 0.08933022948808389, -4.535902173483827]",0.04680559213273095,1.0046798356100861,0.011616722433639893,0.17323522915498704,100
2,1,LINEAR_REWEIGHTED,NONE,10.895091402304526,0.047199672957014334,0.004679835610086114,"[2.0, 3.0, 0.0]","[0.02962416787886113, -0.009652258854124796, -10.284095926504051]",0.04680559213273095,1.0046798356100861,0.011616722433639893,0.17323522915498704,100
2,1,LINEAR_REWEIGHTED,IMMEDIATE,6.468378755060639,0.04680559213273095,0.004679835610086114,"[2.0, 3.0, 0.0]","[-0.12724039104220203, 0.08598931386883174, -5.368734837813449]",0.04680559213273095,1.0046798356100861,0.011616722433639893,0.17323522915498704,100
3,1,SIMPLE_LINEAR,NONE,10.886733018461898,0.1808013302178448,0.02124217733388134,"[2.0, 3.0, 0.0]","[0.03058446712028484, -0.008181937167073272, -10.275855181298652]",0.18033450352296262,1.0212421773338813,0.004116898859160489,0.19398197043239887,100
3,1,SIMPLE_LINEAR,IMMEDIATE,5.532557680282778,0.18033450352296262,0.02124217733388134,"[2.0, 3.0, 0.0]","[0.04814527136097181, 0.1486958545540168, -4.320824258646488]",0.18033450352296262,1.0212421773338813,0.004116898859160489,0.19398197043239887,100
3,1,LINEAR_REWEIGHTED,NONE,10.886733018461898,0.1808013302178448,0.02124217733388134,"[2.0, 3.0, 0.0]","[0.03058446712028484, -0.008181937167073272, -10.275855181298652]",0.18033450352296262,1.0212421773338813,0.004116898859160489,0.19398197043239887,100
3,1,LINEAR_REWEIGHTED,IMMEDIATE,5.8124021465603795,0.18033450352296262,34.39772009238846,"[2.0, 3.0, 0.0]","[0.15230731646898893, 0.08458217310765628, -4.67657880883066]",0.18033450352296262,1.0212421773338813,0.004116898859160489,0.19398197043239887,100
4,1,SIMPLE_LINEAR,NONE,10.881731130727852,1.4123343062931035,47.16254249455387,"[2.0, 3.0, 0.0]","[0.031707651328744646, -0.0064066219451746065, -10.271290905000114]",0.2497327922401265,1.0063701733203483,0.03636499344142013,0.03668090197068676,100
4,1,SIMPLE_LINEAR,IMMEDIATE,5.136524511779901,0.2497327922401265,1.4355707731503533,"[2.0, 3.0, 0.0]","[0.24184424612509214, 0.6872207869185019, -4.236015193170396]",0.2497327922401265,1.0063701733203483,0.03636499344142013,0.03668090197068676,100
4,1,LINEAR_REWEIGHTED,NONE,10.881731130727852,1.4123343062931035,47.16254249455387,"[2.0, 3.0, 0.0]","[0.031707651328744646, -0.0064066219451746065, -10.271290905000114]",0.2497327922401265,1.0063701733203483,0.03636499344142013,0.03668090197068676,100
4,1,LINEAR_REWEIGHTED,IMMEDIATE,5.675868287689019,0.2497327922401265,6.628856921889032,"[2.0, 3.0, 0.0]","[-0.1997313341442402, -0.018511647425017153, -4.2737864138416395]",0.2497327922401265,1.0063701733203483,0.03636499344142013,0.03668090197068676,100
5,1,SIMPLE_LINEAR,NONE,10.878252784263031,0.985766259497167,41.048383277125716,"[2.0, 3.0, 0.0]","[0.03192452070984331, -0.00604242778078401, -10.267753964160079]",0.09127267288786131,1.0157426929489672,0.08638900372842316,0.058245828039608386,100
5,1,SIMPLE_LINEAR,IMMEDIATE,5.007236745681795,0.09127267288786131,1.1987712461871258,"[2.0, 3.0, 0.0]","[0.5532197350453344, 0.7531383943375789, -4.234484575157148]",0.09127267288786131,1.0157426929489672,0.08638900372842316,0.058245828039608386,100
5,1,LINEAR_REWEIGHTED,NONE,10.878252784263031,0.985766259497167,41.048383277125716,"[2.0, 3.0, 0.0]","[0.03192452070984331, -0.00604242778078401, -10.267753964160079]",0.09127267288786131,1.0157426929489672,0.08638900372842316,0.058245828039608386,100
5,1,LINEAR_REWEIGHTED,IMMEDIATE,5.381576138404594,0.09127267288786131,21.193167382340945,"[2.0, 3.0, 0.0]","[-0.1231690746626951, 0.18767383791470038, -4.0674729712552775]",0.09127267288786131,1.0157426929489672,0.08638900372842316,0.058245828039608386,100
6,1,SIMPLE_LINEAR,NONE,10.887980472834913,0.18401363999510117,0.004184815819561205,"[2.0, 3.0, 0.0]","[0.03051107993886859, -0.008279300229609987, -10.277134222262589]",0.18355586841671384,1.0041848158195612,0.058428929707043636,0.07327236865873835,100
6,1,SIMPLE_LINEAR,IMMEDIATE,5.342953250999741,0.18355586841671384,8.975195990574685,"[2.0, 3.0, 0.0]","[-0.24479028607827732, 0.08206463621241739, -3.8721724169586165]",0.18355586841671384,1.0041848158195612,0.058428929707043636,0.07327236865873835,100
6,1,LINEAR_REWEIGHTED,NONE,10.887980472834913,0.18401363999510117,0.004184815819561205,"[2.0, 3.0, 0.0]","[0.03051107993886859, -0.008279300229609987, -10.277134222262589]",0.18355586841671384,1.0041848158195612,0.058428929707043636,0.07327236865873835,100
6,1,LINEAR_REWEIGHTED,IMMEDIATE,6.724207260144236,0.18355586841671384,0.004184815819561205,"[2.0, 3.0, 0.0]","[-0.10669606596580901, 0.09905619933694533, -5.68870108446693]",0.18355586841671384,1.0041848158195612,0.058428929707043636,0.07327236865873835,100
7,1,SIMPLE_LINEAR,NONE,10.87415523116133,1.037773563435807,42.54505080398683,"[2.0, 3.0, 0.0]","[0.03221123919571056, -0.005958011888409942, -10.263492379059358]",0.13682099526511077,1.0235552788417905,0.03993475643167195,0.10284688768272232,100
7,1,SIMPLE_LINEAR,IMMEDIATE,5.502507593958418,0.13682099526511077,3.2344550412047868,"[2.0, 3.0, 0.0]","[-0.059875140434722925, 0.18546328459399342, -4.255923789851113]",0.13682099526511077,1.0235552788417905,0.03993475643167195,0.10284688768272232,100
7,1,LINEAR_REWEIGHTED,NONE,10.87415523116133,1.037773563435807,42.54505080398683,"[2.0, 3.0, 0.0]","[0.03221123919571056, -0.005958011888409942, -10.263492379059358]",0.13682099526511077,1.0235552788417905,0.03993475643167195,0.10284688768272232,100
7,1,LINEAR_REWEIGHTED,IMMEDIATE,6.933523043151913,0.13682099526511077,0.02355527884179054,"[2.0, 3.0, 0.0]","[-0.08552432668163427, 0.10095361228926725, -5.943051414436782]",0.13682099526511077,1.0235552788417905,0.03993475643167195,0.10284688768272232,100
8,1,SIMPLE_LINEAR,NONE,10.88473004221605,2.0337613419625153,65.18942592978559,"[2.0, 3.0, 0.0]","[0.031131647180153266, -0.007221175253633305, -10.274119247132148]",0.17772437065861274,1.0013935123816,0.12150897038028768,0.03410482473745831,100
8,1,SIMPLE_LINEAR,IMMEDIATE,5.413394428219759,0.17772437065861274,0.9784693016426751,"[2.0, 3.0, 0.0]","[0.4950941584716118, 0.8870972591562483, -4.751393443122704]",0.17772437065861274,1.0013935123816,0.12150897038028768,0.03410482473745831,100
8,1,LINEAR_REWEIGHTED,NONE,10.88473004221605,2.0337613419625153,65.18942592978559,"[2.0, 3.0, 0.0]","[0.031131647180153266, -0.007221175253633305, -10.274119247132148]",0.17772437065861274,1.0013935123816,0.12150897038028768,0.03410482473745831,100
8,1,LINEAR_REWEIGHTED,IMMEDIATE,5.349878838501668,0.17772437065861274,36.952472189948445,"[2.0, 3.0, 0.0]","[-0.1404848548236747, 0.16814652268582597, -4.00251596573231]",0.17772437065861274,1.0013935123816,0.12150897038028768,0.03410482473745831,100
