run,anchor_id,method,outlier_method,position_error,constant_bias_error,linear_bias_error,anchor_position,estimated_position,constant_bias,linear_bias,noise_variance,outlier_probability,num_measurements
1,1,SIMPLE_LINEAR,NONE,10.885271494050833,0.11276434127179888,0.0285214291922975,"[2.0, 3.0, 0.0]","[0.030751615376292563, -0.007886338942611815, -10.274425340176208]",0.11236203565420874,1.0285214291922975,0.146398788362281,0.11973169683940732,100
1,1,SIMPLE_LINEAR,IMMEDIATE,5.621324841548075,0.11236203565420874,4.633024412708953,"[2.0, 3.0, 0.0]","[-0.12645495319586622, 0.05014986178825964, -4.286708115597146]",0.11236203565420874,1.0285214291922975,0.146398788362281,0.11973169683940732,100
1,1,LINEAR_REWEIGHTED,NONE,10.885271494050833,0.11276434127179888,0.0285214291922975,"[2.0, 3.0, 0.0]","[0.030751615376292563, -0.007886338942611815, -10.274425340176208]",0.11236203565420874,1.0285214291922975,0.146398788362281,0.11973169683940732,100
1,1,LINEAR_REWEIGHTED,IMMEDIATE,6.908921180554472,0.11236203565420874,0.0285214291922975,"[2.0, 3.0, 0.0]","[-0.06963783361172012, 0.11348260950444682, -5.926028051837414]",0.11236203565420874,1.0285214291922975,0.146398788362281,0.11973169683940732,100
2,1,SIMPLE_LINEAR,NONE,10.891184743173227,0.04721099007417618,0.004679835610086114,"[2.0, 3.0, 0.0]","[0.030194704180843246, -0.008706271789655773, -10.28034331997651]",0.04680559213273095,1.0046798356100861,0.011616722433639893,0.17323522915498704,100
2,1,SIMPLE_LINEAR,IMMEDIATE,5.727633803778179,0.04680559213273095,5.351563895194371,"[2.0, 3.0, 0.0]","[-0.14235549042063161, 0.04875277989389781, -4.416587120012813]",0.04680559213273095,1.0046798356100861,0.011616722433639893,0.17323522915498704,100
2,1,LINEAR_REWEIGHTED,NONE,10.891184743173227,0.04721099007417618,0.004679835610086114,"[2.0, 3.0, 0.0]","[0.030194704180843246, -0.008706271789655773, -10.28034331997651]",0.04680559213273095,1.0046798356100861,0.011616722433639893,0.17323522915498704,100
2,1,LINEAR_REWEIGHTED,IMMEDIATE,8.411282986886057,0.04680559213273095,0.004679835610086114,"[2.0, 3.0, 0.0]","[-0.06424240845116082, 0.03112496559237231, -7.594364080994648]",0.04680559213273095,1.0046798356100861,0.011616722433639893,0.17323522915498704,100
3,1,SIMPLE_LINEAR,NONE,10.891163691726675,0.18074955229934017,0.02124217733388134,"[2.0, 3.0, 0.0]","[0.029694448865114964, -0.009507962555318272, -10.2799904872752]",0.18033450352296262,1.0212421773338813,0.004116898859160489,0.19398197043239887,100
3,1,SIMPLE_LINEAR,IMMEDIATE,2.523109428841678,0.18033450352296262,0.3977132919181745,"[2.0, 3.0, 0.0]","[0.9507503493711899, 1.5568427194482308, -1.7839432233553625]",0.18033450352296262,1.0212421773338813,0.004116898859160489,0.19398197043239887,100
3,1,LINEAR_REWEIGHTED,NONE,10.891163691726675,0.18074955229934017,0.02124217733388134,"[2.0, 3.0, 0.0]","[0.029694448865114964, -0.009507962555318272, -10.2799904872752]",0.18033450352296262,1.0212421773338813,0.004116898859160489,0.19398197043239887,100
