measurement_index,position_error,constant_bias_error,linear_bias_error,gdop,residual,condition_number
2,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
3,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
4,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
5,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
6,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
7,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
8,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
9,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
10,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
11,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
12,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
13,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
14,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
15,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
16,11.928114518725934,0.02420583722848444,0.013199680920683576,408.3198716699476,0.0025098971813737325,2695.792187569052
17,11.853456337142713,0.02420583722848444,90.79259621178949,322.8653296170228,0.0032376077372876966,2171.000986334228
18,11.779322181810752,0.02420583722848444,48.30216202469275,258.376056828847,0.003926221611072676,1715.258465983255
19,11.70887173120154,0.02420583722848444,38.69635821466365,209.07359846767207,0.004761445790749488,1398.0027221834714
20,11.638386069630611,0.02420583722848444,36.06169197154914,170.76408724529892,0.006036519761871873,1177.6486996260346
21,11.567724171082967,0.02420583722848444,34.9467339765502,140.64571080836546,0.007713008826967672,1017.5408606749481
22,11.497039309101106,0.02420583722848444,33.95254073685519,116.72396377593665,0.009506598960625194,901.3574974904465
23,11.426477483101724,0.02420583722848444,33.796674245794016,97.54873383214533,0.011546186300087335,822.8896049623995
24,11.354642127766072,0.02420583722848444,26.153071094707983,82.0389509904326,0.013651541279066537,741.5063473509081
25,11.289152674031016,0.02420583722848444,54.33206053201464,82.0389509904326,0.013651541279066537,741.5063473509081
26,11.157304133183764,0.02420583722848444,0.013199680920683576,82.0389509904326,0.013651541279066537,741.5063473509081
27,11.03416780306799,0.02420583722848444,0.013199680920683576,82.0389509904326,0.013651541279066537,741.5063473509081
28,10.926689013765609,0.02420583722848444,0.013199680920683576,inf,inf,inf
29,10.795690059227745,0.02420583722848444,27.215673499149297,inf,inf,inf
30,10.6567876152469,0.02420583722848444,0.013199680920683576,inf,inf,inf
31,10.51278330887218,0.02420583722848444,38.36892678706387,inf,inf,inf
32,10.392595668243704,0.02420583722848444,0.013199680920683576,inf,inf,inf
33,10.2694956201066,0.02420583722848444,0.013199680920683576,inf,inf,inf
34,10.175073990574614,0.02420583722848444,0.013199680920683576,inf,inf,inf
35,10.084532603417706,0.02420583722848444,0.013199680920683576,inf,inf,inf
36,9.966129881706758,0.02420583722848444,0.013199680920683576,inf,inf,inf
37,9.824541813055214,0.02420583722848444,119.22418066025587,inf,inf,inf
38,9.71889004157986,0.02420583722848444,21.050449026385408,inf,inf,inf
39,9.561115832620919,0.02420583722848444,18.451177320020626,inf,inf,inf
40,9.436421804045125,0.02420583722848444,20.16773650072721,33.22808173687308,0.03116117645444781,390.51938162057854
41,9.357863986550697,0.02420583722848444,16.357427877718834,28.820839001002017,0.03533076061995931,378.29935597761175
42,9.274435370994519,0.02420583722848444,13.052675617088251,25.12801603500518,0.04012591526989886,359.4108932657088
43,9.196617451706182,0.02420583722848444,11.944418774237608,22.039248917197124,0.046738386896537545,352.2841114179203
44,9.143670527420165,0.02420583722848444,15.603539000631882,19.513528807475517,0.055760692516790805,355.92439442290294
45,9.060719137755907,0.02420583722848444,13.61523235739363,17.272385714678624,0.0646616983332328,349.5197276194271
46,8.976883027644053,0.02420583722848444,12.072325551169776,17.272385714678624,0.0646616983332328,349.5197276194271
47,8.847256124559806,0.02420583722848444,12.232603435355418,17.272385714678624,0.0646616983332328,349.5197276194271
48,8.730279418965461,0.02420583722848444,21.263636491875737,17.272385714678624,0.0646616983332328,349.5197276194271
49,8.636674108651466,0.02420583722848444,0.013199680920683576,inf,inf,inf
50,8.536308468873164,0.02420583722848444,34.147954306073096,inf,inf,inf
51,8.435975126612076,0.02420583722848444,0.013199680920683576,inf,inf,inf
52,8.351089383974005,0.02420583722848444,0.013199680920683576,inf,inf,inf
53,8.236922703736713,0.02420583722848444,0.013199680920683576,inf,inf,inf
54,8.128315750350776,0.02420583722848444,0.013199680920683576,inf,inf,inf
55,8.015533551774539,0.02420583722848444,0.013199680920683576,inf,inf,inf
56,7.901941753230332,0.02420583722848444,0.013199680920683576,inf,inf,inf
57,7.828845691117181,0.02420583722848444,0.013199680920683576,inf,inf,inf
58,7.729553597797633,0.02420583722848444,0.013199680920683576,inf,inf,inf
59,7.629718872152267,0.02420583722848444,0.013199680920683576,inf,inf,inf
60,7.5269001655895575,0.02420583722848444,0.013199680920683576,inf,inf,inf
61,7.295146724176209,0.02420583722848444,7.63353270060958,inf,inf,inf
62,7.219338741098746,0.02420583722848444,9.471535554223344,inf,inf,inf
63,7.140563763204114,0.02420583722848444,10.602628465202653,inf,inf,inf
64,7.052040044631435,0.02420583722848444,12.647351544866709,inf,inf,inf
65,6.906274561353209,0.02420583722848444,7.399944348575914,inf,inf,inf
66,6.8245051681601945,0.02420583722848444,8.660348829425947,inf,inf,inf
67,6.765418557798562,0.02420583722848444,11.819686807027395,inf,inf,inf
68,6.633315291193352,0.02420583722848444,8.765217282404427,inf,inf,inf
69,6.606132505615082,0.02420583722848444,36.59050388658134,inf,inf,inf
70,6.377157592617644,0.02420583722848444,5.405886426660449,inf,inf,inf
71,6.268225458768802,0.02420583722848444,8.021365069070438,inf,inf,inf
72,6.070258658734643,0.02420583722848444,5.579455583254746,inf,inf,inf
73,5.9326039912212085,0.02420583722848444,6.237365176415024,5.900007788437376,0.21790518808108889,191.41138526363915
74,5.9326039912212085,0.02420583722848444,6.237365176415024,5.900007788437376,0.21790518808108889,191.41138526363915
75,5.9326039912212085,0.02420583722848444,6.237365176415024,5.900007788437376,0.21790518808108889,191.41138526363915
76,5.9326039912212085,0.02420583722848444,6.237365176415024,5.900007788437376,0.21790518808108889,191.41138526363915
77,5.9326039912212085,0.02420583722848444,6.237365176415024,5.900007788437376,0.21790518808108889,191.41138526363915
78,5.9326039912212085,0.02420583722848444,6.237365176415024,5.900007788437376,0.21790518808108889,191.41138526363915
79,5.9326039912212085,0.02420583722848444,6.237365176415024,5.900007788437376,0.21790518808108889,191.41138526363915
80,5.9326039912212085,0.02420583722848444,6.237365176415024,5.900007788437376,0.21790518808108889,191.41138526363915
81,5.9326039912212085,0.02420583722848444,6.237365176415024,5.900007788437376,0.21790518808108889,191.41138526363915
82,5.9326039912212085,0.02420583722848444,6.237365176415024,5.900007788437376,0.21790518808108889,191.41138526363915
83,5.9326039912212085,0.02420583722848444,6.237365176415024,5.900007788437376,0.21790518808108889,191.41138526363915
84,5.9326039912212085,0.02420583722848444,6.237365176415024,5.900007788437376,0.21790518808108889,191.41138526363915
85,5.9326039912212085,0.02420583722848444,6.237365176415024,5.900007788437376,0.21790518808108889,191.41138526363915
