measurement_index,position_error,constant_bias_error,linear_bias_error,gdop,residual,condition_number
2,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
3,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
4,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
5,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
6,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
7,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
8,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
9,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
10,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
11,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
12,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
13,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
14,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
15,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
16,11.928259097508805,0.02420583722848444,0.013199680920683576,408.32913151436236,0.002472673820953286,2695.792187569052
17,11.857060755751595,0.02420583722848444,329.41007635340503,323.04790277465264,0.003172401482965793,2171.000986334228
18,11.785946526405638,0.02420583722848444,171.71857379733464,258.6390105849967,0.003961706119457749,1715.258465983255
19,11.715242699955702,0.02420583722848444,135.03302775460475,209.27202368209697,0.0048854084061765194,1398.0027221834714
20,11.644921973091117,0.02420583722848444,127.49530692511345,170.9294947681529,0.006204330054115204,1177.6486996260346
21,11.5742893660796,0.02420583722848444,124.24325060963328,140.782707313981,0.007705653387424894,1017.5408606749481
22,11.503984687944525,0.02420583722848444,123.10106402258164,116.84508337061442,0.009369359664171578,901.3574974904465
23,11.433482418611094,0.02420583722848444,122.8925895702955,97.65155735226595,0.011387425729097808,822.8896049623995
24,11.362819522369813,0.02420583722848444,96.54157616505975,82.13524876088584,0.013610456657489426,741.5063473509081
25,11.29307588460603,0.02420583722848444,159.93326549842473,69.50983654797406,0.016137123747314207,732.6710541746837
26,11.22323669644437,0.02420583722848444,0.013199680920683576,59.15912150052443,0.019035455114518002,720.6005770746667
27,11.154164381886334,0.02420583722848444,0.013199680920683576,50.630459101707956,0.022228910524300177,721.8686616703352
28,11.086743912786785,0.02420583722848444,0.013199680920683576,43.57328403752591,0.0258795906163868,721.6556978439953
29,11.008775165294429,0.02420583722848444,53.98806953713902,37.633502852443826,0.03016621462683507,460.5426392165655
30,10.941232345474482,0.02420583722848444,50.23023813691075,32.730173748021556,0.03507929612113495,461.9775028643036
31,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
32,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
33,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
34,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
35,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
36,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
37,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
38,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
39,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
40,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
41,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
42,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
43,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
44,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
45,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
46,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
47,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
48,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
49,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
50,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
51,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
52,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
53,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
54,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
55,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
56,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
57,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
58,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
59,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
60,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
61,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
62,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
63,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
64,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
65,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
66,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
67,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
68,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
69,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
70,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
71,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
72,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
73,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
74,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
75,10.872772180523969,0.02420583722848444,73.79594753585913,28.611619950609228,0.040589742632314435,466.397929491035
