run,method,position_error,constant_bias_error,linear_bias_error,linear_position_error,improvement,num_measurements,refinement_time
1,LM,3.485572924106801,0.6073394696071799,0.23964441819639115,0.9325973194366058,-2.5529756046701952,31,
1,IRLS,2.9205751103062396,0.6341914029487766,0.14424181132295832,0.9325973194366058,-1.9879777908696337,31,
1,GMM,1.9231870689590507,0.02420583722848444,0.013199680920683576,0.9325973194366058,-0.9905897495224448,31,
1,EM,1.1216291708086414,0.030368726173532756,0.013199680920683576,0.9325973194366058,-0.1890318513720356,31,
