measurement_index,position_error,constant_bias_error,linear_bias_error,gdop,residual,condition_number
2,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
3,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
4,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
5,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
6,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
7,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
8,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
9,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
10,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
11,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
12,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
13,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
14,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
15,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
16,11.928595596708409,0.02420830784026793,0.013199680920683576,408.33807597929393,0.0024989312212568837,14753.199349681267
17,11.857141978556454,0.024206886146460695,0.013199680920683576,323.0420194012847,0.003201089002445201,13835.654943214027
18,11.78604991366347,0.09268188121283041,395.57209043293744,323.0420194012847,0.003201089002445201,13835.654943214027
19,11.644698194929038,0.2525641769064503,261.2223044795461,323.0420194012847,0.003201089002445201,13835.654943214027
20,11.50363310532169,0.34517995405194296,257.7397444264261,323.0420194012847,0.003201089002445201,13835.654943214027
21,11.433814253755004,0.8595729860638283,521.6394534605229,inf,inf,inf
22,11.28975245505544,0.02420053265588646,0.013199680920683576,inf,inf,inf
23,11.219635706271657,0.21223392831778354,165.5183312257559,inf,inf,inf
24,11.037964609034352,0.46190587198531524,132.93193743459912,inf,inf,inf
25,10.954427014483441,2.1850977691282436,322.6680353522739,inf,inf,inf
26,10.816210659529233,0.02420780759342365,0.013199680920683576,inf,inf,inf
27,10.669153271791696,0.024217806395278575,0.013199680920683576,inf,inf,inf
28,10.595166414824773,0.024216776370751127,0.013199680920683576,inf,inf,inf
29,10.443591579604623,0.024246326340115587,0.013199680920683576,inf,inf,inf
30,10.36864317241024,1.9301189650996107,304.85472630857646,inf,inf,inf
31,10.231253419815728,0.1758806683784894,90.2910226348704,inf,inf,inf
32,10.166255962448636,0.09909147329175269,95.72501134420696,inf,inf,inf
33,10.037868928832879,0.09356269129420819,76.18498271931848,inf,inf,inf
34,9.97342848067628,0.12819092528305184,105.63429974513085,inf,inf,inf
35,9.837531289418088,0.0004849704596393001,70.89622635715031,inf,inf,inf
36,9.76307902833785,0.06192038962629306,93.52100913870778,inf,inf,inf
37,9.614754588820468,7.634330459270965,835.163211502076,inf,inf,inf
38,9.533619954343642,0.024188366154477815,0.013199680920683576,inf,inf,inf
39,9.387950261997188,0.02416752305700163,0.013199680920683576,inf,inf,inf
40,9.310707309186718,0.024168418529878145,0.013199680920683576,inf,inf,inf
41,9.175825274262188,0.02416284293978075,0.013199680920683576,inf,inf,inf
42,9.106278978673277,0.024183284448018184,0.013199680920683576,inf,inf,inf
43,8.971728035392987,0.024136112651029974,0.013199680920683576,inf,inf,inf
44,8.905632566277271,0.024151833763881837,0.013199680920683576,inf,inf,inf
45,8.774595095764102,0.024175235328453316,0.013199680920683576,inf,inf,inf
46,8.77302278564883,0.02417517834673697,0.013199680920683576,inf,inf,inf
47,8.772107118322555,0.0241754306120354,0.013199680920683576,inf,inf,inf
48,8.772766409239956,0.024174112708141494,0.013199680920683576,inf,inf,inf
49,8.773745703698268,0.024173470611671168,0.013199680920683576,inf,inf,inf
50,8.775628071708477,0.02417275962966057,0.013199680920683576,inf,inf,inf
51,8.777945132851054,0.02417202269465,0.013199680920683576,inf,inf,inf
52,8.779626546718399,0.024171494675780704,0.013199680920683576,inf,inf,inf
53,8.781267099128797,0.024171154624872716,0.013199680920683576,inf,inf,inf
54,8.782363853590322,0.0241708395472817,0.013199680920683576,inf,inf,inf
55,8.783743409408002,0.024170600603284555,0.013199680920683576,inf,inf,inf
56,8.785108092604347,0.024170381024746647,0.013199680920683576,inf,inf,inf
57,8.786550758989955,0.02417018707463834,0.013199680920683576,inf,inf,inf
58,8.78803686831959,0.024169999088040385,0.013199680920683576,inf,inf,inf
59,8.789626648794767,0.024169817946802487,0.013199680920683576,inf,inf,inf
60,8.966034128388062,0.024138927745905293,0.013199680920683576,inf,inf,inf
61,8.793162748386575,0.024169552115449112,0.013199680920683576,inf,inf,inf
62,8.966350632838065,0.024139719386530124,0.013199680920683576,inf,inf,inf
63,8.966852119344168,0.02414028808501898,0.013199680920683576,inf,inf,inf
64,8.967716715991635,0.024140864635947536,0.013199680920683576,inf,inf,inf
65,8.968580005693086,0.024141353628054564,0.013199680920683576,inf,inf,inf
66,8.97088597793159,0.02414138974600708,0.013199680920683576,inf,inf,inf
67,8.97267630889472,0.024141301156781904,0.013199680920683576,inf,inf,inf
68,8.973766712336984,0.024141227011184686,0.013199680920683576,inf,inf,inf
69,8.975317047452394,0.02414152249527899,0.013199680920683576,inf,inf,inf
70,6.3183529338277875,0.1191113301967881,12.730638746334527,12.171393879434527,0.3106278431475348,512.7224712940108
71,6.140787695948993,0.04180709235078874,19.59831377207462,9.122473428579534,0.3154579104450638,413.8640518571956
72,6.177329770157871,0.40952411290888835,22.38418747808585,9.122473428579534,0.3154579104450638,413.8640518571956
73,6.250630841324526,0.023880709067433982,0.013199680920683576,7.3669771426011135,0.24022695683139447,337.2227847577735
74,6.234102028807996,0.0239765849711951,0.013199680920683576,7.3669771426011135,0.24022695683139447,337.2227847577735
75,6.30915400012928,0.02407244579325008,0.013199680920683576,7.3669771426011135,0.24022695683139447,337.2227847577735
76,6.248429764635213,0.02423711195750667,0.013199680920683576,6.5236799285305604,0.14416874929148377,337.7553110281176
77,6.245450532214633,0.02423312401182285,0.013199680920683576,6.268048574278585,0.15146704567900218,337.7553110281176
78,6.215767342681095,0.024162692770252327,0.013199680920683576,6.268048574278585,0.15146704567900218,337.7553110281176
79,6.244819244425848,0.023725661890726814,0.013199680920683576,6.474598475920483,0.15296232764662165,331.9416597505179
80,6.230079991094423,0.02420274215434285,0.013199680920683576,6.217685061535732,0.1676203113328186,341.1820283948984
81,6.196914560503166,0.024350741663936894,0.013199680920683576,5.938722709087983,0.18740704183065846,342.142917136605
82,6.1594735224478585,0.024559971124814263,0.013199680920683576,5.662350947617676,0.20909957971183715,341.0723230514309
83,6.08311579143382,0.02383930765616652,0.013199680920683576,5.345386864487234,0.23447229079910242,338.3208792009383
84,6.101874850011321,0.024341148953206805,0.013199680920683576,5.181220381571383,0.26304306634440355,337.7402267860787
85,6.049939053484339,0.02463705107799983,0.013199680920683576,4.928498376724809,0.2906813206585598,335.2255460778366
86,5.982535383627151,0.024498134219074243,0.013199680920683576,4.677142557284612,0.32136453711961627,336.1726856389831
87,5.918982546289419,0.024859205334030667,0.013199680920683576,4.451920375819453,0.35588996489331104,332.9039384371563
88,5.918982546289419,0.024859205334030667,0.013199680920683576,4.451920375819453,0.35588996489331104,332.9039384371563
89,5.918982546289419,0.024859205334030667,0.013199680920683576,4.451920375819453,0.35588996489331104,332.9039384371563
