run,method,outlier_method,use_linear_bias,use_constant_bias,use_trimmed_reweighted,final_position_error,final_constant_bias_error,final_linear_bias_error,final_gdop,final_residual,final_condition_number,measurement_indices,position_errors,constant_bias_errors,linear_bias_errors,gdop_values,residuals,condition_numbers
1,SIMPLE_LINEAR,NONE,True,True,True,10.934802419470017,0.7417321301816848,48.32845614447972,28.93506979276422,0.03916345682535088,472.5684197244202,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100]","[np.float64(3.0471885402777423), np.float64(3.0471885402777423), np.float64(3.0471885402777423), np.float64(3.0471885402777423), np.float64(3.0471885402777423), np.float64(3.0471885402777423), np.float64(3.0471885402777423), np.float64(3.0471885402777423), np.float64(3.0471885402777423), np.float64(3.0471885402777423), np.float64(3.0471885402777423), np.float64(3.0471885402777423), np.float64(3.0471885402777423), np.float64(3.0471885402777423), np.float64(11.928595596708409), np.float64(11.857141978556454), np.float64(11.78604991366347), np.float64(11.715076997281955), np.float64(11.644439696856832), np.float64(11.573773588637765), np.float64(11.508113581990239), np.float64(11.43588125596918), np.float64(11.36393549831002), np.float64(11.290213007033808), np.float64(11.226504828014777), np.float64(11.155421276282267), np.float64(11.085292193566401), np.float64(11.079571210869664), np.float64(11.012185637415808), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017), np.float64(10.934802419470017)]","[np.float64(0.02420583722848444), np.float64(0.02420583722848444), np.float64(0.02420583722848444), np.float64(0.02420583722848444), np.float64(0.02420583722848444), np.float64(0.02420583722848444), np.float64(0.02420583722848444), np.float64(0.02420583722848444), np.float64(0.02420583722848444), np.float64(0.02420583722848444), np.float64(0.02420583722848444), np.float64(0.02420583722848444), np.float64(0.02420583722848444), np.float64(0.02420583722848444), np.float64(0.02420830784026793), np.float64(0.024206886146460695), np.float64(0.09268188121283041), np.float64(0.1739037260287974), np.float64(0.2210227915434867), np.float64(0.25756230726534673), np.float64(0.44366187480354574), np.float64(0.9827477806269834), np.float64(2.3001824787655996), np.float64(0.024068968804860737), np.float64(0.0240540166651134), np.float64(0.02401482907012751), np.float64(0.024004974026867167), np.float64(0.024000749197978656), np.float64(0.024041782398645496), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848), np.float64(0.7417321301816848)]","[np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(395.57209043293744), np.float64(196.7456164205734), np.float64(160.88717454673395), np.float64(156.64687378433027), np.float64(148.99631731315998), np.float64(150.5445110947625), np.float64(174.51566653192577), np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(0.013199680920683576), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972), np.float64(48.32845614447972)]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, np.float64(408.33807597929393), np.float64(323.0420194012847), np.float64(258.63512210640295), np.float64(209.26016970829505), np.float64(170.911797877708), np.float64(140.76789382624523), np.float64(116.92557909569301), np.float64(97.69137479540397), np.float64(82.15097230865847), np.float64(69.47579151559677), np.float64(59.19466901896048), np.float64(50.64480886268975), np.float64(43.56630898369556), np.float64(38.10410128839356), np.float64(33.14151614786916), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422), np.float64(28.93506979276422)]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, np.float64(0.0024989312212568837), np.float64(0.003201089002445201), np.float64(0.003976429997440276), np.float64(0.004940304784292275), np.float64(0.006079120669219939), np.float64(0.007331283661435132), np.float64(0.008906109981164256), np.float64(0.010692661845797232), np.float64(0.012917464556815824), np.float64(0.015438052012404526), np.float64(0.01831454218694651), np.float64(0.021581053760587682), np.float64(0.025193568812265914), np.float64(0.029754105232705077), np.float64(0.034351709377055666), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088), np.float64(0.03916345682535088)]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, np.float64(14753.199349681267), np.float64(13835.654943214027), np.float64(13753.73863835344), np.float64(8257.790329756808), np.float64(6724.183924204294), np.float64(6257.07825451501), np.float64(3793.0058129551244), np.float64(1735.8615216807732), np.float64(1121.7516978126569), np.float64(801.2798831904189), np.float64(774.5060647012365), np.float64(739.6659328379145), np.float64(738.338688999772), np.float64(738.4285900516534), np.float64(739.4466113119387), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202), np.float64(472.5684197244202)]"
