measurement_index,position_error,constant_bias_error,linear_bias_error,gdop,residual,condition_number
2,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
3,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
4,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
5,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
6,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
7,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
8,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
9,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
10,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
11,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
12,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
13,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
14,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
15,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
16,11.928595596708409,0.02420830784026793,0.013199680920683576,inf,inf,inf
17,11.928595596708409,0.02420830784026793,0.013199680920683576,inf,inf,inf
18,11.713334161642862,0.029786545146795393,779.9065901524168,inf,inf,inf
19,11.713334161642862,0.029786545146795393,779.9065901524168,inf,inf,inf
20,11.47262757575407,0.32127914228065846,317.93700956271147,inf,inf,inf
21,11.3794181818011,1.7789969381948272,711.6898297952592,inf,inf,inf
22,11.3794181818011,1.7789969381948272,711.6898297952592,inf,inf,inf
23,11.154874917047755,0.3721591083321506,153.76611039853972,inf,inf,inf
24,11.154874917047755,0.3721591083321506,153.76611039853972,inf,inf,inf
25,10.893939634507143,0.02419690125894234,0.013199680920683576,inf,inf,inf
26,10.807455039020226,0.024209394015910803,0.013199680920683576,inf,inf,inf
27,10.807455039020226,0.024209394015910803,0.013199680920683576,inf,inf,inf
28,10.602378921513669,0.024235353616996448,0.013199680920683576,inf,inf,inf
29,10.602378921513669,0.024235353616996448,0.013199680920683576,inf,inf,inf
30,10.386034496452364,0.20698348772710068,100.5851537888385,inf,inf,inf
31,10.386034496452364,0.20698348772710068,100.5851537888385,inf,inf,inf
32,10.169917757803502,3.324129943142711,251.5203733514937,inf,inf,inf
33,10.169917757803502,3.324129943142711,251.5203733514937,inf,inf,inf
34,9.956211507719255,2.9332574063720216,253.46077162370668,inf,inf,inf
35,9.956211507719255,2.9332574063720216,253.46077162370668,inf,inf,inf
36,9.74941302489244,0.024244202627490143,0.013199680920683576,inf,inf,inf
37,9.74941302489244,0.024244202627490143,0.013199680920683576,inf,inf,inf
38,9.536729319887346,1.3204808764506482,171.90767070667982,inf,inf,inf
39,9.536729319887346,1.3204808764506482,171.90767070667982,inf,inf,inf
40,9.319347768837137,788.0996500876948,2790.2660768513524,inf,inf,inf
41,9.319347768837137,788.0996500876948,2790.2660768513524,inf,inf,inf
42,9.031254451317363,0.6262723790041742,66.29466332365584,inf,inf,inf
43,8.82565478454211,0.30443499307525607,59.69855193226806,inf,inf,inf
44,8.685468277367569,0.18013112526141625,70.73847031920278,inf,inf,inf
45,8.685468277367569,0.18013112526141625,70.73847031920278,inf,inf,inf
46,8.399523561830778,0.02425378200129389,0.013199680920683576,inf,inf,inf
47,8.178462014101239,0.024258515013901506,0.013199680920683576,inf,inf,inf
48,8.038199701040964,0.024266833467619577,0.013199680920683576,inf,inf,inf
49,7.8409469238861345,0.024270202532470676,0.013199680920683576,inf,inf,inf
50,7.637196401618332,0.11866983946380374,116.20462550475038,inf,inf,inf
51,7.434884924571922,0.2578306121282148,270.99698211573786,inf,inf,inf
52,7.2278730689857555,0.0339292065865369,157.696089728886,inf,inf,inf
53,7.0302257008185425,0.024212241876971997,0.013199680920683576,inf,inf,inf
54,6.8440807119921265,0.1371241946106928,203.98084507020548,inf,inf,inf
55,6.658358286295471,0.024197616916944532,0.013199680920683576,inf,inf,inf
56,6.451287999333605,1.8965440623043541,508.7061476009978,inf,inf,inf
57,6.326799904063845,0.8653908617522789,335.226849459443,inf,inf,inf
58,6.326799904063845,0.8653908617522789,335.226849459443,inf,inf,inf
59,6.142074865078692,0.02420910057417456,0.013199680920683576,inf,inf,inf
60,6.142074865078692,0.02420910057417456,0.013199680920683576,inf,inf,inf
61,5.857535693661956,0.29376443881864034,221.7688263956359,inf,inf,inf
62,5.776229665966122,0.09420581099851899,178.16709418703684,inf,inf,inf
63,5.776229665966122,0.09420581099851899,178.16709418703684,inf,inf,inf
64,5.575552445869768,0.024220276956648724,0.013199680920683576,inf,inf,inf
65,5.575552445869768,0.024220276956648724,0.013199680920683576,inf,inf,inf
66,5.380506688017895,0.024213914575146635,0.013199680920683576,inf,inf,inf
67,5.380506688017895,0.024213914575146635,0.013199680920683576,inf,inf,inf
68,5.200958662950049,0.024207320990569638,0.013199680920683576,inf,inf,inf
69,5.200958662950049,0.024207320990569638,0.013199680920683576,inf,inf,inf
70,5.016479740861146,1.2055283974412103,170.45719441772314,inf,inf,inf
71,5.016479740861146,1.2055283974412103,170.45719441772314,inf,inf,inf
72,4.775177505717867,0.33426175896933574,62.77931853080787,inf,inf,inf
73,4.700279465526266,0.22761410180210925,64.23591474024958,inf,inf,inf
74,4.700279465526266,0.22761410180210925,64.23591474024958,inf,inf,inf
75,4.506856379769361,0.024204166275826423,0.013199680920683576,inf,inf,inf
76,4.506856379769361,0.024204166275826423,0.013199680920683576,inf,inf,inf
77,4.322823569554339,0.02421256495488098,0.013199680920683576,inf,inf,inf
78,4.322823569554339,0.02421256495488098,0.013199680920683576,inf,inf,inf
79,4.155644896075878,0.024241295274803988,0.013199680920683576,inf,inf,inf
80,4.155644896075878,0.024241295274803988,0.013199680920683576,inf,inf,inf
81,3.99493943285651,0.024279306099918886,0.013199680920683576,inf,inf,inf
82,3.99493943285651,0.024279306099918886,0.013199680920683576,inf,inf,inf
83,3.7951155930983744,0.024302314399576537,0.013199680920683576,inf,inf,inf
84,3.659081146640283,0.12462871770026931,126.36133613656543,inf,inf,inf
85,3.576173205382317,0.16316099498300446,60.44584255032787,inf,inf,inf
86,3.576173205382317,0.16316099498300446,60.44584255032787,inf,inf,inf
87,3.4458425817011546,0.1524505562423256,129.08370221664924,inf,inf,inf
88,3.359508025279534,0.24360556211008275,91.725855700321,inf,inf,inf
89,3.2989944965052134,0.024197528299353267,0.013199680920683576,inf,inf,inf
90,3.2508008876863848,0.024203519224280858,0.013199680920683576,inf,inf,inf
91,3.213872577970154,0.024207124224751554,0.013199680920683576,inf,inf,inf
92,3.2055621070637454,0.02425079406424078,0.013199680920683576,inf,inf,inf
93,3.19394213036628,0.1278807954300857,80.70128281808464,inf,inf,inf
94,3.1939860107616838,0.12813288648461105,80.96685930539026,inf,inf,inf
95,3.194015753881425,0.12971284589818965,80.04643767938013,inf,inf,inf
96,3.194098117079989,0.13085095414651493,79.92092636547702,inf,inf,inf
97,3.1942499268316147,0.13199139345225033,80.37064574688914,inf,inf,inf
98,3.194298655963357,0.13291354966963306,80.05554774468281,inf,inf,inf
99,3.22162627005489,0.08105751859180624,39.04936084045615,inf,inf,inf
100,3.22162627005489,0.08105751859180624,39.04936084045615,inf,inf,inf
