measurement_index,position_error,constant_bias_error,linear_bias_error,gdop,residual,condition_number
2,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
3,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
4,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
5,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
6,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
7,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
8,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
9,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
10,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
11,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
12,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
13,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
14,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
15,3.0471885402777423,0.02420583722848444,0.013199680920683576,inf,inf,inf
16,89.51992421928072,6.672485670774337,0.013199680920683576,23467.089617807113,0.4042170826855582,1218.2248886781201
17,95.4158496306776,6.696012118867313,0.013199680920683576,21347.114750847155,0.4411513387237788,1123.595003241498
18,81.48799168940542,6.32145249934284,0.013199680920683576,21347.114750847155,0.4411513387237788,1123.595003241498
19,78.3954031927232,6.475169502273528,0.013199680920683576,21347.114750847155,0.4411513387237788,1123.595003241498
20,70.82292921637205,6.075743617391786,0.013199680920683576,21347.114750847155,0.4411513387237788,1123.595003241498
21,51.49799155091909,5.2076963136789445,0.013199680920683576,21347.114750847155,0.4411513387237788,1123.595003241498
22,22.753409840149963,3.480709390356679,0.013199680920683576,527.657134864155,0.9203463756091897,477.8003681395704
23,9.009103500484963,2.502122237359343,0.013199680920683576,80.46937763992912,1.0739256365331968,325.4359503231974
24,3.7070367723677395,1.954663533066452,0.013199680920683576,80.46937763992912,1.0739256365331968,325.4359503231974
25,1.5450577019337874,1.459809455554668,0.013199680920683576,80.46937763992912,1.0739256365331968,325.4359503231974
26,2.9763152279183207,0.6749447951115328,0.013199680920683576,80.46937763992912,1.0739256365331968,325.4359503231974
27,3.9689302261669295,0.34206323426232743,0.013199680920683576,80.46937763992912,1.0739256365331968,325.4359503231974
28,5.871560435114698,0.1153422744891984,0.013199680920683576,80.46937763992912,1.0739256365331968,325.4359503231974
29,2.035884440243941,2.1761840925480564,0.013199680920683576,80.46937763992912,1.0739256365331968,325.4359503231974
30,0.7203633265443817,0.15305642494198354,0.013199680920683576,7.110623741924143,0.5213954417377367,193.29785736032937
31,0.6119143850603529,0.14767150748082045,0.013199680920683576,7.3737615930173295,0.5006700362540476,198.00580697897382
32,0.18652474809727512,0.10422764984235164,0.013199680920683576,10.446742199044111,0.5146712395790588,203.43642807639134
33,0.40311004457077515,0.02103550428044563,0.013199680920683576,10.446742199044111,0.5146712395790588,203.43642807639134
34,2.1788084899343554,0.2196651214910245,0.013199680920683576,10.446742199044111,0.5146712395790588,203.43642807639134
35,0.7082450012054151,0.5095115252908718,0.013199680920683576,10.446742199044111,0.5146712395790588,203.43642807639134
36,1.634543701717896,0.5297618872318591,0.013199680920683576,10.446742199044111,0.5146712395790588,203.43642807639134
37,0.698712499549644,0.3302047877968931,0.013199680920683576,10.446742199044111,0.5146712395790588,203.43642807639134
38,1.6411223678710745,0.7126344519522284,0.013199680920683576,10.446742199044111,0.5146712395790588,203.43642807639134
39,0.3093304806314547,0.09002760262222806,0.013199680920683576,10.446742199044111,0.5146712395790588,203.43642807639134
40,0.27369972613017773,0.34309247627747397,0.013199680920683576,10.446742199044111,0.5146712395790588,203.43642807639134
41,0.4035610563072999,0.384749081343735,0.013199680920683576,4.677649073429097,0.38538119473565524,205.14302549327076
42,0.8003303347547082,0.3874060394192703,0.013199680920683576,4.677649073429097,0.38538119473565524,205.14302549327076
43,0.5636643029216581,0.40422203073590157,0.013199680920683576,3.7736688475697386,0.4067375674474227,209.8293375345169
44,0.2380595550550746,0.04594551011754131,0.013199680920683576,3.7736688475697386,0.4067375674474227,209.8293375345169
45,0.49717571300580676,0.383443626843499,0.013199680920683576,3.465578701567053,0.40882981212250585,212.1817761838614
46,0.45078000672838225,0.3641359649542476,0.013199680920683576,3.465578701567053,0.40882981212250585,212.1817761838614
47,1.1227636625581872,0.08342751510209898,0.013199680920683576,3.465578701567053,0.40882981212250585,212.1817761838614
48,0.275074199711548,0.27823715151268724,0.013199680920683576,3.465578701567053,0.40882981212250585,212.1817761838614
49,0.09517678532825853,0.021075760411175447,0.013199680920683576,3.465578701567053,0.40882981212250585,212.1817761838614
50,0.2814321181317849,0.3458917008870136,0.013199680920683576,3.465578701567053,0.40882981212250585,212.1817761838614
51,0.12465554274126445,0.08549704269365757,0.013199680920683576,2.0170971130442106,0.3483800496244258,169.84879794792448
52,0.2553006601632174,0.16651511921552595,0.013199680920683576,2.0170971130442106,0.3483800496244258,169.84879794792448
53,0.3241107563408512,0.27915661690682636,0.013199680920683576,1.1272990308512678,0.3723796009587108,120.97096767009398
54,0.3272106458549169,0.26232049777411304,0.013199680920683576,1.0075011195965335,0.37114949368407396,119.56115776166307
55,0.3319812237000325,0.28087977971755496,0.013199680920683576,0.9502269918682228,0.3738245623443686,117.54923318929008
56,0.334485758179195,0.280887597765371,0.013199680920683576,0.9271966735477541,0.36111900292174726,117.62515761075548
57,0.3014153091491004,0.3128412731565303,0.013199680920683576,0.9271966735477541,0.36111900292174726,117.62515761075548
58,0.22526580971213417,0.266385637543303,0.013199680920683576,0.9271966735477541,0.36111900292174726,117.62515761075548
59,0.18583148809549782,0.23984963745053464,0.013199680920683576,0.9271966735477541,0.36111900292174726,117.62515761075548
60,0.1550155764839372,0.21856313948579417,0.013199680920683576,0.9271966735477541,0.36111900292174726,117.62515761075548
61,1.973052684535094,0.9313189397210268,0.013199680920683576,0.9271966735477541,0.36111900292174726,117.62515761075548
62,0.15114331025639463,0.19203898413056816,0.013199680920683576,0.9271966735477541,0.36111900292174726,117.62515761075548
63,0.1558670844968208,0.18738121648853254,0.013199680920683576,0.9271966735477541,0.36111900292174726,117.62515761075548
64,0.15397861198301582,0.20942512138702737,0.013199680920683576,0.9147506497843665,0.40415283697980187,112.08127308477215
65,0.7598844950992862,0.4559186395309366,0.013199680920683576,0.9147506497843665,0.40415283697980187,112.08127308477215
66,0.16062891919339792,0.21439041941912093,0.013199680920683576,0.9131674141301004,0.3973843307313338,111.96338378156379
67,0.2820586198881315,0.14770968322797193,0.013199680920683576,0.9131674141301004,0.3973843307313338,111.96338378156379
68,0.415702104331819,0.31777774812997384,0.013199680920683576,0.9131674141301004,0.3973843307313338,111.96338378156379
69,0.2504954767906056,0.2538334518232893,0.013199680920683576,0.913548019470008,0.364746835960578,110.84700932081762
70,2.9066813504138103,1.3753450979201294,0.013199680920683576,0.913548019470008,0.364746835960578,110.84700932081762
71,0.5015150608146294,0.13633012380585793,0.013199680920683576,0.913548019470008,0.364746835960578,110.84700932081762
72,3.5437076165236054,1.5014797313426518,0.013199680920683576,0.913548019470008,0.364746835960578,110.84700932081762
73,0.5864361407439231,0.1383099308327108,0.013199680920683576,0.913548019470008,0.364746835960578,110.84700932081762
