run,anchor_id,method,outlier_method,position_error,constant_bias_error,linear_bias_error,anchor_position,estimated_position,constant_bias,linear_bias,noise_variance,outlier_probability,num_measurements
1,1,SIMPLE_LINEAR,NONE,10.878281620981548,1.3722469686252454,45.985905178744666,"[2.0, 3.0, 0.0]","[0.03186442129681666, -0.006318566121393587, -10.267692148103265]",0.11236203565420874,1.0285214291922975,0.146398788362281,0.11973169683940732,100
1,1,SIMPLE_LINEAR,IMMEDIATE,5.242844450409932,0.11236203565420874,1.6999167128196888,"[2.0, 3.0, 0.0]","[0.12287029690339593, 0.5217982569757063, -4.221648745433238]",0.11236203565420874,1.0285214291922975,0.146398788362281,0.11973169683940732,100
1,1,LINEAR_REWEIGHTED,NONE,10.878281620981548,1.3722469686252454,45.985905178744666,"[2.0, 3.0, 0.0]","[0.03186442129681666, -0.006318566121393587, -10.267692148103265]",0.11236203565420874,1.0285214291922975,0.146398788362281,0.11973169683940732,100
1,1,LINEAR_REWEIGHTED,IMMEDIATE,6.105843285447389,0.11236203565420874,0.0285214291922975,"[2.0, 3.0, 0.0]","[-0.10262571909756313, 0.15586158267313988, -4.977063790521264]",0.11236203565420874,1.0285214291922975,0.146398788362281,0.11973169683940732,100
2,1,SIMPLE_LINEAR,NONE,10.884175421270003,2.54449378612899,66.86489029987777,"[2.0, 3.0, 0.0]","[0.03122123588765291, -0.007058179121742114, -10.273596540955623]",0.04680559213273095,1.0046798356100861,0.011616722433639893,0.17323522915498704,100
2,1,SIMPLE_LINEAR,IMMEDIATE,5.334500413648437,0.04680559213273095,10.929080792129191,"[2.0, 3.0, 0.0]","[-0.25211539811336975, 0.0008782564896088196, -3.793433756426911]",0.04680559213273095,1.0046798356100861,0.011616722433639893,0.17323522915498704,100
2,1,LINEAR_REWEIGHTED,NONE,10.884175421270003,2.54449378612899,66.86489029987777,"[2.0, 3.0, 0.0]","[0.03122123588765291, -0.007058179121742114, -10.273596540955623]",0.04680559213273095,1.0046798356100861,0.011616722433639893,0.17323522915498704,100
2,1,LINEAR_REWEIGHTED,IMMEDIATE,5.371085558564213,0.04680559213273095,0.004679835610086114,"[2.0, 3.0, 0.0]","[-0.1479887916920015, 0.1596277578821733, -4.02081953765512]",0.04680559213273095,1.0046798356100861,0.011616722433639893,0.17323522915498704,100
3,1,SIMPLE_LINEAR,NONE,10.888514794939063,0.18088263083026176,0.02124217733388134,"[2.0, 3.0, 0.0]","[0.030483685508571057, -0.0083531663883889, -10.27767343092978]",0.18033450352296262,1.0212421773338813,0.004116898859160489,0.19398197043239887,100
3,1,SIMPLE_LINEAR,IMMEDIATE,5.932384976562934,0.18033450352296262,6.282270119988285,"[2.0, 3.0, 0.0]","[-0.07394888265860917, 0.09489390446430548, -4.738384336031646]",0.18033450352296262,1.0212421773338813,0.004116898859160489,0.19398197043239887,100
