anchor_id,range,tag_position_x,tag_position_y,tag_position_z
1,4.441768,3.5442870663829855,2.5461116123549417,0.23052885562496592
3,1.58065,3.5441571383474675,2.5457353296840672,0.2305059864531502
4,2.157564,3.544344860104575,2.5457782030087617,0.23045801714931705
5,5.239129,3.544249816719049,2.5456717247880536,0.23055095743262538
6,4.413626,3.54405576720706,2.545852304246541,0.2302749040780628
1,4.441768,3.5447993208336626,2.5460613173902247,0.2307052920446337
2,3.747595,3.5441218814089566,2.545389608444598,0.2313648458251209
5,5.248509,3.5447796987095335,2.545976401472696,0.23060216433227776
6,4.399555,3.545685639257005,2.546186019723296,0.23037108513272814
1,4.451149,3.543140023207524,2.5438423839277005,0.2328263534758615
2,3.771047,3.545229354296383,2.5459258114474643,0.2306062661097711
3,1.608792,3.5449315967738584,2.5450321408428613,0.23151665048011197
4,2.134112,3.544861302705523,2.545589653707993,0.23103486943551738
1,4.437078,3.5442543414956904,2.546128859603001,0.2302571509156011
2,3.789808,3.544204319225001,2.546014208408109,0.23025880008939023
3,1.566579,3.544496360245574,2.546152579605661,0.23005571366862893
4,2.176326,3.5446288957255883,2.545783027507744,0.2305129473263531
5,5.267271,3.544790727285495,2.5460251612049762,0.23033478124561813
6,4.390174,3.545061934731239,2.5459529768949785,0.23041642855813455
1,4.446458,3.544918189544776,2.5457884378869937,0.23060265111132702
2,3.761666,3.5447358644044544,2.545610112393717,0.23093926031390766
3,1.608792,3.5443073347627188,2.545929837009272,0.23057963534195347
4,2.138803,3.5440563244028165,2.5463350163932326,0.22991943309107346
5,5.267271,3.5455819436838953,2.5462840467767416,0.22977723326818872
6,4.408936,3.544608456650965,2.5461749112469,0.22984947017316232
1,4.451149,3.544914087027077,2.54558362164793,0.23157133650918932
2,3.728834,3.5449301268720492,2.545729083795935,0.23144390227446626
3,1.632244,3.543737169377902,2.545273526611411,0.231870732185462
4,2.171635,3.5442794136367635,2.5455190365618536,0.2315674905364852
5,5.276651,3.5458438377416557,2.5459279180757823,0.23103602450710775
6,4.408936,3.545283826190022,2.545770900489765,0.23122674323986916
1,4.446458,3.545131412337261,2.5465685981787334,0.22998539252668898
2,3.794499,3.544902771837086,2.546242021598402,0.23033797033172543
3,1.57596,3.544902771837086,2.546242021598402,0.23033797033172543
4,2.166945,3.544876607151733,2.5458173359726013,0.23086966018613891
5,5.267271,3.5450261727490227,2.5460520915702194,0.2307762993886835
6,4.371413,3.5450261727490227,2.5460520915702194,0.2307762993886835
1,4.427697,3.544296206356847,2.5458436928178667,0.2305924429836764
2,3.761666,3.545485222630342,2.546164809556918,0.2302299911897256
3,1.599412,3.5445314418246117,2.5458414644723457,0.2306056263856975
4,2.143493,3.5447899669427714,2.545391435393534,0.23110161347493674
6,4.432387,3.5457261564090605,2.5463901094485606,0.23015637468094224
1,4.488671,3.544641754127601,2.5454165199201513,0.23047472043909858
2,3.789808,3.5444553092489612,2.5459979221263036,0.23002463365685596
3,1.585341,3.544393215721718,2.546159101206115,0.22989316021157372
4,2.143493,3.544393215721718,2.546159101206115,0.22989316021157372
5,5.271961,3.544193518970956,2.545999174153467,0.2299090908769833
6,4.385484,3.543484983681691,2.545046169992779,0.23096775892911933
1,4.446458,3.545277947166668,2.5463404183379055,0.22955005035306855
3,1.636935,3.5447167532485917,2.5461844597032965,0.2298717916407575
4,2.152874,3.544993934559485,2.5457292993764327,0.23040447441653636
5,5.286032,3.544993934559485,2.5457292993764327,0.23040447441653636
6,4.380793,3.545166137388726,2.546231193262932,0.22983064141025675
1,4.432387,3.5446982133741733,2.546021861105672,0.23013981721924823
2,3.789808,3.5447095192525477,2.5459986846491187,0.23015742894151764
5,5.248509,3.5446667317817355,2.5458769671476036,0.2303398315719002
6,4.366722,3.5447205497097336,2.5461944474212843,0.23008044500303348
2,3.771047,3.544942620340941,2.546089785209245,0.23084285209207606
3,1.632244,3.5462010639951678,2.5460540663757705,0.23085328089979384
4,2.152874,3.545115988206353,2.5463929916022296,0.23064677230302452
5,5.239129,3.5448172011084185,2.546511540389481,0.23044091248963544
6,4.357342,3.5448935865809443,2.546139411869611,0.23072791832159273
1,4.521504,3.544459467188986,2.5462364433649207,0.22996374646449189
2,3.907067,3.5442918939116685,2.5461659695605166,0.23005249283452434
3,1.697909,3.5443331145102004,2.546155036388182,0.23005358918714386
4,2.138803,3.5442443971883026,2.546089719627252,0.23012421576759837
5,5.25789,3.5443145999417967,2.545955744427587,0.23033226572372437
6,4.399555,3.54431035821726,2.546042847448302,0.23031306905587318
1,4.577788,3.544419766683188,2.5450906430415228,0.23047796690699773
2,3.888306,3.5445515350815286,2.5450345385358415,0.23061346997558504
3,1.613483,3.5445870997123983,2.544473262479499,0.23124046464757728
4,2.218539,3.5450033356678334,2.5446951600867096,0.23104060051730912
5,5.290722,3.5447558220437543,2.545228222406432,0.23069318940776834
6,4.404245,3.545069974150158,2.544694969751325,0.23121463388495372
1,4.507433,3.544405849967232,2.5450127942025547,0.23039795281989503
2,4.230702,3.5444335897486803,2.5451579029259372,0.23040674107869275
3,1.608792,3.544476042206025,2.5451889341702594,0.23044823934701955
4,2.387392,3.5451119490565115,2.5449566536179056,0.23082856453693662
5,5.239129,3.5455549815546474,2.5451543157502456,0.23084415771575245
6,4.441768,3.545822715601388,2.545262698771015,0.23095785979425082
1,4.549646,3.544573400169561,2.5455392038309337,0.2308318906114483
2,4.188488,3.5460856057804016,2.546269315928659,0.22992781322858327
3,1.655696,3.5449122989128963,2.5458585019711957,0.2304400390371166
4,2.382701,3.545323233601217,2.545612267200688,0.23070458349170392
5,5.192225,3.5453436458729484,2.5452641728789756,0.23117603022632452
6,4.455839,3.5457861480270143,2.5453906666864072,0.23121642711031984
1,4.540266,3.5384508613188776,2.548580755899007,0.2319256532476233
2,3.583433,3.5384508613188776,2.548580755899007,0.2319256532476233
3,1.57127,3.536859697385988,2.548046494610358,0.23685943387393044
4,2.335798,3.536859697385988,2.548046494610358,0.23685943387393044
1,4.535575,3.5277461971023247,2.5645203282132263,0.3215772184723715
2,3.710072,3.5277461971023247,2.5645203282132263,0.3215772184723715
3,1.627554,3.5277461971023247,2.5645203282132263,0.3215772184723715
4,2.326417,3.5309317322754534,2.564737277993004,0.3295416676070737
5,5.220367,3.5338434880358256,2.5644237330737414,0.3332000616943054
6,4.380793,3.5312476743781485,2.5655107844507894,0.3351962753750718
1,4.549646,3.529657489634285,2.5868412471772606,0.5207919517640197
2,3.635026,3.5294912990706684,2.5869730885250606,0.5249352650921302
4,2.317036,3.5295360380473872,2.58959133653375,0.5308029629620556
5,5.192225,3.529522917781032,2.589563139252896,0.534608272571652
6,4.324509,3.5303138420311364,2.591168041801578,0.5374592557736095
1,4.404245,3.5225124236831116,2.5994587291282443,0.775856413926809
2,3.958661,3.521853557702003,2.5997094257694298,0.783600855143893
3,1.163208,3.5214987384352825,2.599602936587539,0.7881205005261396
4,2.396772,3.521143726680803,2.600211926263067,0.7916146528814201
5,5.248509,3.520761123231796,2.6001761865336834,0.7955356721382418
6,4.376103,3.520444180291043,2.6006714889735574,0.7991302752351542
2,3.353605,3.5002709959638794,2.6250754049577334,1.0161154544335116
3,0.830193,3.5006510358869996,2.6255150426652722,1.0196066582574497
4,2.575006,3.5000506694608915,2.6265250628165053,1.02232500479135
5,5.436124,3.5001480214888185,2.6268159330517973,1.0256458277531624
6,4.240083,3.4997940262379887,2.6277410602481357,1.0288456178264147
1,4.33858,3.4866700915764564,2.671540866453355,1.2451575460033273
2,3.517768,3.4865860683936636,2.6723343183398995,1.2480727629205863
5,5.52055,3.486462553421152,2.674164105777034,1.2575121334339594
6,4.08061,3.4865197054971384,2.6748972593653058,1.2607164508306286
1,4.249464,3.4744105481114858,2.6991865914358346,1.4287164320489911
2,3.306702,3.4741508927411413,2.6993754580118847,1.431490127234287
3,0.478416,3.473866394726068,2.6994812063745166,1.4343496419238122
4,2.706336,3.473751216194469,2.699794337904739,1.437286206992696
5,5.595596,3.473375018286199,2.7001008360615866,1.4399543263209797
6,4.085301,3.472984958091988,2.7002856017372894,1.443073821227998
1,4.357342,3.454450209316344,2.719967540943281,1.6077838801219198
2,3.180062,3.4541391495622435,2.720441057707379,1.6102519061612302
3,0.426823,3.4539622426768215,2.7205794657505042,1.6126660569471911
4,2.823595,3.4537088270417127,2.7208067759212002,1.6152890885706233
5,5.633119,3.4528600976705053,2.7210492456576167,1.620129897576229
6,4.141585,3.452551135045184,2.721172602195914,1.6226024715620126
1,4.20725,3.42438806658815,2.7216960741464447,1.7861747776541843
2,3.109707,3.4236526475760964,2.7216384171017305,1.7891255077267618
3,0.403371,3.42296497504636,2.721433681187525,1.7918284453773872
4,3.02059,3.4222895825611626,2.7210793605226886,1.7946731742454736
5,5.694093,3.421146110429731,2.720785905282786,1.8001881465544747
6,4.160346,3.420463195030907,2.7206380901393232,1.8027880751154637
1,4.108753,3.3811592338254184,2.6946752310936772,1.9379530434903744
2,3.058113,3.3806555892138848,2.6940897492822486,1.9393343032143826
3,0.684792,3.380319656004978,2.6933965412318814,1.9408756657531883
4,2.997138,3.3797441400347212,2.692207973765255,1.9434335436982646
5,5.614357,3.37931502424363,2.6915103201142636,1.9447724074418704
1,4.169727,3.410926941475319,2.6605036036821352,1.9691145780991115
2,3.095635,3.410926941475319,2.6605036036821352,1.9691145780991115
3,0.769219,3.413862881183447,2.659595192925493,1.9689869235966984
4,3.02059,3.4152984439108245,2.65904650885965,1.9689706111369631
5,5.731616,3.4169602668618113,2.6584042332029543,1.9689777796146255
6,4.296367,3.418261715929166,2.657825392444531,1.9689610906856194
1,4.221321,3.5290395214542114,2.6623732102956223,1.9636372230638521
2,3.344224,3.5312586612308907,2.663293308554787,1.9636195213594125
4,2.978377,3.535402982180693,2.6651386645908586,1.9635281790557086
5,5.64719,3.5376901842922734,2.666364969928369,1.9632768756932366
6,4.315128,3.539826432479453,2.6674106901399584,1.9631353168945065
1,4.376103,3.687536978983283,2.7354004624016914,1.965522943234777
2,3.339534,3.689858238491637,2.7359480745249543,1.9654474441023397
3,0.544081,3.692420654236289,2.7367550142782995,1.9651925716891796
4,2.917402,3.6948271417831147,2.7372360110635836,1.9651420431759339
1,4.507433,3.871843851669871,2.7534512888919176,1.9489265151343884
2,3.658478,3.8749689456436234,2.753994914430084,1.9482872104805327
3,0.539391,3.880187156563167,2.754892819352279,1.947168144830142
4,2.903331,3.883170229409294,2.75569855388286,1.9463640444659116
