anchor_id,range,tag_position_x,tag_position_y,tag_position_z
1,4.085301,-0.21618290615380054,2.578407673394137,0.24445890132230974
2,2.481199,-0.21615395619169606,2.578399328267499,0.24448237135611328
3,4.540266,-0.2161404529216684,2.5783945853199555,0.2444886581759204
4,5.450195,-0.21623118660271157,2.5784106232339843,0.2444277508486953
5,8.813181,-0.216155268424225,2.5783771109526006,0.24448492023877355
6,1.275777,-0.21624116477513344,2.5783894832406777,0.2444266749750054
2,2.49527,-0.21615860095681527,2.5783958801792135,0.24450651268340018
3,4.549646,-0.216247018740834,2.5783849208327982,0.2444580492610542
4,5.454885,-0.2162737161958862,2.578344214466105,0.24443981574774368
5,8.822562,-0.2162749836860039,2.5783628520865034,0.2444476952242728
6,1.242945,-0.21617147198947043,2.5783596753975715,0.24451424869000699
1,4.113443,-0.21617561604233804,2.5783763213138315,0.2445006807487377
2,2.560935,-0.21626435934885163,2.5783774997402897,0.2444276016979569
3,4.680976,-0.216191321777918,2.5784055297659476,0.24447372179138066
4,5.412672,-0.21619147983350562,2.5784082891843934,0.24448430604798463
5,8.846014,-0.21616162377911335,2.5783818158902454,0.24450455990432798
6,1.299229,-0.2161696159965559,2.578426649482511,0.24449506686880418
1,4.108753,-0.21615012138981912,2.57846600052762,0.24448084176506635
2,2.546864,-0.2161470930856392,2.578425410962116,0.24448239586853748
3,4.432387,-0.21623790452231295,2.5784469372731738,0.24441403768567965
4,5.450195,-0.21615375201705966,2.578463806515511,0.24448075911233197
5,8.8038,-0.21622648855556736,2.57845095606527,0.24443770397788878
6,1.280467,-0.21614246509104187,2.578422912225902,0.24450411933183663
1,4.108753,-0.21612857219795803,2.5783843828303965,0.2444840132234613
2,2.546864,-0.21623447209412203,2.5783630305741574,0.24440982530653274
3,4.516814,-0.21626951453816878,2.5783783092936416,0.24438542128832008
4,5.436124,-0.21617628368969244,2.5783657515469645,0.24444897510091862
5,8.817872,-0.21615825998249838,2.578364654391392,0.2444592903796975
6,1.280467,-0.21615167361973503,2.578374709802642,0.24445486607642672
1,4.108753,-0.21614876820377799,2.578344251109563,0.24448150568910948
2,2.509341,-0.21612645004439396,2.578349071147785,0.24449534697086228
3,4.73726,-0.21621882041327498,2.578343432583489,0.24442784082625785
4,5.431433,-0.21617362089337833,2.5783869576551486,0.24445651757636763
5,8.822562,-0.2162408676687981,2.5783693355920447,0.24439989149453317
6,1.280467,-0.21615664090331083,2.5783820592827857,0.24445642977783216
1,4.113443,-0.21610858212835365,2.578380024301459,0.24447945602498822
2,2.546864,-0.21623555842579095,2.5783799039349513,0.24439352744631737
3,4.46991,-0.21617046386776714,2.578386691614926,0.2444613040073848
6,1.266396,-0.21627215964247454,2.5784023478867226,0.24440773566551946
1,4.150966,-0.21616344033958465,2.5783811837900923,0.24450106675084404
2,2.537483,-0.2161740349512995,2.578353022620695,0.24448158246626364
3,4.549646,-0.21615788313728934,2.5783615130829007,0.244481823593766
4,5.468956,-0.21614259140875863,2.5783718921527914,0.24448527663272707
5,8.79442,-0.21615885368525817,2.5783824482153386,0.24446794697819618
6,1.261706,-0.21615751381009105,2.5784117267506974,0.24446059543155924
1,4.146276,-0.21628026981147677,2.5783980747896513,0.2443885083707508
2,2.532793,-0.21617603026370286,2.5783921558430016,0.24446266860647536
3,4.427697,-0.21616624696231523,2.5784278196749266,0.24447124473615733
4,5.440814,-0.21625174519988372,2.5784326102180457,0.24442528320751278
5,8.79442,-0.2162788899922333,2.5784356072709445,0.2444156015255507
1,4.155656,-0.21614992952884526,2.578418097487042,0.2445197270424059
2,2.556245,-0.21612960164195993,2.5784037202062353,0.24453239469821975
3,4.624692,-0.21612567483852552,2.578392177532343,0.2445433002620731
4,5.464266,-0.21613819986569185,2.5783882574187995,0.24453469091179605
5,8.827252,-0.21614266457359022,2.578400530231251,0.24452834448709349
6,1.247635,-0.21615010813545324,2.578393662954269,0.24451917002019147
2,2.546864,-0.2162645823374696,2.578272299486212,0.2444469784130965
3,4.554337,-0.21618166391818994,2.5782496638066763,0.24450314410970198
4,5.450195,-0.2161653878102775,2.5783064509579257,0.24450888020716505
5,8.761587,-0.21613517215653943,2.5783179105720397,0.24452835700750086
6,1.238254,-0.21615172252888432,2.5783675551199674,0.24451912794080033
1,4.099372,-0.21618742200066787,2.5784410476359305,0.24451223393023702
2,2.509341,-0.2161546416933836,2.5784784624067156,0.24453879261457873
3,4.483981,-0.21614052012680807,2.578504049404244,0.24455568731086896
4,5.487718,-0.21615567312883896,2.578510103730468,0.24454600248090147
5,8.8038,-0.21613059304389357,2.578452290009954,0.24456630810627095
6,1.242945,-0.21613059304389357,2.578452290009954,0.24456630810627095
1,4.155656,-0.21652833597322502,2.5783281044827255,0.24442645335534108
2,2.575006,-0.21650299028560238,2.578279453203914,0.24445821546443414
3,4.549646,-0.21650929941640246,2.5782883258388125,0.2444597629630222
4,5.426743,-0.21644971320820827,2.578260422019105,0.24450097309045893
5,8.79442,-0.21645973284550224,2.5782387433709495,0.2444979138961291
6,1.275777,-0.2164070660526021,2.5781958015053092,0.24455168489015322
1,4.127514,-0.2163367887928885,2.5776635143606437,0.24515272958185297
2,2.570316,-0.21615127388451558,2.577681473165386,0.24528065188657397
3,4.33858,-0.21610236264476312,2.5777628747538506,0.2453232406528579
4,5.468956,-0.21615403619314053,2.5778427278758462,0.24527360461292752
5,8.79442,-0.21621944539997373,2.577873308269916,0.24521812379195135
6,1.346132,-0.21626406927773678,2.5779634025306284,0.24515120165919202
1,4.085301,-0.21601546193010612,2.5771435666637696,0.24526660510899734
2,2.528102,-0.215988813194425,2.5771727532398976,0.24532034402607208
3,4.526195,-0.2159957677858659,2.57712914844327,0.24535218050804664
4,5.436124,-0.2160007351422689,2.5770679008974278,0.24539080767280247
5,8.822562,-0.21600599812705482,2.576983517912832,0.2454137775105687
6,1.275777,-0.21601768960286408,2.576923880349538,0.2454292931521324
1,4.108753,-0.21682791928174958,2.5779110636433993,0.2446770795130884
2,2.542173,-0.21686644706610128,2.577955370312927,0.2446317028731808
3,4.582479,-0.21692790068627155,2.577934608852359,0.24456141049062502
6,1.228873,-0.21689020793040353,2.577990879886859,0.24451057158622813
1,4.122824,-0.2178796073156392,2.57775103432883,0.24354107420830495
2,2.640671,-0.2172824056026541,2.5781448765275834,0.2436963420825103
3,4.671596,-0.21727775845596184,2.577822440515336,0.24367385832743702
4,5.478337,-0.21754921036916564,2.5772190103447583,0.24375088920487947
5,8.817872,-0.21712098080693717,2.577622106083013,0.2439705347276579
6,1.289848,-0.2168802959555389,2.577826096915233,0.24403812621446538
1,4.155656,-0.21510346494920982,2.577655399344042,0.24453323656069034
2,2.621909,-0.21511501141974504,2.577673030990601,0.24453749426388427
3,4.174417,-0.21514329122353382,2.5776922682012358,0.2445316423979236
4,5.511169,-0.2151886344228191,2.577695163121364,0.2445085026296611
5,9.235313,-0.21523370560551852,2.577792705607505,0.24444923531085214
1,4.272915,-0.2153827223248458,2.578182448741812,0.24423311779695292
2,2.598458,-0.2153472464308718,2.5781770816801273,0.24427838442940808
3,4.230702,-0.21529371877840953,2.5782024460059794,0.24429107009260975
4,5.407981,-0.2152050467843618,2.578178397541228,0.2443271101828014
5,8.728755,-0.21514277831800244,2.578184781451006,0.2443306583116303
6,1.271087,-0.21510295273872418,2.578180899386456,0.24434401349430807
2,2.678194,-0.21504244583474655,2.5782412705561812,0.24442707199089636
3,4.929565,-0.21493437000267882,2.578338359214581,0.244486776757241
4,5.412672,-0.21492308373801225,2.5783754403566577,0.24448675593291735
5,8.728755,-0.21504164567113054,2.5783293595826704,0.24441514012291493
