anchor_id,range,tag_position_x,tag_position_y,tag_position_z
6,4.310438,3.5537751334544256,2.354717605878259,0.23170682248651775
1,4.235392,3.553048651234188,2.354053975554516,0.23134885033879504
2,3.489625,3.5531772532214,2.3542004180532197,0.23119975012669147
3,1.491534,3.5536488167060876,2.3526424637191847,0.23051790679155998
4,2.115351,3.553613055672419,2.35217516041602,0.23030467306077462
5,5.407981,3.5534621681979996,2.3521310110826903,0.23022833203748222
6,4.296367,3.5533331386760336,2.352197978092369,0.2301862442852911
1,4.244773,3.5534319668755194,2.354386351554923,0.23150422320243266
2,3.452103,3.55346294759742,2.3544751717064503,0.23143038285375708
3,1.524366,3.5533625348420728,2.35452277458093,0.23144432121127903
4,2.148183,3.5533650561649526,2.354487199617086,0.23138822851865612
5,5.426743,3.5532972792072925,2.3544836253751136,0.23134288050025245
6,4.319818,3.5532728675778804,2.3544452583875723,0.23129955965435273
1,4.230702,3.5536090510733747,2.35249612865528,0.23053657654244952
2,3.452103,3.5531940502403265,2.353966933714874,0.23096580044895076
3,1.472772,3.5530468223939145,2.354377604800186,0.23108642158665144
4,2.115351,3.5530214858634563,2.3545185092640892,0.23112453509877928
5,5.431433,3.5530021578385074,2.354478621647386,0.23112510411698528
6,4.301057,3.55303118418851,2.354460612376181,0.23113085657285165
1,4.230702,3.553042094741442,2.3543708752997556,0.23117496356487785
2,3.466174,3.5530650903185133,2.354352228143866,0.23113800064017215
3,1.496224,3.552936837969009,2.3541619162456264,0.23126109275271317
4,2.124732,3.553020080863562,2.3543292415280885,0.23120232261651935
5,5.407981,3.5530691261884564,2.3544361874926834,0.23117537776372687
1,4.249464,3.5523239716302246,2.3537741940640227,0.23182340980345656
2,3.475554,3.5528912953404603,2.3543904452500497,0.23145429061350503
3,1.510295,3.553049640171326,2.354571529955551,0.23133551306146238
4,2.115351,3.5530797952880917,2.3546104393742757,0.23127492723831572
5,5.398601,3.5530747302749464,2.35456229964844,0.23123566638444462
6,4.310438,3.55297709848501,2.354321546658958,0.23131960473397606
3,1.491534,3.5532710393218636,2.3543566851118785,0.23172494785152115
4,2.138803,3.5534298175017685,2.354504009589534,0.23155305759551595
5,5.417362,3.5533461650681697,2.354480473829557,0.23157308690382244
6,4.301057,3.5533819069925014,2.3545496361465137,0.23146490870904107
3,1.496224,3.5533433063779603,2.354515304993568,0.2314458343663166
4,2.124732,3.5532574918894206,2.354548707134907,0.23147821392095635
5,5.412672,3.553226403386585,2.354557808572236,0.23149150057560416
6,4.277606,3.5532220931707763,2.3545376397568036,0.23144898827497168
3,1.496224,3.5532464903853613,2.354409544009085,0.23141528962299995
4,2.120041,3.5533227776745444,2.3544526172067677,0.23135036732567354
5,5.39391,3.5532510281660015,2.354455448982048,0.23132831093805928
6,4.319818,3.553183452404722,2.3544422913740304,0.23130739752385918
1,4.268225,3.553078133702209,2.354380366882525,0.23117872555518604
2,3.470864,3.5530466165765686,2.354303160426145,0.23117434377415697
3,1.500914,3.553001778212998,2.3543352479355693,0.23114616385591574
5,5.403291,3.5530292046514402,2.3543823791876695,0.2310648493550464
6,4.310438,3.5529576649052115,2.354416562514506,0.2310800822979126
1,4.249464,3.5532520459807784,2.3542568611503154,0.23122432262154374
2,3.461483,3.5526901024772815,2.3536054304368803,0.23173172689871102
3,1.519676,3.5526901024772815,2.3536054304368803,0.23173172689871102
4,2.152874,3.5526021270559687,2.3533323877339702,0.2320220192571048
5,5.407981,3.5532978657736605,2.3541013765867547,0.2315509252827326
6,4.301057,3.553820953117692,2.3523341586329205,0.23070646835020708
4,2.10128,3.553415636066814,2.3545817103829014,0.2314844146933971
5,5.407981,3.5534121884218273,2.3545733094852146,0.23145255528393477
6,4.258844,3.553380713340624,2.3545894131153293,0.2314626147047833
1,4.357342,3.553265064999471,2.3542976863303275,0.23124916057544675
2,3.494316,3.553232674694914,2.3543563831967096,0.23124392198315852
3,1.594721,3.552485261339312,2.353342004648998,0.23202736003476707
4,2.181016,3.5531291809907137,2.3540438987536447,0.2316333212800743
5,5.426743,3.5530960966841634,2.354000599526019,0.23172685611410082
6,4.301057,3.5532633203213924,2.354265652795114,0.2316068572636416
1,4.559027,3.5535841329796045,2.3527104945219985,0.2298976723368702
2,4.263535,3.552691391756414,2.3517357132465926,0.23034822505419453
3,1.514985,3.5533041454574894,2.352308846373994,0.22985271839691268
4,2.10128,3.5531122620350515,2.3510434634118162,0.22944105046515834
5,5.398601,3.5518898788371374,2.353030282130155,0.23103949748499147
6,4.235392,3.5538166840216934,2.3492358087166214,0.2284587618228196
1,4.376103,3.5554842523524743,2.354503574991586,0.2301461582292589
2,3.602194,3.555110156991267,2.3520058743511196,0.2299584911415562
3,1.557199,3.5547631215521642,2.3520796594505184,0.2299995824692385
4,2.317036,3.5546444389197895,2.352052697262922,0.2300447259462778
5,5.375149,3.5547309212636953,2.350682155627524,0.22987316297785687
6,4.390174,3.555891743139898,2.352902640966769,0.2298105684484769
1,4.432387,3.5548384605995804,2.3515377693891213,0.23082739790587364
2,3.635026,3.555784438891016,2.3532498055229896,0.23120283649306983
3,1.524366,3.555784438891016,2.3532498055229896,0.23120283649306983
4,2.260752,3.5552065794505063,2.352837846182834,0.23094569782917446
5,5.436124,3.556026053088941,2.352182957334554,0.2299126466153696
6,4.559027,3.556180867505835,2.3517232943108746,0.2294545679073886
1,4.390174,3.5571420102122095,2.354985641046453,0.23385819875676195
2,3.606884,3.556905185688985,2.355841555455112,0.23426851952203503
3,1.547818,3.5568941991813188,2.3555514154034456,0.23431323418749261
4,2.260752,3.557544042094706,2.355124748948544,0.2332263416513558
5,5.347007,3.557436538497362,2.354857826481695,0.23272348584419678
6,4.512123,3.557187085687305,2.354752644933441,0.2324439589371751
2,3.5506,3.5657976198574888,2.346375728885223,0.2873613626311133
3,1.435249,3.5650975471207764,2.346420570540565,0.28970113240313217
4,2.218539,3.566862000821612,2.3474102707699096,0.2899835836821566
5,5.356388,3.5660515883968635,2.345967386919255,0.2924030708999009
6,4.319818,3.566052223382939,2.34476028360865,0.29412891663809326
1,4.305748,3.5695185817036643,2.3446944355938637,0.4452416035409282
2,3.400509,3.5687813523301872,2.3443708908955547,0.44854543479554937
3,1.294538,3.570373421364716,2.345672757186067,0.4499586750577901
4,2.241991,3.570641033141934,2.3456635683565925,0.452468595667077
5,5.314174,3.569830203401642,2.346209394052039,0.4559863238414186
6,4.21194,3.5708164319618017,2.3446411080514595,0.45954534988413365
1,4.193179,3.5849959135841796,2.3582470296395677,0.6808793873413671
2,3.278559,3.584988436343927,2.3586035643980092,0.6849185864366992
3,1.116305,3.585605216767613,2.3588289068317767,0.688270174339889
4,2.302965,3.585533928634941,2.359054606410605,0.6927717216832296
5,5.417362,3.5856162088576484,2.358556773876785,0.6965337322752105
6,4.272915,3.5857453952718465,2.358979950503172,0.7004730783162058
1,4.099372,3.5747911886237995,2.360448884450227,0.9644052334947282
2,3.222275,3.5745350949327057,2.3604255554160924,0.9684385912049776
3,1.083472,3.5740611005454914,2.3603758229957648,0.9731510155607946
4,2.406153,3.573717622417128,2.360297536510506,0.9772339781281485
5,5.407981,3.5731789227431374,2.3602884992347644,0.9816073468469895
6,4.20725,3.5729413677573203,2.360393501486798,0.9861215670021102
1,4.085301,3.5609840045994656,2.374533748933191,1.2364374175516393
2,3.119087,3.5605648801424814,2.3747561066564606,1.2406214123004478
3,0.867716,3.5601719069017594,2.3748990306278954,1.245173375001642
4,2.528102,3.5598902831879244,2.374967675124861,1.2491782692526756
5,5.529931,3.5593292595329804,2.375168895878941,1.2534705465114107
6,4.014945,3.558698624916579,2.3752666322207885,1.2583755044223177
1,3.860164,3.5267805774326084,2.4080593396187298,1.516976853860375
2,3.109707,3.526629334260106,2.409247998996983,1.5210156689581105
3,0.65196,3.526410146215113,2.4112032350311705,1.5281466890467785
4,2.842356,3.526294127657892,2.4122232574088645,1.5321378374126151
6,3.93521,3.5259923125447767,2.41300522001804,1.53595727993812
3,0.694173,3.516996139474296,2.4268187149418003,1.789464206130175
4,2.908021,3.516759655021366,2.4266286019212475,1.7940200579128573
5,5.731616,3.516759655021366,2.4266286019212475,1.7940200579128573
6,4.024326,3.5161866496722283,2.4263329212768845,1.8035605795345078
1,3.902377,3.5003458840709936,2.457760337782521,2.0113502009602118
2,2.800143,3.4999367996592157,2.4586723901412353,2.013886082951631
3,1.163208,3.499774858148499,2.459326454411337,2.015997530511534
4,2.959615,3.4993993827807777,2.4601871126049786,2.0183165350413494
5,5.77852,3.4991584093268835,2.460905809630371,2.020696432370237
6,4.089991,3.498805039185486,2.4616619645195006,2.0229429946385564
1,3.897686,3.5006999698353423,2.486362315417791,2.0815417902765287
2,2.800143,3.501795198671537,2.486438658387966,2.0815496274873584
3,1.036569,3.5027365349007176,2.4864424283882776,2.081589828735756
4,3.02059,3.5037956712741773,2.486378131196149,2.081614826138429
5,5.900469,3.505886912824579,2.4861012018758,2.0815296583842597
6,4.089991,3.5069458955226884,2.4859412340592164,2.081489321430873
2,2.922092,3.6158735386846113,2.4438283773056018,2.087249589353106
3,0.994356,3.617884631091846,2.443372498174935,2.087730027651301
4,2.954925,3.6201385972559903,2.442768422310281,2.088044651888006
5,5.764449,3.624770784839499,2.4416710536664583,2.0888681542499206
6,4.20256,3.626839439579973,2.4412127793987946,2.089369951381555
1,4.136895,3.800998927682666,2.4790176263771837,2.0810815931641913
2,3.123778,3.8041650946992416,2.480054300359802,2.08112445154541
3,0.820812,3.8068880623162356,2.4811062755874187,2.081309967255143
4,2.917402,3.810266651820575,2.482358893227886,2.08130581534662
5,5.595596,3.813361167803745,2.4829771620840924,2.081187174367644
6,4.34327,3.8161491391029028,2.483660579894546,2.081298427949503
1,4.408936,3.9776060459595963,2.440143467033746,2.083364422542455
3,0.994356,3.98150263329165,2.436957602182973,2.0834890291723376
4,2.875189,3.9834366247469073,2.4353836742508235,2.0834529036429723
5,5.529931,3.9872815428056647,2.4324739503015644,2.083537028614466
6,4.441768,3.989344531368195,2.4308196317865822,2.0836161807542974
3,1.008427,4.083920345882307,2.334318122724923,2.076777824912292
4,2.729788,4.084944880223539,2.3323608106362745,2.0766513356172944
5,5.351697,4.085909290825471,2.330502856411861,2.0765929636431086
6,4.60593,4.08694790278485,2.328536229234892,2.0766127743867697
1,4.277606,4.1111420259437175,2.1831605707682074,2.073083733871123
2,3.405199,4.110512144662836,2.1802684062281648,2.072877843530339
3,0.952142,4.109962098001344,2.176609156113188,2.072337942332398
4,3.090945,4.109556484272527,2.1737754083266427,2.0721354172476105
5,5.304794,4.109087746848376,2.170594042491458,2.0716915661476487
6,4.690357,4.109087746848376,2.170594042491458,2.0716915661476487
1,4.169727,4.036230710286172,1.9587448903344984,2.0559227397670865
2,3.255108,4.0344076833171005,1.9549592171804553,2.0555563982842946
3,0.956833,4.032735493524253,1.9515313374106635,2.0554689039056906
4,2.565625,4.031616262259069,1.9487669586461158,2.055409004470573
5,5.206296,4.029947769604241,1.9455891254077344,2.0555326899746986
6,4.746641,4.0282994807859245,1.9424870273207868,2.0554978704761475
1,4.052468,3.928097945300178,1.784953418172604,2.066039459148567
2,3.250417,3.9258907041098987,1.782916397635799,2.0662587710519906
3,1.18666,3.924077706491156,1.781127985273153,2.066568806751018
4,2.795453,3.920222690795349,1.777374209693498,2.0671620797318164
5,5.38453,3.917945567557811,1.7752915391582629,2.067484807154845
6,4.615311,3.915918227493572,1.7733478101810674,2.0677348509667843
1,3.827331,3.7227581702710526,1.6876943843683267,2.0705799135627077
2,3.058113,3.718363268138602,1.6866058042172967,2.070700558348495
3,1.257016,3.714444642833737,1.6858341527244087,2.0709241389293718
4,2.692265,3.7102247046563015,1.6850746469138271,2.0709502679505007
5,5.370459,3.705767581275553,1.684318985840039,2.0712232976145692
6,4.704428,3.701969821099546,1.683444292992332,2.071473032364035
1,3.602194,3.4680720797173517,1.6544904319758853,2.078695945355939
2,2.879879,3.4646478827266165,1.6547448558149094,2.0788967876326216
3,1.294538,3.4615632499695503,1.6550356278753156,2.0790647151597264
4,2.964306,3.4578936748923677,1.655238733591269,2.079017764220815
5,5.417362,3.454831744274893,1.655528703375585,2.0791216931867655
6,4.680976,3.4515154877698513,1.6558886083424438,2.079257995823578
1,3.653788,3.2646309244481286,1.7054724331494442,2.079590453696238
2,2.682884,3.26142755279312,1.7066045491721564,2.079251597956435
3,1.407107,3.257896131949355,1.7079453046145234,2.078882621567956
4,2.987757,3.254691685398612,1.7090701460465383,2.0785479472494854
5,6.519596,3.248097491972974,1.7116509554443549,2.077973922284741
6,4.493362,3.2453201821470214,1.7127592129839173,2.077744182329245
1,3.42396,3.0378714351000373,1.7786322596233064,2.069432422229449
2,2.518722,3.0345264886384777,1.7792433237789123,2.0692204287545968
3,1.397726,3.030905863994979,1.7799592574626661,2.0690510436872875
4,3.278559,3.0275637782195948,1.7805720609149884,2.0688877574066438
5,5.633119,3.024136728991842,1.7812589037536948,2.0686523143810756
6,4.188488,3.0202698391577862,1.781947170810914,2.0683942934874606
1,3.250417,2.8252212657933664,1.8275423937804822,2.0703986546087245
2,2.317036,2.8216503098094616,1.8282073141353246,2.0701240649089527
3,1.355513,2.817657657724632,1.8288033699537922,2.0699211899146333
4,3.231656,2.814105123215588,1.8296513367128862,2.069547922024694
5,5.91454,2.806620289825825,1.830965871646385,2.0689776253310126
6,3.930519,2.802457201719304,1.8317669799498404,2.0686283990163594
1,3.170681,2.5530193426474503,1.8658034611407979,2.0651741675511275
3,1.486843,2.544848264591506,1.8665062604818394,2.0646265936635477
4,3.320773,2.540912435690663,1.8667049038005072,2.064403604412659
5,6.195961,2.536480949570232,1.8670667745280831,2.0640275277246976
6,3.667859,2.5325411408788288,1.8673134969661729,2.063733907167348
1,3.090945,2.2982391440264904,1.868840532616108,2.0534098923555937
2,1.777645,2.2943941419392324,1.8685075387584855,2.053794181202029
3,1.768265,2.290567322519075,1.8682310441155383,2.0541668640988275
4,3.620955,2.2862724384418196,1.8680363274483633,2.054442719710888
5,6.528977,2.2823738946516525,1.8677444794802556,2.0546764922407843
6,3.503697,2.2781998611513687,1.8674652581904045,2.0549611569617574
1,2.898641,2.0151125116548028,1.879233913578527,2.0551281813172686
2,1.57127,2.010353649035105,1.8796884279422936,2.055041489473147
3,1.880833,2.0061007258006542,1.8802144133964172,2.054923654724143
4,4.085301,2.0019007545915533,1.880561859093303,2.054991897773351
5,6.500834,1.9971115254411926,1.8811460445125356,2.0549120009655812
6,3.273869,1.9928681442671046,1.8816582726734867,2.0548560373215015
1,2.823595,1.743669264756574,1.8763498606377718,2.0512591662174353
2,1.294538,1.740272422117565,1.875977171087155,2.05107756797991
3,2.044996,1.7371842049592432,1.8755384513740567,2.05095763231922
4,3.667859,1.733770664061138,1.8752039522298918,2.050798015891653
5,6.96518,1.7274351561788392,1.8739182463560362,2.050912309922708
6,3.02528,1.7243344633293625,1.8734484944908354,2.051025448279887
1,2.687574,1.5121459431995712,1.8427110430559182,2.0710182321333437
2,1.135066,1.5083562259060481,1.8426202093024286,2.0707186262182846
3,2.378011,1.5044459214871932,1.842241739429898,2.070594606248774
4,4.099372,1.5001243027499702,1.8419683326019056,2.0703689438927992
5,7.063677,1.496347436875567,1.8418774048190139,2.070119432714001
6,2.879879,1.4923920938064994,1.8416366571723752,2.069935110120703
1,2.664123,1.2464088922559136,1.8203377527983857,2.071977488190787
2,0.909929,1.2423634273510382,1.8199296987392255,2.071551293967882
3,2.537483,1.2391326612049305,1.8195867966519728,2.07114298511134
4,4.34327,1.2313186390855493,1.8179981208690732,2.0705914704674973
5,7.195007,1.2276396152006503,1.8172420815808963,2.0702911378058584
6,2.692265,1.2235948093697806,1.8165093814386946,2.069870468784746
3,2.772001,0.9966086158761243,1.7880430790957558,2.0774617761291245
4,4.587169,0.9922962864669815,1.7877825378479497,2.077341810152923
5,7.62652,0.9884591572619644,1.787511658717959,2.0773049513707553
6,2.565625,0.9845360843600849,1.7873626878789888,2.077189703744698
1,2.476508,0.7116775855618568,1.7784536292215565,2.060144517446699
2,0.637889,0.7025585230576253,1.777318379460121,2.0594928205858434
3,2.992448,0.6979963116958805,1.7767929614521143,2.059121661789364
4,4.756022,0.6930043724599779,1.7762704383117751,2.058675395274306
5,7.809444,0.68805199215676,1.7755965170319417,2.058321779325997
6,2.448366,0.683594095313998,1.7750340541320273,2.0579477602033784
1,2.448366,0.44486555497053143,1.6907981184034495,2.0384167321101616
2,0.576914,0.44142226636171167,1.689154958969761,2.038162282278265
3,3.29263,0.437514886953316,1.687411290600568,2.0378119558472565
4,4.967088,0.4339196360682176,1.6857592335635014,2.0374926279623047
5,7.973607,0.4303986592975489,1.6841433632570852,2.0371824513128556
6,2.298275,0.4263882437326737,1.6824116310851416,2.036751260115151
